w246792829,w469681591,w482824940,w506294760,w592487869
9.039556450343229,11.076788036879352,9.237315231423471,6.504229473187909,7.834895759703871
8.561262421232708,9.699008021676027,9.781533256136774,6.648165417984664,9.769054706724951
10.44704295108362,11.784614838766768,10.526845273399635,7.5090059388255455,8.328086184555875
10.249248068056165,10.71264156501252,11.497231375624176,7.874540017454089,9.755346237729444
11.212129605205794,11.606247231102566,9.786929481444572,7.328589902790935,10.926940332432444
9.84928584951522,10.432169041456232,9.711563137308614,7.927892591174241,10.84496428899044
10.511530175855,12.025562332546825,8.160947025749275,6.931901979451739,11.434387984541214
11.63129698289339,11.1314793243921,10.718465707758105,8.275699936199901,10.12818069334609
11.65135059541773,10.908132599059831,10.723305566764878,7.113533502512703,11.002534896616435
11.003453818922187,12.126215559246178,10.786835349631671,6.905534036003647,10.252110923425414
12.701080446680391,10.698540395580622,12.27470461068014,10.851128808351929,10.358281964125585
11.099784654168175,10.532054354454006,11.978883720927838,8.387893536415199,11.73031068590592
11.978964397829213,13.927639414920517,11.682339013690552,7.862263417484916,11.164814366540948
11.79195211424441,10.630092053555908,9.708986690949947,7.343063602740234,9.162268366821214
12.757731506414023,12.283411834985827,11.480701843292133,10.917980955429366,9.69357434724514
11.60654584158193,12.412881572587514,9.889238084477451,8.726371006123923,12.319009694337709
13.22196430465029,13.707209542678196,11.035530191437402,9.742277420259834,10.92494164797799
11.780704039242712,11.321851847736546,10.527238107473538,8.431894549390924,10.34896978582016
10.5869658908536,13.398831830003395,11.210825578956234,9.40266811184038,11.156775373196975
10.13304385316138,16.175353186328184,11.351672529971106,7.893563951496399,11.294223935564151
13.062511728708175,12.892560012824106,12.868997573723693,9.364306332240822,10.809496768707795
11.030002808616835,12.32611370211316,11.591671092503129,9.161803206611742,11.887515491760835
11.349405785939764,12.45354835241157,11.692638668236851,8.516981383625552,11.67852779710886
11.865743595920058,11.6730007274384,10.512525141834248,9.249772857378495,10.987288368864412
11.746978699092876,11.586853443810949,8.942398994618863,8.744324015437412,10.239243089661109
12.417556565861908,12.43364684526379,11.08087603075027,8.812748034067722,10.64016331417006
10.800727376323424,12.05940890574744,12.140279568022594,9.458203363897136,11.327111674840552
12.18746053879223,11.665615276767314,10.8522932091092,7.817063276860557,10.491515487850318
10.28229556828114,11.22397855593265,10.351861131327327,8.640804555607753,11.02884106432051
11.490389231117536,12.546694876992126,13.205765178011776,9.973385939552394,12.100672535297852
10.807003663693164,13.30814384449986,11.478587615587154,8.373744658889661,10.97792668010456
9.446071381181698,12.315590607835318,13.707128058883823,8.269697019183962,9.76820600951422
12.67575081360353,12.34285220866042,10.964996087045526,8.434135635647843,10.886004698733004
12.934388941519291,10.913638465180233,10.53343021433123,9.003636624458446,9.547576294645465
10.736618100118246,11.774068536274102,10.799085849266204,7.969293725875022,8.13161466097901
9.545935092496212,13.21589664249013,11.318957891063151,11.009713389593282,11.070440110818854
12.4962998457455,13.454662650435768,13.418178615989062,8.531928278499402,9.48835714457063
13.03574170617072,11.80589244216331,11.838715467182633,12.263094728845626,10.404695117626712
12.40191303726061,10.639256755652127,12.71637511983418,7.8627098606475805,10.33777918145287
12.239944923495692,12.5930510824904,10.74864687931598,7.70776022584084,12.503884962752426
11.50750996430143,12.952108836546833,11.792531670148504,7.058523631580038,11.896024220490151
13.954612894714918,10.13066189136581,11.658201906681857,9.110130938662463,10.24463664797499
11.9819874664673,12.842557371775708,13.040787917589649,9.129119588561776,11.66830242162472
13.951402306881077,13.177940292035268,12.201595982466166,10.409007631362048,12.71538525130394
11.64350263498026,11.206630837074623,12.037214411947213,8.286022294358919,11.101041631172109
10.008865031022532,13.717210798834389,13.114340973619496,9.618189494169467,10.430900998924905
11.359904547158056,13.717200227247163,13.49803090948723,10.118435962004526,11.198867313728302
12.501719297531642,10.633284923051637,9.311669903315318,8.294920572960034,11.59374989026444
11.998457082914024,13.88621684813072,12.706340215241072,8.923189148005894,11.646957052002811
11.98917718948941,12.29152578146601,10.361081238480034,10.32722493298078,10.733696175524026
12.38866064242186,12.952592564945451,9.190397337029388,9.166698621228065,8.942329368778301
11.74640336049482,15.314341541358573,12.662876948817296,10.484895634052627,12.723188261440148
13.364958568031092,12.883582559618226,11.049480303746062,7.84043308282285,8.170598510154203
13.202682327859035,12.284509676582186,12.082628880921208,9.77517295114449,11.512103717462283
15.037778258089768,13.016879277807094,12.328733627980512,9.135853826744585,12.60554084998001
12.97976937867607,14.894263860578633,10.386247111063229,10.761176768181912,11.098281669679446
10.55982500975165,11.798803103387227,12.693592389256036,9.590896129745046,11.079079526114125
9.834277148977266,14.112581912414356,11.959834607979996,10.002313348459705,11.081945743915542
14.808742020775089,15.266357414574768,14.894825151227025,10.238155123935885,11.750178726658572
11.40843146878596,14.072883045106606,12.534906533288511,9.030022823524178,11.50125691990006
12.104120603435604,12.776243584856786,12.16285686629244,9.89859558955895,10.423203477009716
11.915241266599187,12.438838284177818,11.644514017655116,10.110609087265898,11.565135409920543
12.663483209836764,11.149033113121474,13.298203447236356,9.474664142413182,11.75267559394272
11.859577356512071,12.19673593102669,13.687890667731557,8.574232871836493,11.283875974740226
11.38389094359039,13.329265249183312,13.25159759333058,7.532827830189722,11.58061201757036
12.747764146628056,11.402659991836137,12.09270228860931,9.167766514261498,10.178718403149157
14.485384500945528,11.476426037107275,9.708506674413313,7.920765987898672,9.48473988775008
12.739911970755385,12.24159736080532,14.565218884071989,9.207549320599483,10.415042752487826
12.0706762739425,13.324929881874496,12.107794315451027,10.14685841778991,11.31935048491906
11.713284105131017,12.698604802161698,12.6787855980737,8.950802279747265,12.280011229432285
12.60487473426974,12.44884326831368,11.358269667358687,9.416294210347658,9.934614916702923
11.914432857366332,9.13516172188579,8.761555635179729,9.570943801835776,10.174264304228895
12.400219466675352,12.852337919207171,11.495805894373428,8.28481954047527,11.559991032983124
12.11010880616386,11.615702236642171,11.138432605020416,9.379383598693671,11.945969068511651
12.524596728106625,11.196011661952546,11.354580425538405,7.77014415387996,12.344924081309458
12.331486817474556,10.065904887373344,12.145678735913808,8.120039680205661,9.15545788333508
13.357826874646356,13.218336181756923,9.26066695526862,8.21560095913917,11.821103480497548
10.881049547063157,11.819460782983008,11.562038204869534,10.413485525745832,10.119958427701237
11.84229308607068,11.435961219562978,10.243718420408376,8.588718182401026,11.667033475346567
11.613551879429458,12.571295777016363,10.853061024650811,7.846205047811496,10.250625245431657
8.687210312006476,11.139684775779145,10.905333408460171,5.533085851206879,9.118689205673569
9.765078185563375,11.102139468472092,12.1277897999471,8.641956000550074,10.387883987026504
11.087940771262938,10.921412205605565,9.85424745650443,7.71518712976265,8.588307300836771
9.241197810462692,10.8490109076718,9.141563600514854,6.937040789968805,8.83941779424598
11.7471162941443,9.916219606287108,9.90606841237709,7.873812936018596,10.317288597060928
9.242848603375483,10.20916636338957,11.049514815749806,7.24400770342689,11.373064640948762
11.053436785194348,10.256052816063336,10.920462267458548,7.374940374757295,10.585390060816804
9.340774057429144,10.847852656487252,10.569051030674412,6.468479585090539,9.559979476320676
8.854865768857122,11.380094094919066,8.970007100064812,6.289470392542849,10.787292160873935
10.883918420713634,12.169906504564224,9.59953091572881,7.694764010640981,8.989806923093486
11.3647313807763,12.533985883562346,10.582226565932078,6.897021575124439,8.845260084692013
9.675107521396551,12.139801977871011,10.670636245701736,6.560468094149962,9.112810587275751
9.342708955977068,9.684909580122628,12.55021390838795,8.174078188996882,9.639848709519878
9.14956099995434,11.850642747585908,9.842556516411689,6.951537952153251,10.039353341107692
9.073245924395332,10.297626137376074,8.733766437207134,8.153128204523624,7.595505625363696
8.788550869495328,8.666149435217864,9.820747905164025,6.875975582788741,8.30365060424051
10.287013831340431,12.091229133246973,9.250517939729296,7.751017008148721,10.82873649819988
10.364321937612075,9.391666579410323,10.80593123498951,6.794064412394856,9.467489279613057
11.53641973916372,10.158307008668558,9.561182237747056,6.62387578492205,8.737395332547138
10.522201695901392,10.491316494423971,8.615597844928532,6.980190783820422,9.399719697657217
10.101975104213306,10.186512653884463,8.027124596200284,6.515898737786946,9.208094314070658
11.790182606686392,10.189078348211238,8.477766870568262,7.047189859418801,8.048801725276876
9.466070194496297,10.80735053385838,8.479483858647699,6.973528077493395,8.676801411450276
10.48574594403671,9.583027830629447,11.116351710342377,5.230893408282317,9.123858096246693
9.762503266706036,9.896053247338596,9.413229225626509,7.075174579368711,8.117850350924543
8.343883590554205,10.316588502580004,7.050179433171423,7.310459987984715,8.538639073555963
10.254164920926376,9.412366538775908,8.11361092358943,5.757231391014951,8.345801407348238
8.66146291965094,9.622765000514969,9.664919639890892,6.619532308476682,8.171680246910709
8.964019326025209,11.005445215794085,7.932815587130205,6.424883044623425,6.849841734381478
10.356658877628334,9.117795012373572,7.862313967973532,6.623748720458798,6.952001191855144
10.739672091248808,8.982785808267085,10.116236089163728,6.568841424330095,9.043948125285608
10.780237096622743,9.048434144933417,8.590936588959817,5.427478608759657,8.70676091637034
8.108398063328643,12.250632387475298,10.302938272850064,7.069160285498508,6.999241404617232
10.274171172244229,9.009285991235735,8.365191589025676,5.44049136395173,7.726114198818474
10.064228526783925,10.899924739791484,8.885900557528462,6.868249822843696,8.56614779401113
8.763583325549929,9.398202952223544,10.372523189417398,7.0932005566597285,8.313373495922637
9.326785583079792,8.508221226396081,8.974076618402089,6.572931527464669,9.185806839617609
8.359020321834887,10.659076313369102,8.157547317336126,7.742642159975666,8.251524552479633
8.813642954836984,11.26801702197993,9.077909714208982,6.45299713919178,9.20877808444253
9.248116831037738,10.480062666166328,9.874489393440822,6.515662465906622,10.018701039377904
11.316313791235707,11.348674750591814,11.40953968149745,7.86716998898379,7.752729109229528
10.221935135849742,10.373332122694077,10.724474767088118,8.91704578473162,8.87050020967604
10.1782144620537,10.696491958893844,11.225843684912425,9.36419773688027,8.324472132754341
9.622395069048352,11.145651586636944,11.480366237755488,8.206633240043482,8.821541517783293
11.334842076379926,12.446041023817246,10.487552687942973,10.44849993440456,7.688200013013285
12.229696841664929,11.377431807056707,10.923275307904577,7.950364148058448,9.041322263478296
14.869145098620384,9.22866526860012,10.242166318517098,8.040153937272525,11.528709741637446
10.931476494363958,12.934150006725954,13.207410152408242,9.595371845078557,10.395837429168406
12.67582767330125,11.848107960463915,9.89493721712125,6.915625268981688,10.429534886830524
13.099816085569865,14.049851210760904,13.822934713987143,9.49962577305737,10.817788633519308
13.144935278988894,13.105989371823032,10.607452985837362,9.539422905047356,10.574834821968686
13.2074224416748,14.418908368517725,13.307818247952946,11.30920474553573,11.79048200334112
13.818547895256907,11.40135252281201,12.282814250623078,10.623282715429117,10.19528359657184
12.799780951393895,13.112568495956204,13.3956820220845,8.266114496184052,11.301068864238696
12.375837584400031,13.200953534677154,12.37232376351114,10.100331166556163,11.149936305498146
12.931667541037497,13.302215233623029,14.137600812357498,9.347208607522209,10.176873704189338
14.309947244778837,11.798129332534934,11.445839324516616,9.44089593176587,11.390710014447606
12.660032417752944,12.450473488543771,12.72943120625365,8.654297955350986,9.799841350627904
14.892414874752506,12.646652825874098,10.606772661626296,10.422633850263264,9.142500850761632
13.025964513180153,12.794015997767325,12.480486427973952,7.975210295844179,11.296969485661942
11.761322722438846,12.863715152159685,14.481429616673635,9.393723277753864,12.41988045142694
11.242913953998736,12.049599800319925,11.624690193970352,8.652547610255032,10.837765518781078
13.122228335088847,10.866677317771863,13.036242649263174,10.20235983634645,9.72512797992225
12.068061224543449,13.117318605892931,12.310953030646456,10.241807299097516,10.120195982431056
13.691651307713656,13.301181253409988,14.102287347067966,8.096439443576312,10.835530220375102
13.675522397887455,13.599999738069291,13.054885080796684,11.344301143857692,10.543493448770908
11.737872993171209,13.36431434603467,12.570124798807443,11.442888242335512,10.76102104022486
13.495041648753748,12.7918826449813,14.212636058147336,9.88016279152392,10.284773345412694
13.354602965985372,11.504308126558447,11.311424534167752,10.874849618684843,11.385996210263167
11.99390456385402,10.574706136890766,9.88221422003988,10.216254898226008,9.62051605698364
14.09828763805459,14.144954525018244,11.242728123836708,9.030131599016332,10.339743750688871
12.604905620226615,10.364141447007649,14.606994006393275,10.38146447805658,9.546130996315854
11.499736498456356,11.113710391413312,13.191143706986736,9.493333860215364,12.411584302767531
12.702312869798506,10.855872068875009,13.551383733928963,11.372294283945465,10.344583392585308
12.363521135326264,11.736698655776165,11.167797872939548,10.51600628641423,9.551786416012416
12.775135234514618,12.479693033562928,13.979810061709571,9.473114628737966,9.988774159652458
11.81858559740134,11.37736026244051,11.432643723771994,9.851796652331236,11.018869671875663
9.596177539500262,13.250873057513664,12.644644320978808,10.480766026817024,8.343231221694156
14.069479989184993,13.946257873691648,14.0648963265785,10.154858579848144,10.729356887192464
11.71756816476898,13.734928946415357,10.377543008690724,9.049092932388564,11.175837164827422
13.101725129525471,13.861911277752355,12.139275867041423,11.970455859706137,11.93765785747439
10.242196304200933,11.899110872281131,12.222383137084778,10.430408834133871,11.879973841540552
14.868665436271844,12.596315678724272,11.608338727543016,11.84662001895842,11.732157704570987
9.367710433304175,12.525566271666117,13.32859164472212,10.231137898955744,11.633045907315989
9.684606334658548,13.17131773112236,11.5276899630708,10.23435085388354,10.42510556489268
11.47560265655391,13.506574340742016,14.404815109779532,8.992989589081937,7.835317952836866
11.05933236025994,12.483917875317909,10.214901875156858,9.21746609527144,9.847732314623626
12.382146090656637,10.751120060999153,14.50477178090178,10.910379294451266,11.25142454316212
12.432119773792092,12.666706357967485,10.888039124143544,9.018179001921691,11.38082170392161
12.521089949102317,10.810504608374035,14.498865214415355,10.158761900394492,9.289848203141055
13.83147772009803,13.99211949460567,11.350315049173178,10.193444160218831,11.241051530473833
11.778714476615264,10.039648171133884,13.081536618547233,10.349535473334422,10.53380886691068
13.272619840927806,14.410681111961663,12.996424116474158,10.130687683466173,11.9214982106987
14.790433557738266,13.537210957518983,11.892331434028764,9.09290942812434,10.8357967925649
13.553735593813911,12.035311363309043,12.315813961038169,10.93799678850328,13.407652446830692
12.773196174701738,14.792172111558529,14.0870795164846,11.146185046068169,11.684728142775905
13.653197572554385,11.680426743920515,10.075205050861838,10.277323206145963,11.303032970171268
12.827036682120076,13.566775109187317,12.006049039458896,11.339188497591618,11.337799614057836
13.603641116112849,12.936856582633451,10.156179016685964,10.661250184777186,10.259745238247575
15.26019981937915,13.484182012018897,11.408923237715578,10.548247102354084,11.917938347651798
12.231140082172312,9.82678526757345,13.71766192393006,10.951961763860742,11.61824344066705
13.180182217228497,12.947550123344785,13.418907439890928,9.726653822623168,11.421181233640066
12.200862939010308,11.512901525391062,13.2505815093997,10.481033034178166,11.16531121297144
12.117943734447458,13.32775508743938,12.182325297210827,11.510957033233268,9.928303952770763
12.819505398534735,13.252441232234451,11.67962137607282,10.340165102405145,12.352173627601298
11.344448947163016,11.887742918533457,16.348333892510272,9.368076644025624,11.255627782985911
12.505945409231314,13.414791835776288,13.818334151102214,10.723836104085382,12.09944865096087
10.939708587836272,12.045141264283943,12.118244643712,9.712907353797071,11.733763049901428
12.89836262393822,13.734412085565316,11.644545013441984,11.213174068023822,12.048513743191196
14.37379479818365,13.472797594178267,12.866644100298604,10.412896270952972,14.277845262954422
10.911265950349042,12.091572072700156,13.008777258544471,10.154779929262242,12.131652455930318
15.278016036556332,12.10566646896598,11.701675407502968,10.138509171542026,10.210945382146202
12.133656353839047,13.170868899475195,14.886830348871298,9.998350212015252,8.906933266261868
12.781609082457011,13.510248619879688,10.50983488912875,9.227955999322004,10.373138519739827
13.775302428806455,12.18411327704516,11.288547557232908,9.160911395614454,9.785166093351975
12.884682623125531,13.300165380121411,11.782796546803189,7.564917842352568,11.199281359380253
11.148554619418658,11.567241779271894,12.689679522201414,9.81034775472272,11.146239554891716
12.626674305200831,12.29740475813603,10.92949053670656,9.04558986052302,11.391931510050895
11.930633569591285,11.467936441047383,12.725576819121388,9.845274425732102,11.79481255212762
14.798241191634771,12.47264169884914,12.604241087356936,9.586939205184215,9.276348408892131
14.73913690720538,11.211692487211833,10.450315613030789,8.249426206832714,9.846797437677209
15.750128393508298,12.516463476506724,11.394737354226374,8.427740498807578,10.943107302099556
13.965261603637012,13.906617685586692,12.20476929166972,10.395067245411497,10.20596736742612
14.5962029251517,13.448172652336767,12.041192612031818,10.147460352091604,12.212045723434812
14.995400205612118,13.927378858635011,12.415505576570483,8.89279961963335,10.157787927838454
15.58569557344854,11.200202481008317,14.09531331195232,9.344536069691486,11.223909589398014
12.610542444970552,11.97809156950085,13.170173180153304,9.937904948292472,10.66730413513639
14.296980744131494,14.00591271461603,13.400782543648642,11.721401989441404,10.252156153090583
12.819454617648432,14.733177777111283,12.650385669629408,10.540691057998623,10.565303104037929
13.233733264609503,14.952817697178352,11.193598610763791,10.721888943674369,11.255657194859625
12.95416362354272,13.035392933773045,11.369474608096594,8.253395665230158,9.151544979992494
12.923164265889222,12.754001289700469,13.513278398541209,8.24159034959197,9.476642099357903
13.347915091922989,13.05171791598914,13.057310020608364,8.764173738317487,12.14002817818978
11.855954441933592,14.88871613493953,13.601644642044132,9.810932381720338,11.893399320088816
14.310080853123289,10.861932755331544,13.139438836616163,9.879694446887388,11.444376356347332
10.873195747640017,13.99080851696628,12.16112312669206,9.748234451543482,10.59919071262954
11.820412591022563,15.403101075784251,13.449207948102254,8.681162908198617,10.361102410078532
13.1255563669655,13.056707098804536,12.906460298969783,8.008794599348827,10.850234907126897
16.46828345810247,13.229686985583111,13.57152519448837,8.932370878865271,10.003369744495645
12.23688824665554,15.607997619958706,12.755006096411334,11.120564994679516,10.70031555805047
14.9259793809703,15.873641289241124,13.232213877576374,12.826709391903416,12.552495835928775
13.093835606795,12.278027070988053,12.160989349712034,11.540062215766506,10.71689177250473
15.467782117396382,13.930598395901546,11.868526241709796,9.558579724764016,12.720121534154163
14.640956532762262,13.764549847004794,13.339160959752972,8.469759591905278,9.30569349578405
13.794708567595295,12.335348130097524,11.208453296111143,9.745664763963452,12.19685106930788
14.02433654204724,11.114566216880698,9.646335892392424,9.38992857706906,10.591930755057096
14.798187466890775,13.691783069482684,12.361034544395686,10.26877631658266,12.507086439349552
14.573404647346566,12.99456846460292,13.02264714605327,9.87778716281826,13.314859857429314
14.910973244219702,12.732158062653404,12.675930328028375,11.320948117546411,12.245883649164762
12.4394465153222,13.341598454162623,11.502736531601872,9.563073835694569,10.372527664781527
13.170091048448024,13.279499624914973,11.852236540926112,9.599002849028574,11.613510612815396
14.295465412983736,11.538999690766444,12.485966075818745,9.270390402710268,11.606898452115908
13.748167040345235,11.544879905686384,13.014502046397862,8.806873688381245,11.354300628050709
13.83200053404523,12.224196078556004,13.329208682148812,10.504134262777765,9.199531376208697
14.958933316873903,11.690044681176746,12.39685221371385,9.179387620767452,12.22953189575768
13.607057449988806,12.39765942200752,12.947089911613364,9.960312353484218,11.15840742320198
13.91254222927252,13.352397194902274,11.59589255281148,9.51708686102454,11.791170049609562
13.64746469680071,11.933512308711856,11.12620984304019,9.20595809749249,12.1336919583728
12.322310833426794,11.920268089199672,14.425832531398504,9.932500107116228,10.93829014921717
13.37927802304156,10.959691914207935,11.14578845032411,10.128776197421823,10.55140535638508
14.481778553839732,12.079704045817143,9.267440574675474,8.895822645707167,11.333452601618262
12.20600699106471,11.132504987217557,12.272668824304384,10.021700869540751,9.346483551028571
13.14522566185776,9.527502214222258,11.066133283629515,7.616241344491723,9.335856951181858
10.186174006438227,11.891943317685335,11.560293288969676,8.662049390673845,9.212459861724184
11.248163912925676,11.931577395372113,12.697333924348346,9.065501455410018,9.282440033443116
12.5497772754669,12.354349132023875,9.990885352350851,8.4575645457345,6.816368078180813
12.004083604200476,9.63595787219517,11.81546057439979,10.54505865459612,9.193550239213446
10.535377586853096,11.87054438229847,9.570341620572634,8.510721288057121,8.49244361275586
11.073667817709394,11.950054346817575,10.33405270068453,8.765284807873806,9.575812948685584
10.121860526885683,9.672455429179111,10.958890895012225,7.414966006801783,9.295197911825584
11.680825490104006,10.612384119562597,10.061234584963742,7.850302946256898,10.268626757747418
11.50925890040366,10.82651975754803,10.257762890416464,7.986057128791242,7.2007073071115215
10.515191215506285,10.822573757740772,10.964357181506182,7.304429099622957,8.991211857708421
11.162756968741824,10.779301341932465,10.892834999290878,9.23581869313944,10.693652298895296
11.73368888434993,10.809331515977448,10.920485631114325,9.186871634899603,9.572982542578494
11.805477539374436,11.11791904266711,12.042877436212258,8.99022310077081,9.890953170364549
10.881645199291835,12.739715685919895,11.571047353015368,8.392351339307305,8.480509933332753
10.218137928315825,12.318640530236008,8.388529033026698,7.606698153804712,8.243776070072537
12.538057980742426,10.204800795624314,10.397197964237886,8.195230209117991,10.327981355207632
9.213520733089386,10.534411858705576,9.65797328775872,7.132639045541564,9.824775392589302
12.468972134363629,11.68496794913447,10.07968965553255,7.524176245910612,10.095820668484969
12.55122057220545,12.750805169337438,11.31748109520684,7.532818042848844,9.496222041658353
11.007578859038022,11.312525285384288,9.02729547064863,7.775451325543841,8.132196126052573
9.83591100642066,11.064465123723348,9.544325440745457,7.563791541355368,9.460667493529666
11.224245368887363,8.624596997096956,9.774645980129694,7.243064140724433,8.08502259074721
11.793450874714008,10.86657970158872,9.984003348687404,8.642884073470448,7.870662083518018
13.446552376350388,10.738381215173108,10.711044826084509,7.245568344926021,6.806966529952272
10.57753202285198,8.870421793768946,6.6198331621019015,7.54696944501049,7.219110128641168
11.359439388009848,10.23679959975038,11.47650380759816,7.321007952556453,8.659312238702372
8.499458981095616,10.29800930728716,8.410103348669605,7.4573398145901955,8.747368954145156
9.587792724578057,11.761338043211742,9.321093467794878,7.512129000778789,8.551519801973392
9.282708840362298,10.473254007207656,10.368033462574036,7.179917223606283,9.285122274594936
11.11201604769877,8.671971749783033,10.210538976941248,8.55690910726082,8.9920307426774
11.658434162533236,11.21349042453744,8.205608890905417,7.499639981685576,8.054065362408094
9.3674067408139,9.5895195955386,10.674925058997728,7.459531418439122,7.75407222741137
11.095799458209331,9.505132296445264,7.258400889947519,6.6785146238548485,7.538730410022972
8.940446514265313,10.184637963967544,7.585068932146612,7.443775522615546,7.215655127003962
8.924855600369712,9.581856106840446,8.859809688610762,7.406976126076237,8.116575559664033
8.394619317023395,10.489225040007184,9.004473879126595,7.398267979895229,7.958190780283274
9.809943556521524,8.810448751349185,8.50136333704288,7.638548173634415,7.991527516185011
9.673526824288446,9.500194425123052,8.673433414057836,6.288285076516386,8.454814333639803
10.630446159641217,10.148449328074417,9.123607865550682,6.1191654045791335,8.462339001614758
8.651009465427643,9.904433731476548,9.512434991012864,6.842651340833736,8.68886433687978
9.901703311562056,10.31407546812174,7.410048231816607,7.852134877984417,8.036646028384904
9.381444202677455,9.222960474911527,9.235478998772988,6.360165833973652,7.664617362779688
10.151641874621369,11.678980002029888,8.82521420205884,6.637287188224969,9.279360935894504
10.018671344572436,11.595373715667527,8.109551638632418,7.050930195348826,8.557342275558602
10.268163878100928,9.52954469173713,8.55428592210491,7.02459545120201,9.1522790182727
11.798280053120608,12.486351865914529,7.969586035172943,8.477390843481112,9.05031643851594
11.006366331358391,11.934765902827396,8.772471169441085,8.309361508919526,9.979326001279707
12.23343979608302,12.412390111732726,9.41546044704904,8.22871378855002,10.44618563772675
11.888343322816723,11.732360109751117,10.228466992649608,8.316223917035103,9.10142222376878
11.301752175200075,13.517561258425548,11.893717730168412,8.939709117579097,10.351931596441108
11.293783886839211,13.383589423578751,12.973681061943555,9.708251910036868,10.431420127282786
11.953038748305364,9.69031406102568,11.517312932410912,7.641237667705472,12.206514590512516
10.596065723530913,10.47127224635199,10.712048659612623,9.335084063391042,12.231247616301538
13.898524864171549,13.367227035082523,10.756299564268446,12.524535899361537,10.38227205737601
12.670324341029348,14.311844876773586,11.231125942352596,10.09192425147171,14.613110753888964
12.251546795732065,15.16797791134517,11.021295611051388,10.684386816615785,11.748777435573226
13.22749901101899,14.24178758162307,10.215709551814044,9.69417503252999,11.070074050867836
11.817451837422333,12.789769945472669,11.016303807347107,10.873457465842726,10.89180206112388
12.787113860660986,13.388072574222004,9.18413557094977,10.903889215866398,10.77416400980753
14.151122246515143,15.55684053330118,11.316880716761858,9.364468758047108,9.543781324069563
13.800995684143698,11.700564705547851,11.52820454488361,9.499808937644534,9.162330537411716
12.40958027874956,11.897248498557602,8.217231506897598,9.56762979379438,11.189372371371707
12.995145460850877,11.958627916588322,12.179572977152551,10.705384025125584,10.797811377574684
10.848370676080377,13.08988243399306,10.967661492881604,11.360696831385267,12.547682344327184
11.742298076820289,12.060616204673176,11.389957159273717,10.63495928575215,12.04035822133526
14.411371194769425,13.731352993488857,11.425094219131973,8.370861456924942,9.442882778897715
12.218015566554476,13.207926334951706,11.32399443554758,10.440432879298353,11.985819603393889
11.711638403385509,14.592982217736395,9.232247586975657,11.77715898235713,10.798045904916613
14.12530284820811,12.192849640206584,10.815625652003137,7.4480668274679,12.843109918139437
11.078212823270675,11.569492347352636,13.91164279138698,9.768075391802018,10.987679496293424
13.707042506074334,12.76642027354697,12.582310942900246,10.245451472321363,13.226745758551267
