Starting Curve
13.254973379793558
12.896231863236839
12.486662905110265
12.1485569086324
12.050062538034762
11.941090365337685
12.538544872871311
4.147177627107423
-5.588171638023699
-11.419860350375352
-17.677250154964135
-19.40667577309442
-17.323104837540193
-11.93823693761856
-5.1870799016601055
13.200537341039675
14.701534232815057
14.297278903553897
14.871679790867008
14.449110803451687
14.433920020608724
15.202025990124534
14.89636948935445
14.680978196854573
14.706725094205725
15.093191194908465
14.705302603708683
14.277753632333827
15.064150668974692
14.498392774049588
14.67680741753665
8.178735430305297
-2.323023202422437
-6.566118499116158
0.8711039754526553
8.741734432129054
15.142661412604596
-7.111465402472469
13.805383537936626
17.81009918932652
18.301014349369567
18.427258761000633
18.746946042173015
19.032729404705282
19.109857336154093
20.214401361271875
19.14330749926425
20.189648163980767
19.362791115070127
19.41917460292528
19.22186115709895
19.955184509808195
19.976864019674004
19.5880235672255
19.67300291105828
18.2782635062404
6.456532048612809
2.7809921477259714
-0.1418578061401341
6.39391417496825
-4.6376916707693105
4.665792522393543
14.247685755440962
18.869823243050824
20.469216876083838
20.538412807079045
20.229027465685697
20.47978314066111
20.19020097422845
20.094146619556145
20.88357645507324
20.432699986249222
20.785909902096208
20.77041194224978
21.042468334304075
21.116126462219064
20.334878506739255
20.653077161194627
20.39927284065632
19.76692746387728
15.734288012782805
13.86914544767444
16.465021002786063
15.857614190981938
7.9619585393865435
9.93266442555843
10.331530712645181
19.73967752505975
20.5497941597843
21.013577145615365
20.926424689691853
21.054677130584135
20.471999553877502
21.27062493149058
21.114643878964134
20.998530689064935
20.768055368727524
21.591698273846774
20.502625391308648
20.9586383741435
21.05308293829985
21.115879756578433
21.380450758172827
15.990639562700686
10.079652226696767
6.840552566479571
2.413234865199531
-0.9221077663860662
-1.060965178750969
4.984907823150971
3.384467965655091
18.596197142716154
17.949783922242823
17.92906251964177
17.94185735476538
18.31465748342947
18.66363710208162
17.631045390087554
17.649307860733487
17.71243587124366
17.880559352697727
17.71875729336539
18.363347544714703
17.970095554647465
17.656003827466012
17.433920510032593
17.80479678802069
9.721917713768658
3.1208406253394863
-3.637884924240023
1.420081738356913
-7.248267870747913
-8.727639222689582
-0.015311361407253088
-0.24595395564656286
15.232985619525662
16.84822388129321
16.313969720930054
16.500571361552748
16.13517489493419
16.388364025680406
15.961167772863627
16.385639068776733
16.346579404654005
15.748293787740154
16.16099257043483
15.893154359680166
16.183244850183396
15.58501368194391
16.150440574224895
16.076974767507533
11.471417800777633
5.457415565629221
-2.344987932417311
-7.890687411302995
-7.6882125322756245
-7.557170706294851
-0.010880078676702709
9.36571412607112
17.502584788715776
20.72199316390922
20.084483257693197
20.8299681305493
21.417583136268732
21.38152722656406
21.340004432861516
21.017292149576566
21.147143898431935
21.13617223107192
21.79565951679433
21.216541413341726
21.81509429717893
21.696888866764564
22.1505183062259
21.169418343711833
18.03997481730857
