w538115135,w539744154
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
10.3682,10.3833
105.5768,104.0462
245.993,234.5511
443.21580000000006,409.6065
175.27300000000002,176.4499
217.4636,218.7912
172.41880000000003,173.57580000000002
196.8604,198.0748
166.811,167.9379
138.7658,140.7337
50.8498,52.4385
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
100.859,86.1791
324.2748,269.015
491.0864,401.3324
663.3344000000001,572.91
766.7372,688.3796
790.0666,732.0056999999999
709.985,678.3215
605.0842,593.2193
563.8792,569.6211999999999
344.1512,364.5508
104.8674,117.7889
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
91.3226,79.3853
304.4388,256.8366
463.8600000000001,385.617
614.4042,538.1111
751.6862000000001,676.9979
794.7122,736.4537
646.4196,621.7393999999999
553.027,544.1453
364.18160000000006,367.2124
228.23,236.2898
85.54760000000002,93.174
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
82.67340000000002,73.2493
208.4298,189.7341
486.512,400.6154
549.306,491.65
347.6252,342.7938
481.7836,468.356
457.7804,450.2612
391.5644,389.7954
398.6688,402.37299999999993
361.7982,385.1197
98.0994,108.6035
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
141.3114,118.4131
332.6296,278.3558
488.565,406.0067
675.6914,587.0363
781.7876000000001,704.5134
815.9430000000001,757.4645
780.1148000000001,743.9382
661.3046,648.6007000000001
572.1526,579.5899
318.12840000000006,335.5656
128.4552,147.0642
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
121.2514,104.1969
316.5784,267.7296
441.301,376.7315
514.3118000000001,468.6219
562.7280000000001,528.9506
586.8864,561.8826
407.0906,403.5131
301.895,302.6159
332.57800000000003,335.62019999999995
260.86580000000004,272.1009
62.8288,65.2006
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
96.474,85.9878
49.01380000000001,49.0857
63.82360000000001,64.2508
223.169,223.6121
255.59940000000003,256.4979
285.31800000000004,286.104
231.0596,232.4414
137.1716,138.0926
212.2266,213.7811
361.1024,384.37160000000006
172.0292,205.416
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
166.4058,139.55169999999998
271.943,241.5945
511.7352000000001,428.696
625.6206,556.7795
640.1918000000001,596.3965000000001
839.5016,782.146
818.6592,782.2973999999999
100.0218,100.6929
611.5278,621.5189
394.4424,421.6642
178.78680000000003,213.31260000000003
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
159.9666,135.1773
346.49240000000003,291.2078
507.0592,424.9104
561.4150000000001,508.5579
799.2842,723.5382999999999
811.0686000000001,757.3543
759.537,728.5637
573.7618,566.9491
208.579,210.1117
134.185,135.6395
53.8278,54.5581
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
150.131,129.1463
210.70060000000004,196.6951
377.39200000000005,342.503
613.4544,549.8284
791.3238000000001,719.7337
479.15600000000006,469.5944
697.7442000000001,673.8977
0.0,0.0
591.117,601.5273
400.56500000000005,429.2697
191.1204,229.7858
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
167.3684,142.41279999999998
366.17800000000005,305.93640000000005
536.8330000000001,448.6455
703.1756,616.8832
812.8901999999999,737.5979
880.8062000000001,820.0735000000001
823.4858,788.6753000000001
773.6708000000001,761.0409999999999
602.8676,614.3994
392.8054,420.94270000000006
176.70780000000002,209.8255
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
115.4176,103.8242
376.9444,312.83040000000005
470.9534,406.9411
518.969,479.5859
664.4544000000001,618.2280000000001
670.0686000000001,638.8905
692.6896,670.0124
616.3044,609.3756000000001
484.3496,492.0656
332.071,351.8233
180.368,214.5588
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
170.1776,146.315
371.3620000000001,312.2936
542.4502,456.4313
703.6618,620.7597000000001
830.1156000000001,754.5115999999999
878.6048000000001,820.6146
849.9712000000001,814.9082
776.2902,765.1509
601.7334000000001,614.1577
399.2376,428.4986
181.8462,215.9561
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
119.338,108.4396
305.7884,269.7528
507.0134,434.0797
694.5274000000001,614.5055
813.7804,741.6566
865.7578,809.9332999999999
805.6514000000001,774.7263
312.6412,313.85900000000004
351.48900000000003,355.7157
114.6066,115.48850000000002
44.772200000000005,45.0729
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
102.0108,95.1088
199.36720000000005,190.0514
307.5178,294.0203
358.4616,350.4458
449.4598,439.0125000000001
180.03860000000003,181.2451
340.22760000000005,340.75699999999995
513.7872,511.3822
385.5748,390.8126
168.87460000000002,171.5659
91.0414,95.7165
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
48.73140000000001,48.4937
151.30040000000002,148.8688
304.851,292.13930000000005
443.4084,422.9614
330.5422,329.6341
687.7082,657.2289000000001
608.3754000000001,594.9987
559.0978,555.7231
515.1080000000001,525.2368
359.45140000000004,383.3115
66.44900000000001,67.5999
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
193.1368,165.82959999999997
382.7784,322.4248
551.1544,468.4368
720.4068000000001,638.1723999999999
826.4972,755.6212
856.9749999999999,805.1915
885.4660000000001,851.0775999999998
773.6594,765.4421
600.9852000000001,615.5588
408.7536,440.76339999999993
187.0906,222.0427
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
193.8128,167.6098
384.139,325.75350000000003
560.0616,477.1794
717.5218,638.3873
806.653,741.3097
860.9022,810.1927000000001
891.8240000000001,858.1568000000001
760.412,753.2028
608.9744000000001,624.2522
410.5588,442.57880000000006
198.5872,237.2166
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
190.3884,165.8752
375.8186,321.8713
574.8460000000001,489.0358
742.8374000000001,659.1645000000001
851.2522,779.4210999999999
911.3868,855.7098
903.1180000000002,869.6396
795.4268,788.3796
626.6916,643.46
424.0664,458.6
207.579,249.5523
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
216.9162,185.8093
404.9304,340.5502
581.5814,495.7025
746.0786,663.4355
862.5288,790.15
913.3904,858.672
910.7456,877.8127999999999
797.4180000000001,791.0872
628.8244,646.1508000000001
436.9458,473.7997
204.6958,244.6707
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
209.8202,181.7441
400.785,338.91889999999995
571.8676,490.3438
731.5428,653.159
845.4772000000002,776.7862
910.021,856.4454999999999
898.2006,866.7545
761.5090000000001,756.3077000000001
630.3040000000001,648.3254
416.4366,450.0649
207.0482,248.1701
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
21.680200000000003,21.7125
73.5236,73.6318
196.8512,197.2902
228.0118,229.2073
267.29220000000004,268.6945
370.5198,370.3597
366.7332,367.2932
487.8512,487.8704
288.1256,291.1426
115.26,116.033
17.144800000000004,17.259
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
132.96640000000002,124.758
204.371,197.83250000000004
160.03220000000002,161.10590000000002
139.0782,140.0115
452.472,444.7678
726.4128000000001,696.6376
848.8114,822.2307000000001
650.6578,648.2945
545.3002,559.1267
244.573,252.7573
58.107800000000005,58.496500000000005
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
229.4518,198.4267
400.171,343.2785
584.528,505.1386
742.7704,666.8386
859.902,792.9670000000001
937.6672000000002,884.5255999999999
900.9102,872.1057000000001
781.4162000000001,778.0335
637.0300000000001,656.7828
429.2610000000001,465.2787000000001
220.1934,265.5433
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
242.8188,208.9666
435.2798,366.1967
612.7822,527.6003
785.7642000000001,702.8462999999999
907.479,835.1361
961.6626,907.7035
942.0118,912.1203
821.682,818.788
666.1984,688.1158
457.47620000000006,498.3875000000001
231.7862,281.2431
9.178,9.2836
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
241.659,208.8851
431.47280000000006,364.284
607.7760000000001,525.2177999999999
768.5039999999999,690.0356
887.7832000000001,819.1331999999999
950.6604,898.4896000000001
932.0026,903.3561
810.4084,808.252
657.1066000000001,679.1227
448.2114,488.0187
231.03,280.0468
11.0164,11.1412
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
9.4236,9.4376
237.5172,206.9804
426.9022000000001,362.4163
599.6176,520.5438
757.7882000000001,682.5187000000001
873.5942,807.7861
936.364,886.3374000000001
892.7760000000001,866.9280000000001
788.5404000000001,787.1017999999999
638.4966000000001,659.8389
457.106,499.1002
225.1978,271.2057
11.0164,11.1412
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
12.749200000000002,12.4842
243.71000000000004,212.1282
425.60100000000006,363.0111
605.3398000000001,526.1055
781.984,702.804
892.3876,824.9480000000001
925.1874,877.3269
870.868,847.0918
690.2343999999999,689.8394
577.3912,594.7592
405.33580000000006,437.3395
161.839,180.7001
11.0164,11.1412
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
8.4824,8.4956
87.1798,86.3887
240.0206,230.3887
457.9014,421.8935
578.5676000000001,543.2998
606.1448,583.3244
670.3434,650.4515
477.52060000000006,475.77470000000005
504.8394,506.1791
339.7262,344.5447
219.6934,225.0793
115.5246,121.4405
9.178,9.2836
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
19.209000000000003,18.7601
225.6318,200.6347
349.2918,315.0323
551.221,490.0695
548.0772,519.2876
301.2414,302.4375
210.5176,211.9292
264.2296,265.901
176.22539999999998,177.40729999999996
104.7826,105.4859
53.343,53.7011
72.5776,73.3842
6.423000000000001,6.4971
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
8.4824,8.4956
24.5072,24.5422
125.5056,125.4804
460.3528,425.3286
368.7024,364.4972
216.2334,217.6835
215.2818,216.7259
137.1716,138.0926
105.7376,106.4472
104.7826,105.4859
58.107800000000005,58.496500000000005
40.008,40.2762
12.8534,13.0003
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
29.9298,28.9443
267.9062,232.82730000000004
457.7698,387.2595
642.3358000000001,560.1107
805.0822000000001,727.5087
914.2728,848.8588000000001
875.0096000000001,836.5318000000001
780.3886,764.9437
520.4384,522.387
252.87840000000003,255.1194
264.3764,273.673
244.549,297.2565
18.3566,18.5659
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
29.6138,28.8851
265.9992000000001,232.5502
443.92800000000005,380.9464
632.5312,554.2772
782.0052000000001,710.018
901.577,838.7085
937.5616,893.48
907.4204,885.7732000000001
822.9540000000001,825.506
633.2888,656.5836
336.3464,355.8106
194.4464,223.0548
7.3436,7.4284
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
25.9532,25.628
245.1884,218.7524
440.79780000000005,379.6743
519.4082000000001,473.9053
474.2458,460.2797
252.5782,254.1657
375.2204,376.0046
264.0344,265.7604
243.2576,244.8762
336.8014,341.5509
316.476,332.89480000000003
137.2324,146.2952
21.1142,21.3563
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
64.7392,60.7306
262.7662,231.65770000000003
442.544,381.3578
477.4758000000001,443.4889
721.8846000000001,663.9715
800.9934000000001,754.5601
910.608,870.4286
911.2936,890.7986
748.0730000000001,751.1737
429.4064,438.6608
179.51800000000003,181.8074
117.995,122.7803
16.522199999999998,16.7107
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
46.512,44.965
143.94260000000003,139.19830000000002
154.933,154.5571
330.1006,323.49710000000005
672.5372000000001,624.8732
871.3790000000001,814.5325
674.3137999999999,657.5292999999999
385.4984,386.7058
62.872,63.2932
116.2116,116.9906
52.392,52.7422
29.531400000000005,29.7289
11.0164,11.1412
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
46.189800000000005,44.8307
201.1108,187.3936
198.6596,196.303
285.173,283.1939
404.11980000000005,398.6883
153.3614,154.3903
170.5122,171.6569
409.0054,409.9865
100.9734,101.6505
241.4192,243.4408
199.67060000000004,203.0899
188.4412,213.3508
22.94860000000001,23.2115
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
83.318,77.7402
278.4878,244.72090000000003
435.76040000000006,369.6702
630.1964,558.7076
639.6926000000001,600.9795
530.6322,520.8125
709.9752,691.3416
504.4242,503.4403
444.57040000000006,447.2998
51.4404,51.784600000000005
80.9644,81.5074
20.0024,20.1368
27.5372,27.8534
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
24.5072,24.5422
153.6488,148.9532
374.55140000000006,333.83129999999994
422.0864,403.008
511.6824,494.87160000000006
589.3114,573.9861000000001
515.2492000000001,511.2966
0.0,0.0
401.7732000000001,404.3708
378.6772,385.4562
307.7914,322.6565
194.39460000000005,220.4879
24.783,25.0667
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
56.0166,54.3777
272.7456,242.572
429.1992,368.898
617.3294000000001,551.8459
676.5620000000001,632.3222000000001
425.8248,423.9208
410.9902,411.3363
363.2216,364.8872
186.70200000000003,187.9546
71.44200000000001,71.9216
143.9762,145.0751
63.82360000000001,64.2508
21.1142,21.3563
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
25.4478,25.4855
185.9012,177.19
163.943,164.3907
143.83640000000003,144.80059999999995
613.6632,581.8438
693.9824000000001,666.9886
355.39680000000004,356.8446
90.4968,91.1032
225.7584,227.2732
116.2116,116.9906
37.149800000000006,37.3997
71.44200000000001,71.9216
20.1936,20.425
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
15.079600000000005,15.1022
213.8424,200.295
401.777,355.2963
511.8498,476.0443
411.7506000000001,407.0171
463.8924,460.2004
499.741,497.1195
756.9534,747.5273
645.7526,650.6949
358.53520000000003,364.3686
452.6824,495.8672
252.6348,305.5964
30.2928,30.6386
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
99.0694,93.1441
290.3016,256.762
451.7888,387.5708
612.5456,552.0236
637.0956000000001,602.641
440.6436000000001,438.392
628.0216,618.0142
259.2422,260.9469
364.1482,366.6717
380.9372,387.9172
308.41960000000006,323.06539999999995
149.9208,159.43779999999998
28.458400000000005,28.7834
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
91.8644,87.29899999999999
286.3704,254.9808
444.5918,384.6407
610.3554,551.4463
749.6812,694.7312
735.2198000000001,704.3905
824.251,798.3491
751.0054000000001,742.6241
75.25120000000001,75.757
67.6328,68.0862
66.6812,67.12859999999999
87.7048,88.59639999999999
23.865800000000004,24.1391
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
106.3386,100.2891
294.00440000000003,261.8662
470.46400000000006,403.6742
666.7426,595.6388999999999
835.612,766.7014
947.7906,890.4185000000001
983.8776,945.8228
945.6446,931.1561000000002
853.4376000000002,863.8960000000001
678.083,710.5007
479.2274000000001,528.6199
236.887,278.87850000000003
33.967600000000004,34.3566
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
116.70640000000002,109.2944
307.9806,271.7431
480.27260000000007,411.2561
672.2511999999999,600.8810000000001
842.0776000000001,773.1084
944.1286,888.0243
980.1114,943.0937
945.9546,932.1141
857.874,869.0518
675.3434,707.8375000000001
437.9284,477.3532
239.0172,281.4824
33.967600000000004,34.3566
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
119.3948,112.0798
309.2092,273.4086
486.5922,416.9865
675.8992000000001,604.9635999999999
827.769,762.3129
931.3868,877.6307999999999
967.113,931.8089
937.9986,925.0095
838.4534000000001,849.5407
681.0924,714.559
436.6592,475.8526
176.051,191.5075
39.4708,39.9222
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
32.9896,33.0378
123.08700000000002,122.4251
241.4198,238.0685
448.5122,429.7631
371.8934,370.5961
435.4824,434.0454000000001
399.7454,400.8013
379.4442,381.2837
155.26800000000003,156.3092
101.9284,102.61180000000002
143.9368,145.0384
95.346,96.5864
33.0444,33.4214
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
52.8112,52.4294
232.7024,218.1932
338.8876,318.0162
414.2358,400.9173
453.7154000000001,446.4295
188.6086,189.8735
126.6916,127.5416
120.9758,121.7873
144.7914,145.7619
144.7914,145.7619
66.6812,67.12859999999999
35.2472,35.4832
17.4394,17.6383
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
9.4236,9.4376
25.4478,25.4855
247.97680000000005,244.398
283.8552,283.6012
270.8052,272.2748
131.4558,132.3383
564.7694,560.2605
423.898,425.5126
616.498,623.0576
278.29240000000004,281.152
373.7598,399.6361
113.5386,115.8265
40.388000000000005,40.8498
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
109.0884,104.6606
303.2618,272.2769
480.97760000000005,418.4606
677.7246,609.8838999999999
831.008,768.0323999999999
909.0074,860.6757
956.5402,924.4753
946.6938,935.9275
796.173,807.9178999999999
255.3104,257.5194
254.07800000000003,260.8448
209.461,235.8893
43.1422,43.6365
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
125.7974,119.2139
310.88340000000005,277.4455
486.8952,422.8998
675.5556000000001,608.8198
836.3806000000001,773.0319000000001
938.6288,887.3244
967.1488,934.8646
937.934,927.897
846.7142000000001,860.8897000000002
689.7742000000001,726.6001
488.8156,542.0506
209.9712,236.29700000000005
45.89380000000001,46.4193
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
98.82280000000002,95.8492
270.2044,248.9182
439.344,391.7292
619.8146,566.2469000000001
773.5268000000001,720.5098
854.7464,813.199
603.286,597.0254
329.6458,331.6459
168.6062,169.73669999999998
147.6456,148.636
167.90480000000002,169.4542
25.7182,25.8911
7.3436,7.4284
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
145.0332,136.2316
330.8242,293.12429999999995
509.4844,442.3426
699.2296,630.611
862.3436000000002,797.7528
957.0406,906.1199
1000.635,968.0949
964.4528,955.2416
854.0364,869.1363999999999
678.8127999999999,714.1
506.1530000000001,562.8449
281.914,343.161
42.225,42.7089
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
117.06900000000002,112.6965
312.927,281.3777
480.922,422.9402
633.7044,580.03
674.1888000000001,641.0038000000001
854.056,814.794
390.004,391.5312
792.7742000000001,787.4917
322.6104,324.9484
665.1272,699.7846
419.5726,455.0407
235.5516,272.06819999999993
46.81100000000001,47.3469
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
81.7224,80.68119999999999
312.73420000000004,281.9345
420.211,383.7967
258.4434,259.3355
122.8824,123.7062
93.351,93.9773
85.7326,86.3065
84.7776,85.3452
106.6892,107.4048
90.4968,91.1032
149.6264,150.7686
146.837,152.7419
48.6542,51.9045
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
76.32900000000001,75.6851
160.9856,159.0854
312.1374,302.4137
657.8396000000001,600.8456
808.0240000000001,753.9112
920.0628000000002,874.7880000000001
987.0060000000002,956.9222
763.4908,759.7158
199.0886,200.4245
244.3654,246.3299
496.5902,551.4085
128.6126,131.5803
111.2896,144.9612
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
72.2208,71.7734
175.43080000000003,172.5078
462.16260000000005,414.0673000000001
429.1672,417.6558
556.4516000000001,541.3724
445.89200000000005,445.052
197.18600000000004,198.508
116.2116,116.9906
117.16660000000002,117.9519
213.4732,214.969
259.84220000000005,266.7153
24.7672,24.9322
57.1096,61.61879999999999
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
128.326,123.7374
302.14400000000006,277.4324
478.7148,427.646
698.0018,634.2869000000001
846.6624,788.3106
900.562,859.0440000000001
859.383,838.9811
756.6536000000001,753.7332
573.8384000000001,580.7348
280.313,283.0073
345.1732,363.5494
278.31680000000006,334.48400000000004
93.773,114.8361
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
70.02680000000001,69.7764
180.9114,177.76909999999998
491.048,435.3924
508.89740000000006,485.6175
649.1094,622.2665
927.0196,882.5532
889.4208000000001,866.9294
799.2966,795.6591
546.6238000000001,553.0255
355.56180000000006,361.3159
280.5846,289.6191
139.91559999999998,144.1504
59.9546,64.9731
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
16.965400000000002,16.9899
41.4686,41.5297
63.82360000000001,64.2508
127.6432,128.4992
151.4588,152.47379999999998
192.4178,193.7089
250.5256,252.2054
