w246792829,w469681591,w482824940,w506294760,w592487869
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
129.66039999999998,139.36649999999997,145.58589999999998,122.3122,130.6018
232.584,244.4275,251.9765,225.537,232.853
409.6603999999999,444.3327,466.3367,393.6374,408.3362
552.3871999999999,585.7246,606.6995999999999,545.7092,547.1135999999999
602.1736,626.8393000000001,642.2402999999999,602.8966,595.6758
809.7051999999999,850.0721,875.0400999999998,822.2482,793.8645999999999
824.16,859.5890999999999,881.2719,846.2586,805.1741999999999
99.2952,98.3892,97.839,98.5248,99.8748
684.6812,705.0612,717.0229999999999,721.9148,662.5208
477.9616,486.78510000000006,491.5854999999999,512.2474,460.0414
257.502,257.7169,257.2741,285.20340000000004,244.7518
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
125.5524,134.31289999999998,139.9355,118.4826,126.6026
275.21,296.9527,310.8043,262.6142,275.5474
405.582,439.6821,461.3309,389.4426,404.4542
504.2976000000001,529.5364000000001,545.4282,498.6552,500.574
734.6296,777.7334999999999,804.6341,736.5177999999999,722.9882
783.0544,820.8144,844.1709999999999,794.7375999999999,768.2596
764.4968,794.7862,813.3216,783.4796000000001,748.2239999999999
596.1579999999999,611.4134,620.6035999999999,612.6904,584.7668
208.9528,207.7037,206.9351,208.3726,209.531
135.15800000000002,134.22199999999998,133.641,134.96599999999998,135.48
54.316,53.8459,53.55409999999999,54.2194,54.4778
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
120.5192,127.7418,132.38639999999998,114.2564,121.584
190.8136,195.5842,198.6544,186.562,191.5696
332.426,346.155,354.901,324.488,332.632
544.9804,575.4743,594.6710999999999,538.351,540.3954
730.0444,770.714,796.0973999999999,731.7292,719.1048
471.3656,476.9564,480.4412,471.8192,469.76
701.5832,724.9114,739.1868,716.21,689.0472
0.0,0.0,0.0,0.0,0.0
659.1851999999999,677.1313,687.6379,693.2514,639.085
485.6568,493.7602,498.1076,520.0835999999999,467.852
277.538,277.0787,276.1663,307.55420000000004,263.8954
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
131.812,140.2637,145.7053,124.1662,133.2034
287.0676,310.1804,324.9292,272.5092,287.96200000000005
426.858,463.0460000000001,486.037,408.93,426.028
610.12,651.4013,677.3916999999999,601.0197999999999,603.9706000000001
747.9739999999999,790.5581,817.1418999999999,749.4746,736.6401999999999
848.5924,891.0687,917.3477,861.4894,832.0622000000001
829.6388,863.9141,884.8847,851.309,811.1378
817.9096,847.2878000000001,864.9777999999999,850.1356000000001,795.7947999999999
674.2367999999999,692.49,703.1607999999999,709.6344,653.4496
474.7816,482.1466,486.064,507.6964,457.8544
249.8116,249.0493,248.0483,274.99060000000003,238.4618
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
98.168,101.7993,104.1517,94.1918,99.0826
291.8484,316.0838,331.56460000000004,275.832,293.1304
390.4672,416.469,432.9992,377.0716,390.1064
474.8576,493.0359,504.5037,469.7522,472.653
623.8427999999999,649.6829,665.8228999999999,624.3258,617.1614
652.8072,674.3211,687.6380999999999,659.0082,644.5866
696.7628,719.1175,732.7942999999999,710.9174,684.6866
642.9672,660.0495000000001,670.3287,662.0346,629.9574
527.4836,537.8337,543.8649,548.489,515.2686000000001
387.7372,392.1488000000001,394.4474,409.7524000000001,376.544
255.1032,254.0188,252.8084,280.67040000000003,243.656
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
135.2732,142.9896,147.9756,127.4372,136.9356
292.5824,314.7571,328.9283,277.6058,293.903
434.1836,469.08,491.2665999999999,416.1188,433.7392
613.4544,652.788,677.5634,604.2432,607.8428
764.2195999999999,806.6931999999999,833.2163999999999,765.3140000000001,753.0996
847.7160000000001,888.2219,913.2831,859.9554,831.9798000000001
856.8091999999999,891.5914,912.8678,879.008,837.9392
820.5060000000001,848.5136,865.3634,851.9436000000001,799.0952
671.5876,688.4146,698.222,705.6424,651.7724000000001
481.7516,488.3072,491.7244,514.394,465.1516
255.6368,254.2453,252.8535,280.69820000000004,244.4982
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
102.5884,105.7866,107.8698,98.5408,103.644
256.962,270.18120000000005,278.6428,247.3812,258.0484
414.7156,444.1016,462.793,399.1084,414.5224
607.0388,644.8384000000001,668.6533999999999,597.9068,601.7744
750.6632,791.079,816.3201999999999,751.5596,740.1483999999999
835.9448,874.9066,899.0131999999999,847.682,820.8248
812.112,842.9627,861.8312999999999,831.9402,795.3114
313.0244,312.0667,311.47670000000005,312.6134,313.4522
366.5988,368.8327000000001,370.0921,373.1646,363.031
114.1352,113.1396,112.5326,113.4032,114.7196
44.44799999999999,44.0426,43.79639999999999,44.1036,44.7072
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
90.8128,92.6001,93.7777,87.90700000000001,91.6978
184.592,187.1411,188.8119,180.8666,185.6622
287.4428,291.6736,294.4142,282.818,288.50480000000005
346.0064,348.3039,349.8035,342.9506,346.8326
436.8036,441.2408,444.0538,434.8956,436.5688
178.7296,177.0997,176.10989999999998,177.34300000000002,179.7726
338.4212,337.2091,336.4791,337.0982,339.3306
528.5272,536.6689,541.5532999999999,538.327,522.0002
406.118,409.6199,411.6171,415.3094,401.0298
172.58679999999998,171.626,171.00979999999998,173.34040000000002,172.4816
99.5208,98.6709,98.0879,102.0078,98.5934
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
47.5076,47.231100000000005,47.0705,46.921400000000006,47.8454
145.6,145.5217,145.5153,143.5582,146.5554
285.6512,289.5173,292.0279,281.1254,286.759
417.9604,426.3713,431.7141,413.833,417.7493999999999
325.9408,324.9143,324.3185,323.7442,327.2042
670.614,691.5571,704.5228999999999,676.5486,662.6582
610.7855999999999,623.9751,632.0445,619.1394,603.6594
578.7159999999999,589.7109,596.3091,591.8494000000001,569.9478000000001
563.7651999999999,574.1393,580.1449,586.7194000000001,550.6510000000001
423.0708,426.9384,428.8454,447.5628,410.87840000000006
67.5336,66.9199,66.53569999999999,67.5642,67.673
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
151.29999999999998,159.3664,164.61759999999998,141.23440000000002,153.89679999999998
299.56,321.1182,334.9438,282.6772,301.9084
445.02,477.7612,498.6107999999999,426.4752,445.3344
629.0631999999999,667.3286999999999,691.4575,618.8458,624.1798
763.4631999999999,802.7728999999999,827.3353,763.759,753.5002
829.076,865.1189999999999,887.4219999999999,839.8219999999999,815.14
893.5563999999999,928.2276,949.4268,916.1308,874.5419999999999
817.9531999999999,843.3235000000001,858.5557,847.9166,797.8774000000001
670.1636000000001,684.755,693.1966,702.7088000000001,651.5992000000001
493.6048,498.5925,501.0313,526.1734,477.4306
259.768,257.1583,255.0277,283.74580000000003,249.4306
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
153.1708,160.7106,165.6302,143.224,155.8448
303.10200000000003,323.74250000000006,336.9895,286.461,305.5690000000001
453.2148,485.819,506.5898,434.3424,453.7136
629.2688,665.9496,689.0842,619.232,624.6988
748.3827999999999,784.5607,807.1681,748.5645999999999,739.255
833.5192,868.7894,890.6148,844.0060000000001,819.8952
900.2072,934.3378,955.2034,922.5764,881.422
802.7472,826.4068,840.6043999999999,831.0504000000001,783.86
678.8576,693.0901000000001,701.3064999999999,711.4454000000001,660.3634
494.1788,498.6606,500.7982,526.028,478.4608
278.2608,275.1143,272.6035,304.3842,267.0742
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
151.8676,158.7196,163.20199999999997,142.27239999999998,154.5524
300.4024,319.2564,331.367,284.7136,302.87960000000004
463.6372,497.1563,518.5199,443.7574,464.369
648.9048,687.4399,711.7529,637.9338,644.2994
786.6388,826.1838,850.9019999999999,786.5151999999999,776.8091999999999
880.8888,919.4396,943.2992,892.152,866.0888
911.8484,945.9466,966.7898,934.3208,893.024
841.53,866.5613999999999,881.5726,871.9344,821.3368
700.5511999999999,715.0261,723.3620999999999,734.6702,681.2946
512.9947999999999,517.3219,519.3258999999999,546.6158,496.50340000000006
293.4192,289.70579999999995,286.8024,321.3804,281.532
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
167.67759999999998,176.22899999999998,181.8316,155.2948,171.21519999999998
314.0116,336.14160000000004,350.374,294.7564,317.30440000000004
469.7348,503.0594,524.3083999999999,449.5208,470.6684
652.8571999999999,690.7386,714.6456,641.7632000000001,648.4716
797.0116,836.6922999999999,861.5003,796.6486,787.2578000000001
883.3308,921.1829,944.6109,894.3498,868.8174
919.7924,953.5199,974.1335,942.1646,901.1066
843.5727999999999,867.9707000000001,882.5931,873.6346,823.6949999999999
702.576,716.4977,724.4953,736.3422,683.6194
530.5024,534.577,536.3924,565.6012000000001,513.3968
285.6264,281.758,278.7954,311.7792,274.6068
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
164.8268,172.32229999999998,177.24649999999997,153.3302,168.2222
312.8216,333.8474,347.3812,293.9732,316.20399999999995
465.2104,496.6504,516.7059999999999,445.7416,466.2736
642.7556,678.5353,701.1212999999999,632.0186,638.7318
783.0832,820.6554000000001,844.1478,782.614,773.9051999999999
880.4739999999999,917.489,940.4,891.1959999999999,866.306
907.3472,939.7571,959.5621,929.0042,889.3186000000001
803.8867999999999,825.7296999999999,838.8130999999998,831.1705999999999,785.921
704.4656,717.9179,725.6247,738.1082,685.683
500.5768000000001,503.7995,505.1613,531.8914,485.4186
289.5668,285.29130000000004,282.0675,316.0442,278.5002
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
21.3264,21.154200000000003,21.0512,21.1044,21.4712
72.3244,71.7419,71.39349999999999,71.5726,72.81460000000001
194.3772,192.9784,192.1388,192.714,195.4892
226.0288,224.1371,222.9917,224.257,227.3138
265.0684,262.89070000000004,261.5717,263.04940000000005,266.5382
366.9604,365.671,364.9064,364.9792,368.1908
364.9832,363.7659,363.0323,363.677,365.8862
499.016,503.5016,506.1704,505.4816,494.9312
292.60360000000003,291.6542,291.0394,293.63200000000006,292.3696
114.422,113.378,112.744,113.534,115.09
17.019599999999997,16.864800000000002,16.7708,16.8876,17.1188
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
118.39679999999998,120.0174,121.1174,114.2148,119.9084
192.302,193.406,194.171,188.702,193.676
158.87,157.42060000000004,156.54039999999998,157.63760000000002,159.79720000000003
138.0684,136.8087,136.04369999999997,136.9974,138.8742
441.5272,444.1493,445.8369,439.1854,441.9450000000001
709.384,729.7103999999999,742.2975999999999,714.9904,701.7328
857.5956,885.4156,902.409,876.5124000000001,841.9704
679.5476,693.3583,701.6152999999999,697.5326,667.8518
597.9512,606.5589,611.4522999999999,621.299,585.0981999999999
261.1972,260.4273,259.8339,266.58340000000004,258.921
57.68560000000001,57.1603,56.8413,57.238600000000005,58.0218
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
178.1824,185.84,190.9094,164.5792,182.5028
317.576,336.2244999999999,348.2615,299.255,321.311
479.1244,509.1206,528.2818,459.2728,480.72399999999993
655.4512,689.5835,711.1487,644.2906,652.0334
798.1120000000001,834.324,856.978,797.08,789.532
907.8668,944.3833,966.9905,918.2162,893.9942000000001
910.7472,941.0229,959.5142999999998,931.431,893.6981999999999
825.6024,846.5137,859.0127,852.9894,807.8222000000001
711.1931999999999,723.0648000000001,729.8024,743.9364,693.2180000000001
515.8248,517.8427,518.4481,547.3026,500.893
308.854,303.1942,299.0768,336.6952,297.5084
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
186.352,194.4954,199.9006,171.20439999999996,191.2588
333.9584,356.188,370.5574,311.1152,338.8708
499.0436,530.9685,551.3730999999999,477.36980000000005,500.9962
689.6915999999999,726.674,750.0505999999999,677.0868,686.2231999999999
839.9964,878.8516,903.1678,838.4748,830.9799999999999
931.1872,968.1781,991.0811,941.5702,917.1806
952.6008,984.1726,1003.4532,974.286,934.7688
869.746,891.7750000000001,904.931,899.1279999999999,850.7719999999999
745.954,758.1042,764.9717999999999,780.8152,726.9384
554.5484,556.3352,556.7221999999999,589.5764,538.0472
327.6948,321.20730000000003,316.5295,357.60420000000005,315.6082
9.0544,8.9081,8.819299999999998,8.927800000000001,9.149
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
186.4124,194.0631,199.1573,171.41180000000003,191.375
332.2656,353.6178,367.4338,309.6636,337.2868
497.0052,527.7307999999999,547.3783999999999,475.6884,499.094
677.2244,712.0760999999999,734.1113,665.0858000000001,674.0749999999999
823.5431999999998,860.3334,883.3598,821.982,815.0612
921.1252,956.862,978.9892,931.1236,907.6084
942.7116,973.1947,991.8069,963.819,925.4166
857.5768,878.5708999999999,891.0989,886.0558000000001,839.2754
735.1,746.4493,752.8387,768.8878000000001,716.7766
541.4676,542.7236,542.813,574.8564,525.8504
325.2592,318.4963,313.66189999999995,354.4234,313.583
10.8676,10.6936,10.588,10.7164,10.9804
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
9.2696,9.1947,9.1499,9.173,9.3326
185.468,192.3651,196.9739,171.1586,190.3022
331.08759999999995,351.3395,364.4561,309.04779999999994,336.1261999999999
493.0104,522.2329,540.9285,472.2966,495.1986
669.8152,703.0789,724.1162999999999,657.931,666.9462
811.7428,846.9007999999999,868.909,810.0892,803.7112000000001
908.0136,942.2699,963.4807,917.5842,895.0630000000001
903.114,930.8915,947.8475,922.551,887.261
833.432,852.8522,864.4318000000001,860.2172,816.3004000000001
712.2528,722.5085,728.2583,743.9334,695.1686
554.2108,555.0217,554.8100999999999,588.6946,538.203
312.8304,306.155,301.42240000000004,339.73320000000007,302.16880000000003
10.8676,10.6936,10.588,10.7164,10.9804
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
11.749199999999998,11.5879,11.496299999999998,11.307,11.9922
189.3708,196.29870000000005,200.9431,174.27660000000003,194.557
332.0004,351.41360000000003,363.9998,310.25879999999995,337.112
497.9556,527.0113,545.6102999999999,476.8746,500.3538
688.7639999999999,723.483,745.451,675.87,685.994
828.4952000000001,864.3201000000001,886.7520999999999,826.5062,820.4506
898.0704000000001,930.8458,951.1396,907.23,885.6783999999999
880.9552,906.7393,922.4749,899.1694,866.1610000000001
722.9743999999998,736.5402999999999,744.6190999999999,742.169,710.7854
635.4932,643.0649,647.2832999999999,660.1610000000001,622.2942
478.1236,478.2513,477.7983,503.6986,466.36980000000005
196.2824,192.9481,190.6523,206.4518,192.45500000000004
10.8676,10.6936,10.588,10.7164,10.9804
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
8.3432,8.275,8.2342,8.2556,8.4004
84.3064,83.87,83.6234,83.0512,84.99080000000001
222.802,224.6543,225.9157,217.8238,224.6206
407.1788,419.6079,427.5989,396.4838,408.9734
535.2244,549.9539,559.3014999999999,528.4245999999999,534.6586
582.1172,593.2687000000001,600.2814999999999,580.0478,580.2778000000001
657.6248,670.6629,678.7498999999999,660.5917999999999,653.0054
477.086,478.5053,479.3787,477.7418,476.4306
516.7411999999999,520.318,522.4241999999999,522.9476,513.0024
349.1752,348.5854,348.1548,352.15,347.9592
228.238,226.7652,225.7998,230.3932,227.6184
124.8992,123.2771,122.2141,127.2602,124.2226
9.0544,8.9081,8.819299999999998,8.927800000000001,9.149
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
17.5124,17.2381,17.0823,16.7618,17.925
181.4944,186.523,189.92839999999995,168.8932,186.0128
296.5388,306.5521,313.0767,283.757,299.8938
467.28,489.2755,503.3745,450.393,469.521
511.6148,523.2028,530.574,505.4372,511.5492
298.4448,296.22439999999995,294.8834,296.2008,300.0284
208.988,207.0818,205.9242,207.3668,210.2076
262.3712,260.0951,258.71309999999994,260.42420000000004,263.8326
174.944,173.34769999999995,172.3783,173.58620000000002,175.9654
104.0228,103.074,102.4978,103.2164,104.6296
52.95439999999999,52.470600000000005,52.1768,52.5428,53.264
72.678,71.9818,71.55420000000001,72.3168,73.0176
6.3384,6.236599999999999,6.174799999999999,6.2508,6.404
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
8.3432,8.275,8.2342,8.2556,8.4004
24.1072,23.9139,23.7983,23.857,24.270200000000003
123.1668,122.2465,121.6993,121.8234,124.0126
410.418,422.2664,429.8956,399.6684,412.3828
359.33359999999993,359.39559999999994,359.50199999999995,356.0864,360.8064
214.6628,212.7049,211.5159,212.9978,215.9154
213.7172,211.7672,210.583,212.0588,214.9648
136.17559999999995,134.93269999999998,134.17789999999997,135.11899999999997,136.9706
104.97,104.0123,103.4307,104.1558,105.5826
104.0228,103.074,102.4978,103.2164,104.6296
57.68560000000001,57.1603,56.8413,57.238600000000005,58.0218
39.7188,39.357200000000006,39.1376,39.41160000000001,39.95
12.682,12.4787,12.3553,12.5062,12.8134
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
26.3328,25.7821,25.4707,24.759,27.1918
205.2996,212.087,216.7056,187.2288,211.8852
349.1916,369.7978,383.2248,322.88159999999993,356.09880000000004
528.4664,557.638,576.3554,505.1792,531.8468
711.7332,744.9329,765.9703,697.9290000000001,709.7601999999999
850.7968000000001,884.9396,906.3372,847.9960000000001,843.5448000000001
853.0264,879.3029,895.5745,860.2846000000001,843.1306
788.3979999999999,805.7348,816.3062,801.0748,778.2536
