Time,Hourly Residential Production (€),Hourly Industrial Production (€),Hourly Commercial Production (€),Total Production (€),CER (€),TIP,E_shared,Total Production (Wh),Total Consumption (Wh),Net Cost Without Production (€),Net Cost With Production (€),Net Cost With CER (€)
2019-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1693944.0,228.68244,228.68244,228.68244
2019-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,9.242e-05,0.0,0.0,1975080.0,338.8842264,338.8842264,338.8842264
2019-01-04 07:00:00,14.650412308,0.11124524699999999,0.49579698200000005,15.257454537,6.7454009532,8.4e-05,80302.3923,80302.3923,2413170.0,458.50230000000005,443.24484546300005,436.49944450980007
2019-01-04 08:00:00,97.912854731408,0.742702988948,3.3116384204480003,101.967196140804,39.3406415388,8.4e-05,468340.97070000006,468340.97070000006,2874021.0,625.73185212,523.764655979196,484.42401444039604
2019-01-04 09:00:00,128.45544804753598,0.9751041702359999,4.347789638784,133.77834185655598,58.76676454319998,8.4e-05,699604.3397999998,699604.3397999998,3290969.0,629.29909218,495.5207503234441,436.7539857802441
2019-01-04 10:00:00,80.23290461354001,0.6093834532189999,2.716483080074,83.55877114683301,38.1816720684,8.4e-05,454543.71510000003,454543.71510000003,3572937.0,656.8130087100001,573.254237563167,535.072565494767
2019-01-04 11:00:00,85.9384837308,0.6527185203999998,2.9096574947,89.5008597459,46.68488649570001,9.050000000000002e-05,515855.0994,515855.0994,3732078.0,647.515533,558.0146732541,511.32978675839996
2019-01-04 12:00:00,196.414916858676,1.4904578803529998,6.65607536163,204.56145010065902,114.21679691294102,9.459000000000001e-05,1207493.3599,1207493.3599,3690894.0,625.27435254,420.71290243934095,306.4961055263999
2019-01-04 13:00:00,170.36111919040002,1.2930754631999999,5.779164912,177.43335956560003,94.90621558160001,9.2e-05,1031589.2998,1031589.2998,3580268.0,615.806096,438.3727364344,343.4665208528
2019-01-04 14:00:00,173.686504701816,1.318724769042,5.919694024698001,180.92492349555602,82.7896365072,8.4e-05,985590.9108000001,985590.9108000001,3587808.0,658.61391456,477.688991064444,394.899354557244
2019-01-04 15:00:00,20.840450255088005,0.15830992634399998,0.7052424887880001,21.704002670220003,9.522282588000001,8.4e-05,113360.50700000001,113360.50700000001,3434866.0,657.6394443600001,635.93544168978,626.4131591017799
2019-01-04 16:00:00,0.0,0.0,0.0,0.0,0.0,8.4e-05,0.0,0.0,3348090.0,671.1246404999999,671.1246404999999,671.1246404999999
2019-01-04 17:00:00,0.0,0.0,0.0,0.0,0.0,8.4e-05,0.0,0.0,3289880.0,696.6978876,696.6978876,696.6978876
2019-01-04 18:00:00,0.0,0.0,0.0,0.0,0.0,8.4e-05,0.0,0.0,3204550.0,688.97825,688.97825,688.97825
2019-01-04 19:00:00,0.0,0.0,0.0,0.0,0.0,8.4e-05,0.0,0.0,2982645.0,631.1276819999999,631.1276819999999,631.1276819999999
2019-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,8.4e-05,0.0,0.0,2636997.0,527.3994,527.3994,527.3994
2019-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,8.4e-05,0.0,0.0,2351335.0,446.8947301,446.8947301,446.8947301
2019-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,8.401000000000002e-05,0.0,0.0,2140004.0,385.17931996,385.17931996,385.17931996
2019-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1935511.0,266.9069669,266.9069669,266.9069669
2019-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.00011302000000000001,0.0,0.0,1733219.0,261.68140461999997,261.68140461999997,261.68140461999997
2019-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1614621.0,198.598383,198.598383,198.598383
2019-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1564112.0,167.359984,167.359984,167.359984
2019-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1546628.0,154.6628,154.6628,154.6628
2019-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1579706.0,169.66042439999998,169.66042439999998,169.66042439999998
2019-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1646478.0,226.22607720000002,226.22607720000002,226.22607720000002
2019-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,8.4e-05,0.0,0.0,1805145.0,339.65608319999996,339.65608319999996,339.65608319999996
2019-01-05 07:00:00,84.1198105015,0.6317823075849999,2.83372619772,87.585319006805,36.721571233199995,8.4e-05,437161.5623,437161.5623,2093082.0,419.3489787,331.763659693195,295.042088459995
2019-01-05 08:00:00,201.4803046088,1.5192721375999998,6.7929018606,209.79247860700002,77.632459044,8.4e-05,924195.941,924195.941,2303565.0,522.9092549999999,313.11677639299995,235.48431734899995
2019-01-05 09:00:00,280.63606519921996,2.121255933205,9.475344432149999,292.232665564575,101.164409262,8.4e-05,1204338.2055000002,1204338.2055000002,2526766.0,613.1197698999999,320.88710433542497,219.72269507342497
2019-01-05 10:00:00,293.1105525414,2.2178335113660004,9.914015415611999,305.24240146837803,132.8929290108,8.4e-05,1582058.6787,1582058.6787,2798239.0,539.89223266,234.64983119162198,101.75690218082198
2019-01-05 11:00:00,333.76590286452,2.5266298866059995,11.307464368536001,347.59999711966196,158.3599075716,8.4e-05,1885236.9949,1885236.9949,2887464.0,532.39061232,184.79061520033798,26.43070762873799
2019-01-05 12:00:00,308.20781877599995,2.33475561,10.462022636999999,321.004597023,192.6027582138,9.900000000000001e-05,1945482.4061999999,1945482.4061999999,2846944.0,469.74576,148.74116297700002,-43.861595236799985
2019-01-05 13:00:00,226.08437971755998,1.71491293415,7.6839906213199995,235.48328327302997,141.06176084617002,9.89e-05,1426306.9853,1426306.9853,2729804.0,450.6906404,215.20735712696998,74.14559628079996
2019-01-05 14:00:00,268.909731472032,2.041337969664,9.198007614824,280.14907705652,127.533722484,8.4e-05,1518258.601,1518258.601,2651847.0,489.31880844,209.16973138347998,81.63600889947999
2019-01-05 15:00:00,10.377593809379999,0.078830664975,0.35117699337,10.807601467724998,4.553993093999999,8.4e-05,54214.203499999996,54214.203499999996,2535336.0,505.4192316,494.611630132275,490.057637038275
2019-01-05 16:00:00,0.0,0.0,0.0,0.0,0.0,8.4e-05,0.0,0.0,2467767.0,578.12377509,578.12377509,578.12377509
2019-01-05 17:00:00,0.0,0.0,0.0,0.0,0.0,8.4e-05,0.0,0.0,2528615.0,632.12846385,632.12846385,632.12846385
2019-01-05 18:00:00,0.0,0.0,0.0,0.0,0.0,8.4e-05,0.0,0.0,2651479.0,636.32844521,636.32844521,636.32844521
2019-01-05 19:00:00,0.0,0.0,0.0,0.0,0.0,8.4e-05,0.0,0.0,2597918.0,646.3619984,646.3619984,646.3619984
2019-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0,8.4e-05,0.0,0.0,2407693.0,481.56267693,481.56267693,481.56267693
2019-01-05 21:00:00,0.0,0.0,0.0,0.0,0.0,8.4e-05,0.0,0.0,2233406.0,430.91335364,430.91335364,430.91335364
2019-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,8.4e-05,0.0,0.0,2111358.0,390.58011642,390.58011642,390.58011642
2019-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.00010314,0.0,0.0,1942976.0,312.54711936,312.54711936,312.54711936
2019-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,9.087000000000002e-05,0.0,0.0,1742687.0,301.71140031,301.71140031,301.71140031
2019-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,9.323000000000001e-05,0.0,0.0,1612590.0,275.3819943,275.3819943,275.3819943
2019-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.000104,0.0,0.0,1552873.0,248.45968000000002,248.45968000000002,248.45968000000002
2019-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.00011400000000000002,0.0,0.0,1530314.0,229.54709999999997,229.54709999999997,229.54709999999997
2019-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0001119,0.0,0.0,1535490.0,233.548029,233.548029,233.548029
2019-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.000109,0.0,0.0,1573143.0,243.837165,243.837165,243.837165
2019-01-06 06:00:00,0.0,0.0,0.0,0.0,0.0,9.120000000000001e-05,0.0,0.0,1672813.0,289.0620864,289.0620864,289.0620864
2019-01-06 07:00:00,106.28025127919997,0.7962234213600001,3.5754462287999997,110.65192092935997,56.656825493039996,8.940000000000002e-05,633745.2515999998,633745.2515999998,1827526.0,319.0860396,208.43411867064,151.7772931776
2019-01-06 08:00:00,203.364894340688,1.528443347708,6.8428492538959995,211.736186942292,108.89220214090803,8.966000000000002e-05,1214501.4738,1214501.4738,1967614.0,343.03382475999996,131.297637817708,22.405435676799968
2019-01-06 09:00:00,292.77528906799205,2.20187239417,9.855335546532,304.832497008694,157.30015034570602,8.986e-05,1750502.4521,1750502.4521,2114784.0,368.26848576000003,63.435988751305985,-93.86416159440003
2019-01-06 10:00:00,217.810786032016,1.6492702571480002,7.3684677462720005,226.828524035436,155.36914219736403,0.00010732000000000001,1447718.4327000002,1447718.4327000002,2341521.0,366.86951028,140.04098624456395,-15.328155952800074
2019-01-06 11:00:00,318.70083633984007,2.41008598008,10.79867934792,331.9096016678401,261.74984846976,0.0001164,2248710.0384000004,2248710.0384000004,2464281.0,363.7278756,31.81827393215994,-229.93157453760008
2019-01-06 12:00:00,326.1146959362,2.4687101836500003,11.076781052700001,339.66018717255,276.63046171785,0.0001185,2334434.2761,2334434.2761,2445443.0,355.8119565,16.151769327450015,-260.47869239039994
2019-01-06 13:00:00,204.83625296484,1.55343232674,6.96572405739,213.35540934897,189.019188792,0.00012,1575159.9065999999,1575159.9065999999,2350921.0,318.43224945000003,105.07684010103003,-83.94234869096996
2019-01-06 14:00:00,246.9171452595,1.8743182521189996,8.452150295746002,257.24361380736497,195.53533175663503,0.00011401000000000001,1715071.7635000001,1715071.7635000001,2272283.0,340.81972716999996,83.57611336263498,-111.95921839400005
2019-01-06 15:00:00,19.759156379028,0.150096079503,0.66865125942,20.577903717951,10.649127273249004,9.003000000000002e-05,118284.20830000001,118284.20830000001,2192993.0,381.51499221,360.937088492049,350.2879612188
2019-01-06 16:00:00,0.0,0.0,0.0,0.0,0.0,8.44e-05,0.0,0.0,2122246.0,381.1553816,381.1553816,381.1553816
2019-01-06 17:00:00,0.0,0.0,0.0,0.0,0.0,8.4e-05,0.0,0.0,2185515.0,463.00135275,463.00135275,463.00135275
2019-01-06 18:00:00,0.0,0.0,0.0,0.0,0.0,8.4e-05,0.0,0.0,2301398.0,521.77295456,521.77295456,521.77295456
2019-01-06 19:00:00,0.0,0.0,0.0,0.0,0.0,8.4e-05,0.0,0.0,2323018.0,578.431482,578.431482,578.431482
2019-01-06 20:00:00,0.0,0.0,0.0,0.0,0.0,8.4e-05,0.0,0.0,2175068.0,478.49320932,478.49320932,478.49320932
2019-01-06 21:00:00,0.0,0.0,0.0,0.0,0.0,8.4e-05,0.0,0.0,2038713.0,383.46152817,383.46152817,383.46152817
2019-01-06 22:00:00,0.0,0.0,0.0,0.0,0.0,8.826000000000001e-05,0.0,0.0,1907030.0,335.1414522,335.1414522,335.1414522
2019-01-06 23:00:00,0.0,0.0,0.0,0.0,0.0,9.98e-05,0.0,0.0,1747367.0,286.9176614,286.9176614,286.9176614
2019-01-07 00:00:00,0.0,0.0,0.0,0.0,0.0,8.734e-05,0.0,0.0,1594169.0,281.62589554,281.62589554,281.62589554
2019-01-07 01:00:00,0.0,0.0,0.0,0.0,0.0,8.999000000000001e-05,0.0,0.0,1533169.0,266.78673769,266.78673769,266.78673769
2019-01-07 02:00:00,0.0,0.0,0.0,0.0,0.0,8.999000000000001e-05,0.0,0.0,1514947.0,263.61592747,263.61592747,263.61592747
2019-01-07 03:00:00,0.0,0.0,0.0,0.0,0.0,9.095e-05,0.0,0.0,1525643.0,264.01252115,264.01252115,264.01252115
2019-01-07 04:00:00,0.0,0.0,0.0,0.0,0.0,9.097000000000002e-05,0.0,0.0,1565724.0,270.91722372,270.91722372,270.91722372
2019-01-07 05:00:00,0.0,0.0,0.0,0.0,0.0,8.999000000000001e-05,0.0,0.0,1689593.0,294.00607793,294.00607793,294.00607793
2019-01-07 06:00:00,0.0,0.0,0.0,0.0,0.0,8.445e-05,0.0,0.0,1974805.0,354.57623775,354.57623775,354.57623775
2019-01-07 07:00:00,71.063233400984,0.534145340806,2.394571623444,73.991950365234,33.2957830968,8.4e-05,396378.3702,396378.3702,2468581.0,460.81001527,386.818064904766,353.522281807966
2019-01-07 08:00:00,175.48863013357598,1.3229159035459996,5.9153841370919995,182.72693017421398,79.6030605468,8.4e-05,947655.4826999999,947655.4826999999,3059122.0,589.85990404,407.13297386578597,327.52991331898596
2019-01-07 09:00:00,319.638607505928,2.4067558276740004,10.767159973126,332.812523306728,135.6506960928,8.4e-05,1614889.2392,1614889.2392,3679706.0,758.35060954,425.538086233272,289.887390140472
2019-01-07 10:00:00,381.86835880478407,2.882017276884,12.906024320214001,397.6564004018821,179.21099647920002,8.4e-05,2133464.2438000003,2133464.2438000003,4041456.0,753.2869838400001,355.630583438118,176.41958695891796
2019-01-07 11:00:00,393.0019794758401,2.971703816632,13.316157622276,409.2898409147481,195.910775202052,8.546e-05,2292426.5762,2292426.5762,4137279.0,738.66979266,329.379951745252,133.4691765432
2019-01-07 12:00:00,371.23131744600005,2.8102737794999997,12.608838462,386.65042968750004,231.9902578125,9.900000000000001e-05,2343335.9375,2343335.9375,4102228.0,676.86762,290.2171903125,58.226932500000004
2019-01-07 13:00:00,278.33923868777606,2.1103851604919996,9.471323718976,289.92094756724407,176.95187271915603,0.00010006,1768457.6526000001,1768457.6526000001,3978756.0,652.27725864,362.356311072756,185.40443835359997
2019-01-07 14:00:00,169.868194155136,1.2897384321599998,5.788515355616001,176.946447942912,86.319232044288,8.656e-05,997218.4848,997218.4848,3923300.0,696.150352,519.203904057088,432.8846720128
2019-01-07 15:00:00,30.160992713244006,0.229110933799,1.020652576918,31.410756223961005,14.488515308400004,8.4e-05,172482.32510000005,172482.32510000005,3740833.0,681.24309763,649.8323414060391,635.3438260976391
2019-01-07 16:00:00,0.0,0.0,0.0,0.0,0.0,8.4e-05,0.0,0.0,3652342.0,730.4684000000001,730.4684000000001,730.4684000000001
2019-01-07 17:00:00,0.0,0.0,0.0,0.0,0.0,8.4e-05,0.0,0.0,3611966.0,957.17099,957.17099,957.17099
2019-01-07 18:00:00,0.0,0.0,0.0,0.0,0.0,8.4e-05,0.0,0.0,3447972.0,999.91188,999.91188,999.91188
2019-01-07 19:00:00,0.0,0.0,0.0,0.0,0.0,8.4e-05,0.0,0.0,3136550.0,935.31921,935.31921,935.31921
