Time,Hourly Residential Net Cost (€),Hourly Industrial Net Cost (€),Hourly Commercial Net Cost (€),Total Net Cost (€)
2019-01-02 21:00:00,309.26640599999996,18.085733779999998,102.37506435,429.72720412999996
2019-01-02 22:00:00,275.408414,16.2985307,91.16948070000001,382.8764254
2019-01-02 23:00:00,235.172,15.11598,77.85262499999999,328.140605
2019-01-03 00:00:00,195.856113,13.9023857,64.83709975,274.59559845
2019-01-03 01:00:00,159.327189,12.21166002,52.74204915,224.28089817
2019-01-03 02:00:00,126.66,10.028640000000001,41.9268,178.61543999999998
2019-01-03 03:00:00,121.45150000000001,9.57283,40.204,171.22833000000003
2019-01-03 04:00:00,122.220428,10.274651859999999,40.4602341,172.95531396
2019-01-03 05:00:00,172.310397,13.928361719999996,57.041247899999995,243.28000662
2019-01-03 06:00:00,256.104144,20.67416412,84.7779816,361.55628972
2019-01-03 07:00:00,301.40609020504,24.444191456798002,104.71800964799,430.56829130982806
2019-01-03 08:00:00,188.768880380832,32.576330404812,122.89792089499201,344.243131680636
2019-01-03 09:00:00,181.989745194772,36.978307983345,140.730260370858,359.69831354897497
2019-01-03 10:00:00,156.001957293744,35.90384993807999,148.82936374894803,340.735170980772
2019-01-03 11:00:00,237.6239116112,34.3674551394,146.16501148196,418.15637823256
2019-01-03 12:00:00,68.24742490999996,30.768898947500002,136.30358518000003,235.3199090375
2019-01-03 13:00:00,199.030276918176,30.136902905479996,136.778459169688,365.945638993344
2019-01-03 14:00:00,357.38598813479996,33.21978200834,146.41084248436002,537.0166126275
2019-01-03 15:00:00,441.05097350799997,34.953746739,151.61467639000003,627.619396637
2019-01-03 16:00:00,459.92501999999996,36.0315528,152.248084,648.2046568
2019-01-03 17:00:00,473.638206,32.81903792,156.787331,663.24457492
2019-01-03 18:00:00,459.78000000000003,28.6796,152.204,640.6636000000001
2019-01-03 19:00:00,424.327656,24.90278424,140.4691524,589.69959264
2019-01-03 20:00:00,364.336364,20.53872632,120.60524350000001,505.48033382000006
2019-01-03 21:00:00,314.097049,17.76193082,103.9742695,435.83324932
2019-01-03 22:00:00,260.372357,14.969718219999997,86.19312630000002,361.53520152000004
2019-01-03 23:00:00,200.44663599999998,12.6666555,66.35332615,279.46661765
2019-01-04 00:00:00,143.60085,10.286676,47.53566,201.42318600000002
2019-01-04 01:00:00,133.64562,10.19021028,44.2389654,188.07479568000002
2019-01-04 02:00:00,109.95,8.7576,36.3965,155.10410000000002
2019-01-04 03:00:00,136.095969,10.665702479999998,45.051519,191.81319048
2019-01-04 04:00:00,143.3472,12.031744000000002,47.451519999999995,202.83046399999998
2019-01-04 05:00:00,162.02700000000002,13.01859,53.63685,228.68244
2019-01-04 06:00:00,240.77821400000002,18.4002392,79.70577320000001,338.88422640000005
2019-01-04 07:00:00,311.332587692,24.495654753,107.41660301800002,443.24484546300005
2019-01-04 08:00:00,344.298237268592,36.392926531052,143.073492179552,523.764655979196
2019-01-04 09:00:00,316.131051952464,36.565971109764,142.82372726121602,495.5207503234441
2019-01-04 10:00:00,385.31657038646,36.541188906781,151.396478269926,573.254237563167
2019-01-04 11:00:00,374.4958162692,34.00876447959999,149.51009250529998,558.0146732541
2019-01-04 12:00:00,249.18420614132398,30.677790559646997,140.85090573837,420.71290243934095
2019-01-04 13:00:00,268.5484808096,30.308140536800007,139.51611508800002,438.37273643440005
2019-01-04 14:00:00,295.15127529818403,33.256317590958005,149.28139817530197,477.68899106444405
2019-01-04 15:00:00,446.7814537449121,35.06190583365601,154.09208211121202,635.9354416897801
2019-01-04 16:00:00,477.491945,35.5658435,158.06685199999998,671.1246404999999
2019-01-04 17:00:00,498.337164,33.394011299999995,164.96671229999998,696.6978876000001
2019-01-04 18:00:00,495.2525,29.78395,163.9418,688.9782499999999
2019-01-04 19:00:00,454.87651999999997,25.669196,150.581966,631.1276819999999
2019-01-04 20:00:00,380.54,20.8884,125.971,527.3994
2019-01-04 21:00:00,322.62685,17.4703152,106.7975649,446.8947301
2019-01-04 22:00:00,277.760568,15.469060559999999,91.94969139999999,385.17931996
2019-01-04 23:00:00,191.97059,11.3872304,63.5491465,266.9069669
