datetime,date,hour,SUD [Eur/MWh],SUD [Eur/Wh]
2019-02-10 01:00:00,20190210,2,53,"0,000005298"
2019-02-10 02:00:00,20190210,3,49,"0,000004943"
2019-02-10 03:00:00,20190210,4,46,"0,00000464"
2019-02-10 04:00:00,20190210,5,45,"0,000004529"
2019-02-10 05:00:00,20190210,6,46,"0,000004582"
2019-02-10 06:00:00,20190210,7,50,"0,000004998"
2019-02-10 07:00:00,20190210,8,54,"0,00000535"
2019-02-10 08:00:00,20190210,9,54,"0,00000535"
2019-02-10 09:00:00,20190210,10,53,"0,00000525"
2019-02-10 10:00:00,20190210,11,50,"0,000004999"
2019-02-10 11:00:00,20190210,12,45,"0,000004499"
2019-02-10 12:00:00,20190210,13,41,"0,000004132"
2019-02-10 13:00:00,20190210,14,30,"0,000003"
2019-02-10 14:00:00,20190210,15,30,"0,000003"
2019-02-10 15:00:00,20190210,16,41,"0,000004095"
2019-02-10 16:00:00,20190210,17,47,"0,0000047"
2019-02-10 17:00:00,20190210,18,55,"0,000005457"
2019-02-10 18:00:00,20190210,19,66,"0,00000655"
2019-02-10 19:00:00,20190210,20,67,"0,0000067"
2019-02-10 20:00:00,20190210,21,65,"0,000006477"
2019-02-10 21:00:00,20190210,22,64,"0,000006389"
2019-02-10 22:00:00,20190210,23,56,"0,000005643"
2019-02-10 23:00:00,20190210,24,48,"0,000004778"
2019-02-11 00:00:00,20190211,1,30,"0,000003"
2019-02-11 01:00:00,20190211,2,24,"0,000002430725"
2019-02-11 02:00:00,20190211,3,21,"0,000002105822"
2019-02-11 03:00:00,20190211,4,19,"0,000001872344"
2019-02-11 04:00:00,20190211,5,20,"0,000002"
2019-02-11 05:00:00,20190211,6,30,"0,000003"
2019-02-11 06:00:00,20190211,7,51,"0,000005092"
2019-02-11 07:00:00,20190211,8,56,"0,00000556"
2019-02-11 08:00:00,20190211,9,56,"0,00000556"
2019-02-11 09:00:00,20190211,10,51,"0,000005089"
2019-02-11 10:00:00,20190211,11,49,"0,000004915"
2019-02-11 11:00:00,20190211,12,30,"0,000003"
2019-02-11 12:00:00,20190211,13,20,"0,000002"
2019-02-11 13:00:00,20190211,14,20,"0,000002"
2019-02-11 14:00:00,20190211,15,39,"0,000003886"
2019-02-11 15:00:00,20190211,16,52,"0,000005158"
2019-02-11 16:00:00,20190211,17,60,"0,00000601"
2019-02-11 17:00:00,20190211,18,69,"0,000006857"
2019-02-11 18:00:00,20190211,19,74,"0,000007397"
2019-02-11 19:00:00,20190211,20,67,"0,0000067"
2019-02-11 20:00:00,20190211,21,62,"0,000006194"
2019-02-11 21:00:00,20190211,22,59,"0,00000594"
2019-02-11 22:00:00,20190211,23,52,"0,000005164"
2019-02-11 23:00:00,20190211,24,49,"0,000004945"
2019-02-12 00:00:00,20190212,1,35,"0,000003515"
2019-02-12 01:00:00,20190212,2,35,"0,000003517"
2019-02-12 02:00:00,20190212,3,35,"0,000003515"
2019-02-12 03:00:00,20190212,4,32,"0,0000032"
2019-02-12 04:00:00,20190212,5,35,"0,000003516"
2019-02-12 05:00:00,20190212,6,35,"0,000003517"
2019-02-12 06:00:00,20190212,7,49,"0,000004918"
2019-02-12 07:00:00,20190212,8,54,"0,000005379"
2019-02-12 08:00:00,20190212,9,50,"0,000005035"
2019-02-12 09:00:00,20190212,10,44,"0,000004448"
2019-02-12 10:00:00,20190212,11,25,"0,0000025"
2019-02-12 11:00:00,20190212,12,10,"0,000001"
2019-02-12 12:00:00,20190212,13,10,"0,000001"
2019-02-12 13:00:00,20190212,14,10,"0,000001"
2019-02-12 14:00:00,20190212,15,20,"0,000002"
2019-02-12 15:00:00,20190212,16,25,"0,0000025"
2019-02-12 16:00:00,20190212,17,59,"0,000005915"
2019-02-12 17:00:00,20190212,18,72,"0,000007195"
2019-02-12 18:00:00,20190212,19,77,"0,000007718"
2019-02-12 19:00:00,20190212,20,75,"0,0000075"
2019-02-12 20:00:00,20190212,21,65,"0,0000065"
2019-02-12 21:00:00,20190212,22,60,"0,000006001"
2019-02-12 22:00:00,20190212,23,56,"0,000005552"
2019-02-12 23:00:00,20190212,24,49,"0,00000494"
2019-02-13 00:00:00,20190213,1,44,"0,000004429"
2019-02-13 01:00:00,20190213,2,43,"0,000004258"
2019-02-13 02:00:00,20190213,3,39,"0,000003852"
2019-02-13 03:00:00,20190213,4,38,"0,000003831"
2019-02-13 04:00:00,20190213,5,39,"0,000003852"
2019-02-13 05:00:00,20190213,6,39,"0,000003854"
2019-02-13 06:00:00,20190213,7,55,"0,000005511"
2019-02-13 07:00:00,20190213,8,61,"0,00000612"
2019-02-13 08:00:00,20190213,9,50,"0,000004955"
2019-02-13 09:00:00,20190213,10,49,"0,000004915"
2019-02-13 10:00:00,20190213,11,10,"0,000001"
2019-02-13 11:00:00,20190213,12,10,"0,000001"
2019-02-13 12:00:00,20190213,13,10,"0,000001"
2019-02-13 13:00:00,20190213,14,10,"0,000001"
2019-02-13 14:00:00,20190213,15,11,"0,0000011"
2019-02-13 15:00:00,20190213,16,49,"0,000004934"
2019-02-13 16:00:00,20190213,17,54,"0,000005375"
2019-02-13 17:00:00,20190213,18,67,"0,0000067"
2019-02-13 18:00:00,20190213,19,77,"0,000007713"
2019-02-13 19:00:00,20190213,20,76,"0,0000076"
2019-02-13 20:00:00,20190213,21,63,"0,000006254"
2019-02-13 21:00:00,20190213,22,58,"0,000005823"
2019-02-13 22:00:00,20190213,23,54,"0,000005365"
2019-02-13 23:00:00,20190213,24,49,"0,000004904"
2019-02-14 00:00:00,20190214,1,48,"0,000004767"
2019-02-14 01:00:00,20190214,2,47,"0,000004716"
2019-02-14 02:00:00,20190214,3,45,"0,000004462"
2019-02-14 03:00:00,20190214,4,42,"0,0000042"
2019-02-14 04:00:00,20190214,5,43,"0,00000426"
2019-02-14 05:00:00,20190214,6,47,"0,000004711"
2019-02-14 06:00:00,20190214,7,61,"0,000006139"
2019-02-14 07:00:00,20190214,8,63,"0,000006305"
2019-02-14 08:00:00,20190214,9,54,"0,000005359"
2019-02-14 09:00:00,20190214,10,44,"0,000004441"
2019-02-14 10:00:00,20190214,11,10,"0,000001"
2019-02-14 11:00:00,20190214,12,10,"0,000001"
2019-02-14 12:00:00,20190214,13,10,"0,000001"
2019-02-14 13:00:00,20190214,14,10,"0,000001"
2019-02-14 14:00:00,20190214,15,30,"0,000002961"
2019-02-14 15:00:00,20190214,16,50,"0,000005015"
2019-02-14 16:00:00,20190214,17,58,"0,00000582"
2019-02-14 17:00:00,20190214,18,69,"0,000006912"
2019-02-14 18:00:00,20190214,19,77,"0,000007718"
2019-02-14 19:00:00,20190214,20,76,"0,000007602498"
2019-02-14 20:00:00,20190214,21,66,"0,000006574"
2019-02-14 21:00:00,20190214,22,60,"0,000006"
2019-02-14 22:00:00,20190214,23,56,"0,000005581"
2019-02-14 23:00:00,20190214,24,52,"0,0000052"
2019-02-15 00:00:00,20190215,1,48,"0,000004847"
2019-02-15 01:00:00,20190215,2,47,"0,000004749"
2019-02-15 02:00:00,20190215,3,46,"0,000004559"
2019-02-15 03:00:00,20190215,4,44,"0,00000444"
2019-02-15 04:00:00,20190215,5,46,"0,000004608"
2019-02-15 05:00:00,20190215,6,50,"0,000004955"
2019-02-15 06:00:00,20190215,7,58,"0,000005835"
2019-02-15 07:00:00,20190215,8,65,"0,0000065"
2019-02-15 08:00:00,20190215,9,51,"0,000005052"
2019-02-15 09:00:00,20190215,10,48,"0,000004812"
2019-02-15 10:00:00,20190215,11,11,"0,0000011"
2019-02-15 11:00:00,20190215,12,10,"0,000001"
2019-02-15 12:00:00,20190215,13,10,"0,00000099"
2019-02-15 13:00:00,20190215,14,9,"0,0000009"
2019-02-15 14:00:00,20190215,15,10,"0,000001"
2019-02-15 15:00:00,20190215,16,48,"0,000004813"
2019-02-15 16:00:00,20190215,17,58,"0,000005838"
2019-02-15 17:00:00,20190215,18,63,"0,000006274"
2019-02-15 18:00:00,20190215,19,70,"0,000007"
2019-02-15 19:00:00,20190215,20,67,"0,0000067"
2019-02-15 20:00:00,20190215,21,62,"0,000006199"
2019-02-15 21:00:00,20190215,22,58,"0,000005799"
2019-02-15 22:00:00,20190215,23,54,"0,000005373"
2019-02-15 23:00:00,20190215,24,50,"0,000004999"
2019-02-16 00:00:00,20190216,1,51,"0,000005066"
2019-02-16 01:00:00,20190216,2,48,"0,000004837"
2019-02-16 02:00:00,20190216,3,46,"0,00000464"
2019-02-16 03:00:00,20190216,4,46,"0,000004643"
2019-02-16 04:00:00,20190216,5,46,"0,000004643"
2019-02-16 05:00:00,20190216,6,47,"0,000004725"
2019-02-16 06:00:00,20190216,7,55,"0,000005503"
2019-02-16 07:00:00,20190216,8,60,"0,000006"
2019-02-16 08:00:00,20190216,9,60,"0,000006049"
2019-02-16 09:00:00,20190216,10,57,"0,000005714"
2019-02-16 10:00:00,20190216,11,49,"0,000004883"
2019-02-16 11:00:00,20190216,12,41,"0,000004148"
2019-02-16 12:00:00,20190216,13,42,"0,000004199"
2019-02-16 13:00:00,20190216,14,41,"0,000004080227"
2019-02-16 14:00:00,20190216,15,41,"0,000004146"
2019-02-16 15:00:00,20190216,16,45,"0,0000045"
2019-02-16 16:00:00,20190216,17,52,"0,000005168"
2019-02-16 17:00:00,20190216,18,61,"0,000006124"
2019-02-16 18:00:00,20190216,19,68,"0,0000068"
2019-02-16 19:00:00,20190216,20,68,"0,000006774"
2019-02-16 20:00:00,20190216,21,64,"0,000006401"
2019-02-16 21:00:00,20190216,22,59,"0,000005899"
2019-02-16 22:00:00,20190216,23,53,"0,000005269"
2019-02-16 23:00:00,20190216,24,49,"0,00000488"
2019-02-17 00:00:00,20190217,1,58,"0,000005798"
2019-02-17 01:00:00,20190217,2,63,"0,00000631"
2019-02-17 02:00:00,20190217,3,62,"0,00000622"
2019-02-17 03:00:00,20190217,4,62,"0,00000622"
2019-02-17 04:00:00,20190217,5,62,"0,00000622"
2019-02-17 05:00:00,20190217,6,60,"0,000006013"
2019-02-17 06:00:00,20190217,7,62,"0,00000622"
2019-02-17 07:00:00,20190217,8,62,"0,00000622"
2019-02-17 08:00:00,20190217,9,65,"0,0000065"
2019-02-17 09:00:00,20190217,10,64,"0,000006354"
2019-02-17 10:00:00,20190217,11,61,"0,00000612"
2019-02-17 11:00:00,20190217,12,58,"0,000005758"
2019-02-17 12:00:00,20190217,13,58,"0,000005757"
2019-02-17 13:00:00,20190217,14,52,"0,00000523"
2019-02-17 14:00:00,20190217,15,57,"0,0000057"
2019-02-17 15:00:00,20190217,16,62,"0,00000622"
2019-02-17 16:00:00,20190217,17,61,"0,000006125"
2019-02-17 17:00:00,20190217,18,64,"0,000006354"
2019-02-17 18:00:00,20190217,19,70,"0,000007"
2019-02-17 19:00:00,20190217,20,76,"0,000007574"
2019-02-17 20:00:00,20190217,21,70,"0,000007"
2019-02-17 21:00:00,20190217,22,67,"0,0000067"
2019-02-17 22:00:00,20190217,23,59,"0,000005933"
2019-02-17 23:00:00,20190217,24,57,"0,0000057"
2019-02-18 00:00:00,20190218,1,50,"0,000005036"
2019-02-18 01:00:00,20190218,2,49,"0,000004876"
2019-02-18 02:00:00,20190218,3,45,"0,000004481"
2019-02-18 03:00:00,20190218,4,43,"0,000004279"
2019-02-18 04:00:00,20190218,5,45,"0,000004499"
2019-02-18 05:00:00,20190218,6,48,"0,000004838"
2019-02-18 06:00:00,20190218,7,64,"0,0000064"
2019-02-18 07:00:00,20190218,8,67,"0,0000067"
2019-02-18 08:00:00,20190218,9,78,"0,000007763"
2019-02-18 09:00:00,20190218,10,73,"0,000007326"
2019-02-18 10:00:00,20190218,11,64,"0,000006411"
2019-02-18 11:00:00,20190218,12,62,"0,000006165"
2019-02-18 12:00:00,20190218,13,54,"0,000005404"
2019-02-18 13:00:00,20190218,14,56,"0,000005564"
2019-02-18 14:00:00,20190218,15,61,"0,0000061"
2019-02-18 15:00:00,20190218,16,63,"0,0000063"
2019-02-18 16:00:00,20190218,17,67,"0,00000672"
2019-02-18 17:00:00,20190218,18,78,"0,000007831"
2019-02-18 18:00:00,20190218,19,81,"0,000008082"
2019-02-18 19:00:00,20190218,20,78,"0,000007831"
2019-02-18 20:00:00,20190218,21,70,"0,000007"
2019-02-18 21:00:00,20190218,22,64,"0,000006411"
2019-02-18 22:00:00,20190218,23,62,"0,000006165"
2019-02-18 23:00:00,20190218,24,59,"0,000005924"
2019-02-19 00:00:00,20190219,1,53,"0,000005344"
2019-02-19 01:00:00,20190219,2,53,"0,000005316"
2019-02-19 02:00:00,20190219,3,51,"0,000005091"
2019-02-19 03:00:00,20190219,4,50,"0,000004995"
2019-02-19 04:00:00,20190219,5,50,"0,000004967"
2019-02-19 05:00:00,20190219,6,53,"0,000005286"
2019-02-19 06:00:00,20190219,7,57,"0,00000572"
2019-02-19 07:00:00,20190219,8,61,"0,000006115"
2019-02-19 08:00:00,20190219,9,66,"0,000006647"
2019-02-19 09:00:00,20190219,10,62,"0,000006238"
2019-02-19 10:00:00,20190219,11,56,"0,000005632"
2019-02-19 11:00:00,20190219,12,54,"0,0000054"
2019-02-19 12:00:00,20190219,13,50,"0,000005"
2019-02-19 13:00:00,20190219,14,50,"0,000004990503"
2019-02-19 14:00:00,20190219,15,54,"0,000005382"
2019-02-19 15:00:00,20190219,16,57,"0,0000057"
2019-02-19 16:00:00,20190219,17,63,"0,0000063"
2019-02-19 17:00:00,20190219,18,72,"0,000007204"
2019-02-19 18:00:00,20190219,19,78,"0,000007774"
2019-02-19 19:00:00,20190219,20,76,"0,000007575"
2019-02-19 20:00:00,20190219,21,65,"0,0000065"
2019-02-19 21:00:00,20190219,22,61,"0,00000614"
2019-02-19 22:00:00,20190219,23,55,"0,000005515"
2019-02-19 23:00:00,20190219,24,52,"0,000005226"
2019-02-20 00:00:00,20190220,1,54,"0,000005433"
2019-02-20 01:00:00,20190220,2,54,"0,000005399"
2019-02-20 02:00:00,20190220,3,49,"0,0000049"
2019-02-20 03:00:00,20190220,4,49,"0,0000049"
2019-02-20 04:00:00,20190220,5,52,"0,000005191"
2019-02-20 05:00:00,20190220,6,54,"0,000005433"
2019-02-20 06:00:00,20190220,7,63,"0,00000631"
2019-02-20 07:00:00,20190220,8,63,"0,0000063"
2019-02-20 08:00:00,20190220,9,63,"0,000006312"
2019-02-20 09:00:00,20190220,10,62,"0,000006165"
2019-02-20 10:00:00,20190220,11,58,"0,000005797"
2019-02-20 11:00:00,20190220,12,54,"0,000005446"
2019-02-20 12:00:00,20190220,13,51,"0,000005091531"
2019-02-20 13:00:00,20190220,14,50,"0,000005"
2019-02-20 14:00:00,20190220,15,54,"0,000005446"
2019-02-20 15:00:00,20190220,16,56,"0,000005566"
2019-02-20 16:00:00,20190220,17,63,"0,0000063"
2019-02-20 17:00:00,20190220,18,67,"0,0000067"
2019-02-20 18:00:00,20190220,19,76,"0,000007642"
2019-02-20 19:00:00,20190220,20,75,"0,0000075"
2019-02-20 20:00:00,20190220,21,65,"0,0000065"
2019-02-20 21:00:00,20190220,22,60,"0,000006001"
2019-02-20 22:00:00,20190220,23,58,"0,000005755"
2019-02-20 23:00:00,20190220,24,54,"0,000005385"
2019-02-21 00:00:00,20190221,1,59,"0,000005933"
2019-02-21 01:00:00,20190221,2,61,"0,0000061"
2019-02-21 02:00:00,20190221,3,56,"0,000005599"
2019-02-21 03:00:00,20190221,4,55,"0,000005511"
2019-02-21 04:00:00,20190221,5,56,"0,000005566"
2019-02-21 05:00:00,20190221,6,62,"0,000006165"
2019-02-21 06:00:00,20190221,7,70,"0,00000698"
2019-02-21 07:00:00,20190221,8,70,"0,000007"
2019-02-21 08:00:00,20190221,9,75,"0,0000075"
2019-02-21 09:00:00,20190221,10,66,"0,000006648"
2019-02-21 10:00:00,20190221,11,59,"0,000005899"
2019-02-21 11:00:00,20190221,12,55,"0,00000552"
2019-02-21 12:00:00,20190221,13,51,"0,00000513"
2019-02-21 13:00:00,20190221,14,52,"0,000005152"
2019-02-21 14:00:00,20190221,15,55,"0,000005475"
2019-02-21 15:00:00,20190221,16,56,"0,000005617"
2019-02-21 16:00:00,20190221,17,63,"0,000006251"
2019-02-21 17:00:00,20190221,18,67,"0,000006655"
2019-02-21 18:00:00,20190221,19,76,"0,000007621"
2019-02-21 19:00:00,20190221,20,74,"0,000007439"
2019-02-21 20:00:00,20190221,21,63,"0,000006313"
2019-02-21 21:00:00,20190221,22,62,"0,00000621"
2019-02-21 22:00:00,20190221,23,58,"0,000005799"
2019-02-21 23:00:00,20190221,24,54,"0,000005437"
2019-02-22 00:00:00,20190222,1,62,"0,000006165"
2019-02-22 01:00:00,20190222,2,62,"0,000006165"
2019-02-22 02:00:00,20190222,3,56,"0,000005599"
2019-02-22 03:00:00,20190222,4,51,"0,000005075"
2019-02-22 04:00:00,20190222,5,51,"0,000005148"
2019-02-22 05:00:00,20190222,6,60,"0,000006"
2019-02-22 06:00:00,20190222,7,63,"0,0000063"
2019-02-22 07:00:00,20190222,8,65,"0,0000065"
2019-02-22 08:00:00,20190222,9,70,"0,000007"
2019-02-22 09:00:00,20190222,10,65,"0,0000065"
2019-02-22 10:00:00,20190222,11,61,"0,000006052"
2019-02-22 11:00:00,20190222,12,57,"0,000005675"
2019-02-22 12:00:00,20190222,13,54,"0,000005384"
2019-02-22 13:00:00,20190222,14,51,"0,000005142"
2019-02-22 14:00:00,20190222,15,54,"0,000005377"
2019-02-22 15:00:00,20190222,16,55,"0,0000055"
2019-02-22 16:00:00,20190222,17,57,"0,000005714"
2019-02-22 17:00:00,20190222,18,61,"0,000006101"
2019-02-22 18:00:00,20190222,19,65,"0,0000065"
2019-02-22 19:00:00,20190222,20,63,"0,0000063"
2019-02-22 20:00:00,20190222,21,59,"0,000005924"
2019-02-22 21:00:00,20190222,22,56,"0,000005622"
2019-02-22 22:00:00,20190222,23,51,"0,000005068"
2019-02-22 23:00:00,20190222,24,48,"0,000004773"
2019-02-23 00:00:00,20190223,1,50,"0,000005007"
2019-02-23 01:00:00,20190223,2,49,"0,000004916"
2019-02-23 02:00:00,20190223,3,41,"0,000004125"
2019-02-23 03:00:00,20190223,4,39,"0,000003902"
2019-02-23 04:00:00,20190223,5,35,"0,000003549"
2019-02-23 05:00:00,20190223,6,37,"0,000003676"
2019-02-23 06:00:00,20190223,7,48,"0,000004765"
2019-02-23 07:00:00,20190223,8,51,"0,000005086"
2019-02-23 08:00:00,20190223,9,50,"0,000005033"
2019-02-23 09:00:00,20190223,10,44,"0,00000436"
2019-02-23 10:00:00,20190223,11,40,"0,000003953"
2019-02-23 11:00:00,20190223,12,20,"0,000002001"
2019-02-23 12:00:00,20190223,13,20,"0,000002001"
2019-02-23 13:00:00,20190223,14,20,"0,000002001"
2019-02-23 14:00:00,20190223,15,30,"0,000003"
2019-02-23 15:00:00,20190223,16,40,"0,000003952"
2019-02-23 16:00:00,20190223,17,45,"0,000004508"
2019-02-23 17:00:00,20190223,18,55,"0,000005488"
2019-02-23 18:00:00,20190223,19,65,"0,0000065"
2019-02-23 19:00:00,20190223,20,64,"0,0000064"
2019-02-23 20:00:00,20190223,21,60,"0,000006024"
2019-02-23 21:00:00,20190223,22,56,"0,0000056"
2019-02-23 22:00:00,20190223,23,48,"0,000004795"
2019-02-23 23:00:00,20190223,24,31,"0,000003083"
2019-02-24 00:00:00,20190224,1,47,"0,000004692"
2019-02-24 01:00:00,20190224,2,45,"0,000004501"
2019-02-24 02:00:00,20190224,3,40,"0,000003953"
2019-02-24 03:00:00,20190224,4,36,"0,000003621044"
2019-02-24 04:00:00,20190224,5,36,"0,000003620894"
2019-02-24 05:00:00,20190224,6,37,"0,000003704349"
2019-02-24 06:00:00,20190224,7,45,"0,000004502"
2019-02-24 07:00:00,20190224,8,46,"0,000004598"
2019-02-24 08:00:00,20190224,9,45,"0,000004503"
2019-02-24 09:00:00,20190224,10,39,"0,000003914"
2019-02-24 10:00:00,20190224,11,33,"0,000003297"
2019-02-24 11:00:00,20190224,12,17,"0,000001727"
2019-02-24 12:00:00,20190224,13,15,"0,0000015"
2019-02-24 13:00:00,20190224,14,10,"0,000001"
2019-02-24 14:00:00,20190224,15,12,"0,000001202"
2019-02-24 15:00:00,20190224,16,33,"0,000003314"
2019-02-24 16:00:00,20190224,17,46,"0,000004603441"
2019-02-24 17:00:00,20190224,18,55,"0,000005511"
2019-02-24 18:00:00,20190224,19,65,"0,000006547"
2019-02-24 19:00:00,20190224,20,70,"0,000007"
2019-02-24 20:00:00,20190224,21,68,"0,000006801"
2019-02-24 21:00:00,20190224,22,63,"0,000006305"
2019-02-24 22:00:00,20190224,23,59,"0,00000586"
2019-02-24 23:00:00,20190224,24,47,"0,00000471"
2019-02-25 00:00:00,20190225,1,42,"0,000004205"
2019-02-25 01:00:00,20190225,2,37,"0,000003725"
2019-02-25 02:00:00,20190225,3,37,"0,0000037"
2019-02-25 03:00:00,20190225,4,36,"0,000003637141"
2019-02-25 04:00:00,20190225,5,37,"0,000003715"
2019-02-25 05:00:00,20190225,6,46,"0,000004595"
2019-02-25 06:00:00,20190225,7,62,"0,000006178"
2019-02-25 07:00:00,20190225,8,65,"0,0000065"
2019-02-25 08:00:00,20190225,9,59,"0,000005913"
2019-02-25 09:00:00,20190225,10,49,"0,000004915"
2019-02-25 10:00:00,20190225,11,43,"0,000004252"
2019-02-25 11:00:00,20190225,12,15,"0,0000015"
2019-02-25 12:00:00,20190225,13,42,"0,000004215"
2019-02-25 13:00:00,20190225,14,42,"0,000004215"
2019-02-25 14:00:00,20190225,15,45,"0,000004471"
2019-02-25 15:00:00,20190225,16,57,"0,000005734"
2019-02-25 16:00:00,20190225,17,65,"0,0000065"
2019-02-25 17:00:00,20190225,18,74,"0,00000738"
2019-02-25 18:00:00,20190225,19,79,"0,000007868"
2019-02-25 19:00:00,20190225,20,78,"0,000007811"
2019-02-25 20:00:00,20190225,21,72,"0,0000072"
2019-02-25 21:00:00,20190225,22,67,"0,0000067"
2019-02-25 22:00:00,20190225,23,60,"0,000006"
2019-02-25 23:00:00,20190225,24,53,"0,000005266"
2019-02-26 00:00:00,20190226,1,53,"0,000005253"
2019-02-26 01:00:00,20190226,2,51,"0,000005145"
2019-02-26 02:00:00,20190226,3,49,"0,000004923"
2019-02-26 03:00:00,20190226,4,49,"0,000004922"
2019-02-26 04:00:00,20190226,5,49,"0,000004921"
2019-02-26 05:00:00,20190226,6,52,"0,000005207"
2019-02-26 06:00:00,20190226,7,67,"0,0000067"
2019-02-26 07:00:00,20190226,8,65,"0,0000065"
2019-02-26 08:00:00,20190226,9,67,"0,0000067"
2019-02-26 09:00:00,20190226,10,64,"0,0000064"
2019-02-26 10:00:00,20190226,11,55,"0,000005507"
2019-02-26 11:00:00,20190226,12,37,"0,000003696"
2019-02-26 12:00:00,20190226,13,15,"0,0000015"
2019-02-26 13:00:00,20190226,14,10,"0,000001"
2019-02-26 14:00:00,20190226,15,11,"0,0000011"
2019-02-26 15:00:00,20190226,16,45,"0,000004515"
2019-02-26 16:00:00,20190226,17,55,"0,000005517"
2019-02-26 17:00:00,20190226,18,65,"0,000006511"
2019-02-26 18:00:00,20190226,19,70,"0,00000704"
2019-02-26 19:00:00,20190226,20,70,"0,00000704"
2019-02-26 20:00:00,20190226,21,64,"0,000006414"
2019-02-26 21:00:00,20190226,22,57,"0,00000574"
2019-02-26 22:00:00,20190226,23,55,"0,000005453"
2019-02-26 23:00:00,20190226,24,48,"0,000004805"
2019-02-27 00:00:00,20190227,1,39,"0,00000393"
2019-02-27 01:00:00,20190227,2,40,"0,000004"
2019-02-27 02:00:00,20190227,3,39,"0,000003885"
2019-02-27 03:00:00,20190227,4,38,"0,0000038"
2019-02-27 04:00:00,20190227,5,39,"0,000003902"
2019-02-27 05:00:00,20190227,6,47,"0,000004652"
2019-02-27 06:00:00,20190227,7,55,"0,0000055"
2019-02-27 07:00:00,20190227,8,61,"0,000006149"
2019-02-27 08:00:00,20190227,9,50,"0,000005"
2019-02-27 09:00:00,20190227,10,48,"0,000004815"
2019-02-27 10:00:00,20190227,11,10,"0,000001"
2019-02-27 11:00:00,20190227,12,10,"0,000001"
2019-02-27 12:00:00,20190227,13,10,"0,000001"
2019-02-27 13:00:00,20190227,14,10,"0,000001"
2019-02-27 14:00:00,20190227,15,35,"0,000003545"
2019-02-27 15:00:00,20190227,16,47,"0,000004698"
2019-02-27 16:00:00,20190227,17,58,"0,000005782"
2019-02-27 17:00:00,20190227,18,63,"0,000006284"
2019-02-27 18:00:00,20190227,19,70,"0,000007"
2019-02-27 19:00:00,20190227,20,70,"0,000007"
2019-02-27 20:00:00,20190227,21,69,"0,000006852"
2019-02-27 21:00:00,20190227,22,63,"0,000006284"
2019-02-27 22:00:00,20190227,23,56,"0,000005552"
2019-02-27 23:00:00,20190227,24,51,"0,00000511"
2019-02-28 00:00:00,20190228,1,61,"0,000006149"
2019-02-28 01:00:00,20190228,2,61,"0,000006149"
2019-02-28 02:00:00,20190228,3,54,"0,000005401"
2019-02-28 03:00:00,20190228,4,53,"0,000005252"
2019-02-28 04:00:00,20190228,5,57,"0,000005731"
2019-02-28 05:00:00,20190228,6,61,"0,000006149"
2019-02-28 06:00:00,20190228,7,67,"0,0000067"
2019-02-28 07:00:00,20190228,8,70,"0,000007"
2019-02-28 08:00:00,20190228,9,74,"0,00000735"
2019-02-28 09:00:00,20190228,10,66,"0,000006639"
2019-02-28 10:00:00,20190228,11,57,"0,000005671"
2019-02-28 11:00:00,20190228,12,54,"0,0000054"
2019-02-28 12:00:00,20190228,13,48,"0,000004821"
2019-02-28 13:00:00,20190228,14,47,"0,000004736"
2019-02-28 14:00:00,20190228,15,52,"0,000005187"
2019-02-28 15:00:00,20190228,16,56,"0,000005609"
2019-02-28 16:00:00,20190228,17,61,"0,000006149"
2019-02-28 17:00:00,20190228,18,67,"0,0000067"
2019-02-28 18:00:00,20190228,19,71,"0,000007051862"
2019-02-28 19:00:00,20190228,20,67,"0,0000067"
2019-02-28 20:00:00,20190228,21,62,"0,000006221"
2019-02-28 21:00:00,20190228,22,57,"0,000005672"
2019-02-28 22:00:00,20190228,23,53,"0,000005323"
2019-02-28 23:00:00,20190228,24,48,"0,00000478"
2019-03-01 00:00:00,20190301,1,48,"0,000004833"
2019-03-01 01:00:00,20190301,2,46,"0,00000461"
2019-03-01 02:00:00,20190301,3,45,"0,000004481"
2019-03-01 03:00:00,20190301,4,44,"0,000004414"
2019-03-01 04:00:00,20190301,5,45,"0,000004456"
2019-03-01 05:00:00,20190301,6,48,"0,00000476"
2019-03-01 06:00:00,20190301,7,61,"0,00000605"
2019-03-01 07:00:00,20190301,8,59,"0,000005872"
2019-03-01 08:00:00,20190301,9,63,"0,000006284"
2019-03-01 09:00:00,20190301,10,58,"0,000005752"
2019-03-01 10:00:00,20190301,11,49,"0,000004916"
2019-03-01 11:00:00,20190301,12,42,"0,0000042"
2019-03-01 12:00:00,20190301,13,42,"0,0000042"
2019-03-01 13:00:00,20190301,14,42,"0,0000042"
2019-03-01 14:00:00,20190301,15,48,"0,0000048"
2019-03-01 15:00:00,20190301,16,53,"0,000005309"
2019-03-01 16:00:00,20190301,17,57,"0,000005655"
2019-03-01 17:00:00,20190301,18,63,"0,000006284"
2019-03-01 18:00:00,20190301,19,71,"0,000007052"
2019-03-01 19:00:00,20190301,20,72,"0,0000072"
2019-03-01 20:00:00,20190301,21,64,"0,0000064"
2019-03-01 21:00:00,20190301,22,58,"0,000005841"
2019-03-01 22:00:00,20190301,23,54,"0,00000539"
2019-03-01 23:00:00,20190301,24,49,"0,000004931"
2019-03-02 00:00:00,20190302,1,54,"0,000005399"
2019-03-02 01:00:00,20190302,2,49,"0,000004927"
2019-03-02 02:00:00,20190302,3,48,"0,00000478"
