Time,Hourly Residential Production (€),Hourly Industrial Production (€),Hourly Commercial Production (€),Total Production (€),CER (€),TIP,E_shared,Total Production (Wh),Total Consumption (Wh),Net Cost Without Production (€),Net Cost With Production (€),Net Cost With CER (€)
2019-01-02 09:00:00,121.10707770479999,0.9101431614000002,4.075331005799999,126.09255187199999,219.29139456,0.00012,1827428.288,1827428.288,3080002.0,212.520138,86.427586128,-132.86380843199998
2019-01-02 10:00:00,88.7982421392,0.6724724424000003,3.0042447468000004,92.4749593284,168.136289688,0.00012,1401135.7474,1401135.7474,3292378.0,217.29694800000001,124.82198867160001,-43.314301016399995
2019-01-02 11:00:00,47.5201136128,0.36089977600000006,1.608931328,49.4899447168,92.79364634400001,0.00012,773280.3862000001,773280.3862000001,3396354.0,217.36665599999998,167.8767112832,75.08306493919999
2019-01-02 12:00:00,11.122318368,0.0844760448,0.37657409579999995,11.583368508600001,22.063559064000003,0.00012,183862.9922,183862.9922,3382558.0,213.101154,201.5177854914,179.4542264274
2019-01-02 13:00:00,129.84026308679998,0.9838781885000002,4.426345990600001,135.25048726589998,275.085736812,0.00012,2292381.1401,2292381.1401,3302643.0,194.85593699999998,59.6054497341,-215.4802870779
2019-01-02 14:00:00,19.1257482,0.14526355800000004,0.6475494719999999,19.91856123,39.837122459999996,0.00012,331976.0205,331976.0205,3297235.0,197.8341,177.91553877,138.07841631000002
2019-01-02 15:00:00,1.53796279,0.011682885499999998,0.05204578599999999,1.6016914615,2.956968852,0.00012,24641.4071,24641.4071,3182191.0,206.842415,205.2407235385,202.2837546865
2019-01-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,3097922.0,207.560774,207.560774,207.560774
2019-01-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,3113037.0,227.251701,227.251701,227.251701
2019-01-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,3015632.0,220.141136,220.141136,220.141136
2019-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,2799336.0,207.15086399999998,207.15086399999998,207.15086399999998
2019-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,2441731.0,163.595977,163.595977,163.595977
2019-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,2158457.0,131.665877,131.665877,131.665877
2019-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1968820.0,112.22274,112.22274,112.22274
2019-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1773733.0,95.781582,95.781582,95.781582
2019-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1607985.0,56.279475,56.279475,56.279475
2019-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1506353.0,57.241414000000006,57.241414000000006,57.241414000000006
2019-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1488462.0,50.607708,50.607708,50.607708
2019-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1488942.0,50.624028,50.624028,50.624028
2019-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1522092.0,51.751128,51.751128,51.751128
2019-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1633958.0,55.554572,55.554572,55.554572
2019-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1887234.0,103.79787,103.79787,103.79787
2019-01-03 07:00:00,5.464972296,0.0414971802,0.18494450099999998,5.691413977200001,10.840788528000001,0.00012,90339.9044,90339.9044,2337213.0,137.895567,132.5655126404,121.72472411239998
2019-01-03 08:00:00,70.1817632208,0.5284245077999999,2.3643208247999996,73.0745085534,127.08610183200003,0.00012,1059050.8486000001,1059050.8486000001,2782507.0,164.167913,101.68391293259998,-25.402188899400045
2019-01-03 09:00:00,94.10419390679999,0.7098657555,3.1737043902,97.9877640525,170.4135027,0.00012,1420112.5225,1420112.5225,3232286.0,184.240302,103.29388821750001,-67.1196144825
2019-01-03 10:00:00,117.76978948079999,0.890294856,3.9825212586,122.64260559539998,213.29148799200001,0.00012,1777429.0666,1777429.0666,3555982.0,195.57901,97.820411337,-115.47107665500002
2019-01-03 11:00:00,79.419837672,0.6023809889999999,2.6896848425999997,82.7119035036,157.546482864,0.00012,1312887.3572,1312887.3572,3633400.0,163.50300000000001,104.42306892600001,-53.123413938
2019-01-03 12:00:00,131.238882888,0.993583218,4.457542224,136.69000833,273.38001666,0.00012,2278166.8055000002,2278166.8055000002,3622852.0,141.291228,52.442722585499986,-220.93729407450004
2019-01-03 13:00:00,81.937334544,0.6215176199999999,2.784926172,85.343778336,170.68755667200003,0.00012,1422396.3056,1422396.3056,3516386.0,137.139054,81.6655980816,-89.02195859040003
2019-01-03 14:00:00,33.070333338,0.2511487629,1.1219794866,34.443461587499996,65.60659349999999,0.00012,546721.6124999999,546721.6124999999,3526836.0,193.97598,163.9062913125,98.29969781250001
2019-01-03 15:00:00,6.7577779024,0.051334009199999996,0.228685292,7.037797203599999,12.419642124000001,0.00012,103497.01770000001,103497.01770000001,3406757.0,197.591906,191.58907897339998,179.16943684939997
2019-01-03 16:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,3325832.0,216.17907999999997,216.17907999999997,216.17907999999997
2019-01-03 17:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,3309934.0,241.625182,241.625182,241.625182
2019-01-03 18:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,3203318.0,233.84221399999998,233.84221399999998,233.84221399999998
2019-01-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,2952336.0,209.615856,209.615856,209.615856
2019-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,2591941.0,176.251988,176.251988,176.251988
2019-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,2295188.0,142.301656,142.301656,142.301656
2019-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,2082936.0,124.97616000000001,124.97616000000001,124.97616000000001
2019-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1863235.0,109.930865,109.930865,109.930865
2019-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1657804.0,92.837024,92.837024,92.837024
2019-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1577544.0,83.609832,83.609832,83.609832
2019-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1551041.0,77.55205000000001,77.55205000000001,77.55205000000001
2019-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1548504.0,72.779688,72.779688,72.779688
2019-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1584613.0,74.476811,74.476811,74.476811
2019-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1693944.0,89.779032,89.779032,89.779032
2019-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1975080.0,128.3802,128.3802,128.3802
2019-01-04 07:00:00,5.7059500568,0.04332709619999999,0.1930998772,5.942377030199999,9.636287076,0.00012,80302.3923,80302.3923,2413170.0,178.57458,172.6322029698,162.9959158938
2019-01-04 08:00:00,33.72893673,0.2558456925,1.14079038,35.1255728025,56.20091648400001,0.00012,468340.97070000006,468340.97070000006,2874021.0,212.677554,178.02032216819998,121.81940568419998
2019-01-04 09:00:00,49.03905296239999,0.37225501739999994,1.6598088255999999,51.071116805399996,83.95252077599999,0.00012,699604.3397999998,699604.3397999998,3290969.0,240.240737,189.16962019460001,105.21709941860003
2019-01-04 10:00:00,31.424517936000004,0.23867490959999996,1.0639546415999999,32.72714748720001,54.545245812000005,0.00012,454543.71510000003,454543.71510000003,3572937.0,257.251464,224.5243165128,169.97907070079998
2019-01-04 11:00:00,34.1772644232,0.2595825815999999,1.1571548537999998,35.5940018586,61.902611928,0.00012,515855.0994,515855.0994,3732078.0,257.513382,221.91938014139998,160.01676821339998
2019-01-04 12:00:00,75.361369434,0.5718656644999999,2.553833295,78.4870683935,144.899203188,0.00012,1207493.3599,1207493.3599,3690894.0,239.90810999999997,161.42104160649998,16.521838418499982
2019-01-04 13:00:00,64.38065550799999,0.48866223899999994,2.1839867399999995,67.05330448699999,123.790715976,0.00012,1031589.2998,1031589.2998,3580268.0,232.71741999999998,165.66411551299998,41.87339953699998
2019-01-04 14:00:00,64.3388479584,0.48849640080000006,2.1928375752,67.0201819344,118.27090929600001,0.00012,985590.9108000001,985590.9108000001,3587808.0,243.970944,176.95076206559997,58.67985276959996
2019-01-04 15:00:00,7.4018103904000005,0.056226235199999995,0.2504778504,7.708514476,13.603260840000003,0.00012,113360.50700000001,113360.50700000001,3434866.0,233.570888,225.862373524,212.259112684
2019-01-04 16:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,3348090.0,244.41057,244.41057,244.41057
2019-01-04 17:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,3289880.0,243.45111999999997,243.45111999999997,243.45111999999997
2019-01-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,3204550.0,246.75035,246.75035,246.75035
2019-01-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,2982645.0,226.68102000000002,226.68102000000002,226.68102000000002
2019-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,2636997.0,195.137778,195.137778,195.137778
2019-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,2351335.0,164.59345,164.59345,164.59345
2019-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,2140004.0,147.66027599999998,147.66027599999998,147.66027599999998
2019-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1935511.0,121.937193,121.937193,121.937193
2019-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1733219.0,124.791768,124.791768,124.791768
2019-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1614621.0,103.33574399999999,103.33574399999999,103.33574399999999
2019-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1564112.0,93.84672,93.84672,93.84672
2019-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1546628.0,86.61116799999999,86.61116799999999,86.61116799999999
2019-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1579706.0,85.304124,85.304124,85.304124
2019-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1646478.0,88.909812,88.909812,88.909812
2019-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1805145.0,110.113845,110.113845,110.113845
2019-01-05 07:00:00,29.81036459,0.22389091009999998,1.0042154232,31.0384709233,52.459387476,0.00012,437161.5623,437161.5623,2093082.0,148.608822,117.57035107670002,65.11096360070002
2019-01-05 08:00:00,65.68080414559999,0.49526933119999994,2.2144261572,68.390499634,110.90351292,0.00012,924195.941,924195.941,2303565.0,170.46381,102.07331036599999,-8.83020255400001
2019-01-05 09:00:00,84.4279116404,0.6381688981000001,2.850608463,87.9166890015,144.52058466000003,0.00012,1204338.2055000002,1204338.2055000002,2526766.0,184.453918,96.53722899849998,-47.98335566150004
2019-01-05 10:00:00,104.82340689,0.7931507841000001,3.5454911561999998,109.16204883030001,189.847041444,0.00012,1582058.6787,1582058.6787,2798239.0,193.07849099999999,83.91644216969999,-105.93059927430002
2019-01-05 11:00:00,123.094052472,0.9318300915999999,4.1702330896,128.1961156532,226.228439388,0.00012,1885236.9949,1885236.9949,2887464.0,196.347552,68.1514363468,-158.0770030412
2019-01-05 12:00:00,127.01897985919999,0.9622023120000001,4.3116214504,132.2928036216,233.457888744,0.00012,1945482.4061999999,1945482.4061999999,2846944.0,193.592192,61.29938837840001,-172.1585003656
2019-01-05 13:00:00,87.64021987839999,0.664775456,2.9786517247999997,91.28364705919999,171.156838236,0.00012,1426306.9853,1426306.9853,2729804.0,174.70745599999998,83.42380894079999,-87.73302929520001
2019-01-05 14:00:00,90.3555351792,0.6859037184000001,3.0905943644,94.13203326200001,182.19103212000002,0.00012,1518258.601,1518258.601,2651847.0,164.414514,70.282480738,-111.90855138200001
2019-01-05 15:00:00,3.2275435976,0.024517187000000003,0.10921983240000001,3.361280617,6.50570442,0.00012,54214.203499999996,54214.203499999996,2535336.0,157.190832,153.82955138300002,147.32384696300002
2019-01-05 16:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,2467767.0,182.614758,182.614758,182.614758
2019-01-05 17:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,2528615.0,194.70335500000002,194.70335500000002,194.70335500000002
2019-01-05 18:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,2651479.0,204.163883,204.163883,204.163883
2019-01-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,2597918.0,202.637604,202.637604,202.637604
2019-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,2407693.0,185.392361,185.392361,185.392361
2019-01-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,2233406.0,169.738856,169.738856,169.738856
2019-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,2111358.0,147.79505999999998,147.79505999999998,147.79505999999998
2019-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1942976.0,126.29343999999999,126.29343999999999,126.29343999999999
2019-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1742687.0,106.303907,106.303907,106.303907
2019-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1612590.0,88.69245000000001,88.69245000000001,88.69245000000001
2019-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1552873.0,79.196523,79.196523,79.196523
2019-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1530314.0,73.455072,73.455072,73.455072
2019-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1535490.0,73.70352,73.70352,73.70352
2019-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1573143.0,73.937721,73.937721,73.937721
2019-01-06 06:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1672813.0,80.295024,80.295024,80.295024
2019-01-06 07:00:00,32.261473755999994,0.24169439480000005,1.085330184,33.58849833479999,76.04943019199999,0.00012,633745.2515999998,633745.2515999998,1827526.0,96.858878,63.27037966520001,-12.779050526799978
2019-01-06 08:00:00,64.15664327600001,0.482186441,2.1587513420000004,66.79758105900001,145.740176856,0.00012,1214501.4738,1214501.4738,1967614.0,108.21877,41.421188941,-104.31898791500001
2019-01-06 09:00:00,94.1507763168,0.708078868,3.1692821328,98.02813731760001,210.060294252,0.00012,1750502.4521,1750502.4521,2114784.0,120.54268800000001,20.764048230299995,-189.2962460217
2019-01-06 10:00:00,79.23930816840002,0.6000025827000002,2.6806399128000002,82.51995066390002,173.72621192400004,0.00012,1447718.4327000002,1447718.4327000002,2341521.0,133.466697,50.94674633609999,-122.77946558790005
2019-01-06 11:00:00,129.55318550400003,0.979709748,4.389707051999999,134.92260230400004,269.8452046080001,0.00012,2248710.0384000004,2248710.0384000004,2464281.0,147.85686,12.934257695999975,-256.9109469120001
2019-01-06 12:00:00,134.48028698399997,1.0180248180000002,4.567744764,140.06605656599996,280.132113132,0.00012,2334434.2761,2334434.2761,2445443.0,146.72658,6.660523434000006,-273.47158969799995
2019-01-06 13:00:00,83.174558236,0.6307772460000001,2.8284593809999996,86.63379486299999,189.019188792,0.00012,1575159.9065999999,1575159.9065999999,2350921.0,129.300655,42.66686013700001,-146.35232865499998
2019-01-06 14:00:00,88.8960987,0.6747995573999999,3.0429769716000004,92.61387522899999,205.80861162000002,0.00012,1715071.7635000001,1715071.7635000001,2272283.0,122.703282,30.089406770999993,-175.71920484900002
2019-01-06 15:00:00,6.7010991916,0.0509034241,0.226765674,6.9787682897000005,14.194104996000002,0.00012,118284.20830000001,118284.20830000001,2192993.0,129.386587,122.40781871029999,108.21371371429998
2019-01-06 16:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,2122246.0,131.579252,131.579252,131.579252
2019-01-06 17:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,2185515.0,146.429505,146.429505,146.429505
2019-01-06 18:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,2301398.0,156.49506399999999,156.49506399999999,156.49506399999999
2019-01-06 19:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,2323018.0,162.61126,162.61126,162.61126
2019-01-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,2175068.0,147.904624,147.904624,147.904624
2019-01-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,2038713.0,134.555058,134.555058,134.555058
2019-01-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1907030.0,116.32883,116.32883,116.32883
2019-01-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1747367.0,103.094653,103.094653,103.094653
2019-01-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1594169.0,98.83847800000001,98.83847800000001,98.83847800000001
2019-01-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1533169.0,87.39063300000001,87.39063300000001,87.39063300000001
2019-01-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1514947.0,75.74735,75.74735,75.74735
2019-01-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1525643.0,76.28215,76.28215,76.28215
2019-01-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1565724.0,78.28620000000001,78.28620000000001,78.28620000000001
2019-01-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1689593.0,96.30680100000001,96.30680100000001,96.30680100000001
2019-01-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1974805.0,134.28674,134.28674,134.28674
2019-01-07 07:00:00,24.744791188,0.18599371699999998,0.833809158,25.764594063,47.565404424,0.00012,396378.3702,396378.3702,2468581.0,160.457765,134.693170937,87.12776651299998
2019-01-07 08:00:00,61.887910222399995,0.46654020039999994,2.0861224008,64.4405728236,113.718657924,0.00012,947655.4826999999,947655.4826999999,3059122.0,208.020296,143.5797231764,29.861065252399996
2019-01-07 09:00:00,105.4656961056,0.7941161448,3.5526560152,109.8124682656,193.786708704,0.00012,1614889.2392,1614889.2392,3679706.0,239.18088999999998,134.213089452,-59.573619252000015
2019-01-07 10:00:00,127.02311414720002,0.9586623272,4.2930066412,132.27478311560003,256.01570925600004,0.00012,2133464.2438000003,2133464.2438000003,4041456.0,246.528816,116.38749712819998,-139.62821212780005
2019-01-07 11:00:00,136.47430675200002,1.0319571896,4.6241837828,142.13044772440003,275.091189144,0.00012,2292426.5762,2292426.5762,4137279.0,235.824903,105.15658815660001,-169.9346009874
2019-01-07 12:00:00,139.49297988880002,1.0559816626,4.7378665736,145.28682812500003,281.2003125,0.00012,2343335.9375,2343335.9375,4102228.0,242.031452,103.77463168749999,-177.4256808125
2019-01-07 13:00:00,105.26432108480002,0.7981205315999998,3.5819328448000003,109.64437446120002,212.214918312,0.00012,1768457.6526000001,1768457.6526000001,3978756.0,234.746604,130.4076024966,-81.80731581540002
2019-01-07 14:00:00,59.3543058928,0.45065251799999995,2.0225876468000004,61.827546057599996,119.666218176,0.00012,997218.4848,997218.4848,3923300.0,235.398,175.564890912,55.89867273600001
2019-01-07 15:00:00,11.096515906800002,0.0842920903,0.3755077846,11.556315781700002,20.697879012000005,0.00012,172482.32510000005,172482.32510000005,3740833.0,246.894978,235.5111445434,214.8132655314
2019-01-07 16:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,3652342.0,284.882676,284.882676,284.882676
2019-01-07 17:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,3611966.0,288.95728,288.95728,288.95728
2019-01-07 18:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,3447972.0,268.941816,268.941816,268.941816
2019-01-07 19:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,3136550.0,244.6509,244.6509,244.6509
2019-01-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,2696882.0,207.65991400000001,207.65991400000001,207.65991400000001
2019-01-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,2347241.0,164.30686999999998,164.30686999999998,164.30686999999998
2019-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,2095762.0,138.32029200000002,138.32029200000002,138.32029200000002
2019-01-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1862322.0,117.326286,117.326286,117.326286
2019-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1668612.0,116.80283999999999,116.80283999999999,116.80283999999999
2019-01-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1585550.0,110.98849999999999,110.98849999999999,110.98849999999999
2019-01-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1552891.0,105.596588,105.596588,105.596588
2019-01-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,1559552.0,106.049536,106.049536,106.049536
