Time,Hourly Residential Production (€),Hourly Industrial Production (€),Hourly Commercial Production (€),Total Production (€),CER (€),TIP,E_shared,Total Production (Wh),Total Consumption (Wh),Net Cost Without Production (€),Net Cost With Production (€),Net Cost With CER (€)
2019-10-23 12:00:00,1.466597964,0.030625199999999998,0.145471674,1.642694838,3.9793223999999996,0.00012,33161.02,34950.954,33161.02,1.5585679399999997,-0.08412689800000005,-4.063449297999999
2019-10-23 13:00:00,1.2719263534,0.0273982716,0.1305467718,1.4298713968,3.7300992960000006,0.00012,31084.160800000005,31084.160800000005,32588.84,1.49908664,0.06921524319999978,-3.6608840528000006
2019-10-23 14:00:00,1.029647762,0.023207598,0.11058326400000001,1.1634386239999999,3.03505728,0.00012,25292.144,25292.144,32540.899999999998,1.4968814,0.3334427759999999,-2.701614504
2019-10-23 15:00:00,0.5338233914999999,0.012629511,0.0604587555,0.6069116579999999,1.54956168,0.00012,12913.014,12913.014,31325.99,1.4723215299999999,0.8654098720000001,-0.684151808
2019-10-23 16:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,30248.93,1.4519486400000001,1.4519486400000001,1.4519486400000001
2019-10-23 17:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,29121.410000000003,1.51431332,1.51431332,1.51431332
2019-10-23 18:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,28929.979999999996,1.7647287799999998,1.7647287799999998,1.7647287799999998
2019-10-23 19:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,27372.94,1.8887328599999997,1.8887328599999997,1.8887328599999997
2019-10-23 20:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,24074.65,1.3241057500000002,1.3241057500000002,1.3241057500000002
2019-10-23 21:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,21429.64,1.05005236,1.05005236,1.05005236
2019-10-23 22:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,19129.920000000002,0.87997632,0.87997632,0.87997632
2019-10-23 23:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,16981.36,0.7641612000000001,0.7641612000000001,0.7641612000000001
2019-10-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,15006.810000000001,0.5702587800000001,0.5702587800000001,0.5702587800000001
2019-10-24 01:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,13953.79,0.51629023,0.51629023,0.51629023
2019-10-24 02:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,13435.109999999999,0.41648841,0.41648841,0.41648841
2019-10-24 03:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,13280.98,0.3984294,0.3984294,0.3984294
2019-10-24 04:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,13431.53,0.42980896,0.42980896,0.42980896
2019-10-24 05:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,14166.31,0.53831978,0.53831978,0.53831978
2019-10-24 06:00:00,0.13231466600000003,0.002441296,0.011671550000000001,0.14642751200000004,0.39934776000000016,0.00012,3327.898000000001,3327.898000000001,16389.69,0.7211463599999999,0.5747188479999998,0.17537108799999968
2019-10-24 07:00:00,0.528868236,0.00951886,0.044296616,0.582683712,1.34465472,0.00012,11205.456,11205.456,20278.93,1.05450436,0.47182064799999995,-0.8728340720000001
2019-10-24 08:00:00,0.9046349220000003,0.016330248,0.076110174,0.9970753440000003,1.9941506880000004,0.00012,16617.922400000003,16617.922400000003,24531.52,1.4718912,0.47481585599999987,-1.5193348320000006
2019-10-24 09:00:00,0.9299583687,0.0178658748,0.08749657890000001,1.0353208224000001,2.179622784,0.00012,18163.5232,18163.5232,29284.82,1.66923474,0.6339139176,-1.5457088664
2019-10-24 10:00:00,1.4792180416000003,0.029082622399999997,0.1365587392,1.6448594032000003,3.795829392000001,0.00012,31631.911600000007,31631.911600000007,32673.15,1.6990038,0.054144396799999724,-3.741684995200001
