w538115135,w539744154
5.274250941762571,6.030298668244527
7.812664020002295,5.858506851679175
6.280388687476258,5.562026534381058
6.537049743539599,5.3910435431975925
5.89645838580667,6.239472877705043
6.309572550781341,5.325343523448204
7.06452333537594,6.069250084732224
6.766545211381255,6.240806039173593
6.603440547039781,5.17890497553734
6.609211692250088,5.5459586298490064
6.361633246131417,5.594569494079725
6.685397526044588,4.998475222681842
6.110377240385115,5.858947140494258
7.489754752565948,5.173218401284982
5.834536593967485,6.446660667053279
6.259084860059465,5.991113853830965
6.450554805203163,6.513716352395235
5.7602749923795455,4.90834397000559
6.714670928921691,4.890274242976312
5.8052352427468,5.549871528872024
6.185507803360053,5.013732677187474
5.653182430902876,6.568486402975331
8.056022090694546,5.916917416518293
6.288310260509812,5.7262279944450265
6.536726148259357,5.612479591277303
7.072227387029728,6.473621538652923
6.596454131824836,6.428718074565433
7.265411664035864,5.432000416628432
6.194216217072197,6.258282072511704
7.183096061542293,5.997832393732768
6.148219185452493,4.6057206702907045
6.079289966045593,6.290090402422433
5.400882711219247,5.834262793342939
6.382138590474222,5.580731803677199
5.240407962107449,6.398124397277607
6.121073963868606,6.265289231670655
7.293294005401017,5.676912529190626
4.632157456746952,6.16715383419822
6.688983522849988,4.734789357445039
6.333305070697215,5.023729709241673
7.202709770177614,5.107058907637031
6.811218165304608,5.978947183492124
6.634622827227751,5.875579959274557
6.81154648670877,6.8379481490879135
6.0656985664636105,5.0465467266107344
5.378757046048757,5.019596263013532
4.859662364599992,5.853323608373106
5.3516634519517465,6.063083033477491
5.068957429093045,4.9046721919605725
5.366382651660361,4.925937495368828
4.8575878336952085,3.776255168804593
4.180051930516183,4.28460332161959
4.94474417425533,4.438102308011338
4.589382261345063,4.263459738920656
3.783422624997713,4.719698043832885
4.928395503988262,4.106244171578286
4.507311383173342,4.233940520467462
5.909459731793315,4.75082531664288
3.952707213823855,4.133768294452088
4.32034207114505,4.254192516529753
5.87033685069508,4.094601903464864
3.577361054568942,4.412742638528251
3.926951241827364,4.292075135224762
4.709470378216013,3.782219920322817
4.638674919130732,4.265465853990276
4.30130083368105,3.9252854650829687
3.702573430054057,3.6117249666930817
3.558317711539563,4.131872498164672
4.751892424577617,3.586675180020597
4.597075358886091,3.7956855184554494
4.6533851457831945,4.429446078719485
4.291625144506838,3.798800454243393
3.8434187280086616,3.4113123146039577
3.637460612381393,4.078689967821108
4.21680011286957,3.708506206651335
3.776201773125779,3.3834494169305622
4.745428256549031,3.6058440929523146
3.251345629922591,3.7380139097463614
3.684741041956732,4.0935340265291895
3.6283315537440095,4.170899868973206
3.940047826721426,4.004260786700349
3.0276515709039207,3.78220193928471
4.811496259111894,4.470097691581567
4.5702977456120575,3.117984441864608
4.5527639943618174,4.1959016897561945
3.104053896070583,3.1660461257427808
3.173716411152382,4.153380197195284
3.9875598007103017,4.473956973903736
3.9734199055538713,3.289870428223997
3.935639825104496,3.635471440890935
3.565942069491936,4.564165536784496
4.957498418333193,4.58379456823047
4.349149353939103,3.8775292244868913
5.462684004167134,5.605177810056754
5.455932997272046,5.5810165806900605
5.857079243822722,5.407790511256992
6.876809185801199,4.733169116793473
6.372434722857509,6.372845592217978
7.156239306166381,5.488270294103092
7.108753872521974,7.681425436515719
5.974285199961828,6.028096059760878
7.331637223863196,5.196955932312475
8.194090370775566,6.806110837769077
7.591451631301499,6.466018182900756
7.798188796903528,6.7909458138555525
8.644862791818909,7.108775050414505
6.8641852160810695,7.892168425954044
8.361525988184633,8.361466473263814
8.05136969673317,6.793050358918876
7.575084919333889,6.268375940350334
7.132417654156716,6.660138374651794
7.230310102217323,8.617293475933764
7.429984205878538,6.514593541930559
6.717572008968125,5.55986341946023
7.699249350770782,7.243957850819145
7.944342379629764,6.880387715829009
6.878983544480509,7.234872908678661
7.729970288701978,6.592645856805584
7.818282485772198,7.492447679392708
6.497304786103753,7.243457997808877
8.823451549706398,6.66979298073348
7.708799067096138,7.003029211789126
7.657135261892352,7.088567524173979
9.330268170410552,6.966127352437132
8.571865728148568,7.521321855577011
7.49988370461963,7.445600322456751
7.53491670484579,7.752965630994224
6.948134205969861,6.740995542388433
7.145845155696896,7.609689307396168
7.758292781883192,6.768164712888337
6.826764307486077,7.402912886192268
8.023218228808346,8.314690093070917
7.225901638154454,6.386460421497611
9.004101846998902,6.902223768396333
8.15168874843731,8.254517742117377
6.899005116717586,7.423254593975302
7.348380487690862,6.023994193494211
7.181125287091981,7.0386701576476645
7.558280910465769,6.7989974578128445
7.345075156527088,7.722110923132552
8.35705872431402,6.27246480330899
7.453546103382647,6.687363074682889
7.593477425271968,6.665468917363933
8.628848532907947,7.573733183094742
5.989174399052847,5.922198525119617
7.440317112559333,7.5628710627483375
6.526979013438989,7.382529540185852
6.445066983717248,7.7843810530548465
7.4753123333674525,7.062298734981486
6.683537355250044,7.642604880211739
8.314780417445315,7.383933599813832
6.78517448313541,6.76039734093934
8.68562430600861,6.534962861517026
8.376922724963022,8.283335279506522
6.5902671001206885,6.872102896811774
7.971102037225195,7.264846686253369
8.23656778585025,7.301039004440805
5.716080695821441,7.430729276088088
6.965127393563074,6.742463530820051
7.812936632977455,6.470211052240163
7.403404983374003,6.066412854835535
8.0258794812213,8.307545889720776
8.007273590864243,6.466425882016665
7.727234209034901,6.818871667024317
8.628842895961624,6.515886060238835
7.211308215202377,8.340426704007852
8.381286473363865,6.055710923963782
7.292986558573954,6.80026239899808
8.039770069664609,8.008711217615549
7.032673673120066,7.168032258511641
7.099116879905921,6.74231414602853
7.196955000344332,7.317292314888078
7.004518266295406,6.699221266573089
8.609788385126379,7.080958229485283
7.108559981423882,5.096996609926675
7.804845113579008,8.17748282404579
8.397371461435844,8.07128533871579
6.969053770878371,6.809339497482464
8.514677940932017,7.645038917311889
8.794801260476364,7.267431268615607
7.261737345423566,6.347835891122564
8.18064316369321,6.872591119032939
7.759994734696686,6.056062017035587
6.578732765300289,6.608923075218318
7.130030730358956,7.687801335495619
7.498839291296894,8.613177929183296
8.439979389800033,6.608690343667343
6.484362270670329,6.209074674413379
8.346146690103696,7.378631721208705
7.873812182434261,7.474472959556156
6.164361008841125,7.3664510880945855
8.379622247079379,8.100809329103464
8.048472172827438,6.798763686035803
7.4182335827735395,6.935486096349065
6.969249234808575,6.874424869096215
6.725802265925715,6.608701847181365
8.311655353117267,6.673938813388378
6.201286999216239,5.884107820350521
7.614710211614287,8.452389706367562
7.534005876331186,6.702618012231163
6.77536511168129,5.727214912720904
7.34113916181375,6.312959719332087
8.262473348109074,7.169985672030558
8.434274542751531,6.495411875774118
6.524022153884667,6.735405196149154
7.679577928078751,6.2147845669106445
8.526030971454018,6.6012370283102895
7.764310161259682,6.921177429782263
7.800726640286185,6.581464517321494
7.466262352196123,6.307516277485584
8.146698270468624,6.587630153055787
6.643686730841012,5.444898450457576
6.074050083753976,6.185461351922436
6.077000939777309,6.309686758067757
6.899608975982048,5.946288273518531
6.711517448831376,5.315171693021886
5.502205054702259,5.2566882377298905
5.448725783700364,5.242516582021249
6.325886423111323,5.639302950746163
5.421837872655007,4.637835068596618
4.509783036688551,4.047894654798952
5.55451141974543,4.448395111496159
5.622005616733262,4.692384652798912
4.87593988602399,3.744792238066348
4.719284076621886,3.6544974901208382
4.749224371059613,4.0968775550673255
5.154669741534857,4.553669477660452
4.522028042405999,4.333346370260987
5.062210787611319,5.243635959164294
5.5653412945641,4.29955608005276
5.8336150269032245,4.076631857721788
4.494419947971712,4.478814911741984
5.293436063519271,4.525999222952454
4.537344977501801,4.621290973422976
3.60185532439339,3.934263169715239
4.422138327858327,4.659109199251277
5.364121417849519,4.454462343505482
4.435713485089559,4.117976786787237
4.266289202033131,3.246809879556704
3.7693087780455072,4.167771193466335
4.101094828347743,3.31479697391876
4.370430834192305,3.653346497878689
5.084596613917165,3.339772911193895
4.305527504440952,4.011999746943835
4.273085067904376,3.543468519464377
4.956948733820479,3.6028115210273226
3.611290074571732,3.5614695304090263
4.55797166703539,3.3196625137244324
4.311760048040932,3.032330303159768
4.188813834443634,3.560261398867776
4.3020433237081335,3.956648899799222
4.440079157097032,3.059250427716558
4.449665410268578,3.494845144280959
4.5918175596613535,3.719111368493364
3.6070878869520673,3.9840508262276817
4.630181378312824,3.781998772360568
4.556839739064593,3.7078695504977786
3.931047588795344,3.961239169451386
4.409071231240004,3.559925230849533
4.28801081439004,4.214401590809868
5.426537327524411,4.029948037081826
6.2373792332076645,4.520591155789361
5.274155486080369,4.354756085938183
6.14671254739501,5.374401959953482
6.166595607094724,4.385750485493319
6.326154027166451,5.707030083884101
6.15843860885566,5.945128247920719
6.607331600174663,6.123411020203328
6.328352225607102,5.897803969952992
6.149657511552644,6.196017608476886
7.5429446599548,6.176022651749772
6.606830464203654,6.411185907890011
7.661260768441747,7.023369896641981
7.277180712068974,7.371507725865144
7.7526907329515025,8.044160588960686
7.55602812286539,6.775266471867485
6.89190180410325,5.177424951984065
7.247155776516629,6.107840680638078
7.334451573918352,5.203699928969475
5.992429398263775,6.145464752191147
6.223949497366299,6.1076920772351375
7.0516111046082806,6.216050724446735
6.587812537984242,6.316698463249314
6.686533859210761,6.532098148651645
7.284104930734697,6.165893225283236
6.237866729805539,6.957081374200718
6.259334155876496,5.69417850218925
7.2491902791163,6.912040538449479
5.962681720960759,7.704179866617287
7.354293661615981,5.591923974860324
7.202727484030862,7.218612169779266
8.605406320172943,6.6477072253872
7.743330321282455,5.460220673209754
8.499298324722075,5.382525003120345
5.685508556635267,7.183553405177834
7.781832364695252,6.6263749444324205
8.506961065694817,6.672192841088192
7.835097669835811,7.959464854721399
8.703442279220441,6.234124521056041
7.840682550879131,6.50338338587218
8.292629901893603,7.0181532587023545
5.748902237651955,6.417873553484148
6.832705490853652,7.513606166716557
8.066902172985246,6.659420932905904
7.743886375067318,6.512691284383656
8.357102778527048,6.951491461082747
8.58928358445005,6.2873803569591225
7.44638919426245,6.157824417233161
9.006516701773277,6.072787321491187
6.909679117716227,5.873985602673333
7.091987300736344,4.554182580964724
6.06573134275302,6.285147788107237
7.769512253302109,6.659632618896413
7.805814849610878,7.303443566192421
8.076030935393607,7.599567558007445
7.252500353222316,6.136681952324399
7.735238723854971,6.216487738744534
8.368144302087162,6.0192368958735845
8.576449690052096,7.018620674152824
7.142918825442187,5.857929282217806
8.256456706346976,7.562404527044088
7.84382411457297,6.731204850549223
10.088323556770968,5.860552859597618
7.165342470882601,6.429379105406272
8.46452533150128,7.227219059812606
7.932198930445343,6.9831694728582985
8.12772373748158,6.907793576964442
6.5659126428996615,6.905092667149078
7.675757906721462,5.774382029635631
6.90213789915405,7.186372963934115
6.170083907749231,6.361622735438827
6.885111886596829,6.330533717545928
7.172655880300041,6.569806158565593
8.115012268059452,7.825041694932346
7.191207345265108,6.814586875940032
7.099315398171793,6.593565475837164
8.418052894975602,6.7800552505223095
9.214157400522357,5.927044758062387
9.093937427204878,6.717650512937302
8.097823003359617,6.095986640531456
7.564078416972586,6.812374070555241
6.267159843315561,5.758310451711223
6.238072582099213,5.604172685449631
8.359775678215964,4.891253049366073
7.290398215740774,6.046516234739578
7.743355505597445,6.939354954998084
7.4693581562658355,6.167496186349274
7.054369829421021,5.613273408786829
6.761871818281545,7.4959053373873665
7.997969404562295,7.123310316997767
7.89455899335691,6.239459481911895
7.212434647978825,6.316059243038305
7.855588244861472,7.11724038931063
6.379185803921402,6.528886286257437
7.4210634591077795,6.932706885896673
6.6832877229968055,6.7502800200569375
8.29145997940876,6.912426567848336
7.938771015132826,6.902385291129642
7.87184214123778,5.896001533224719
7.55130186972881,5.5646285160432125
7.943120989401432,5.998552416236729
7.675826599564889,5.271834601792238
8.169156053854705,5.710394338089982
7.209460259238108,6.7398272677530695
7.909273026212036,5.687175505981429
6.7498353967154205,5.712328684167018
7.426622172203977,6.322751568807911
8.388429597256168,6.04480623786412
5.579988058719549,6.800669880827556
8.58063488914556,6.925967407594405
6.469114029023371,7.0276804927810375
7.816242067828004,5.9545424477039095
5.991769144724437,6.616536434181081
7.530888361256815,6.696987828768897
6.300765466122042,6.761451981216087
8.681298405404064,6.925375183588823
7.270210158700001,5.699006070881378
6.615937478836779,6.255624614918117
6.506965298571912,6.062532252986395
6.21475244770282,4.707453948203457
7.274492386594689,5.666087378891702
7.16193963004467,6.652903285269834
7.156833290569125,6.693612934159281
5.371875155590915,5.91012530516551
5.76214799501708,4.27620090911625
6.299149044683187,5.174163710029853
6.272170883965568,4.774117086186491
5.171369570928015,4.957545307775931
4.829935234317214,4.886813439851975
4.930698283041442,3.967962304493761
4.8965004226670255,4.722793694739506
4.561296746513489,4.228449442555159
4.845119941526638,4.153929836643911
4.894781711321993,4.8265915876980285
4.491983515970142,3.6762585665775713
5.438580625750549,4.435092011794151
5.385670721715684,4.3960492375179685
4.746766150996988,3.7507783961417736
5.131243192284424,4.87875645764558
4.519855423759165,3.729263481698848
4.185192935303868,4.6130838406364125
4.904214926482922,4.357144287487861
4.900580941163882,4.592950002061181
4.211612046597837,4.159662693213979
3.8894329677085753,4.022562039219312
4.775296470223708,4.05380439133762
4.3597311045974765,3.77105801660243
4.151621084399555,3.5047943527509795
3.6436112479897007,3.278093084453164
4.640559858587181,4.033823699930892
4.135755556758671,3.178115626178675
4.180898725323228,4.143016510542827
4.324024185414098,3.728807118271257
4.00563350312224,3.673204708610279
4.685864030677867,3.607112846905536
4.317623240333162,3.882571240219609
4.254782971961437,3.1475656461850927
4.221431843212703,3.33804135483277
3.8882231608330016,3.968416569354273
4.571370681361612,3.666347415466168
3.8304912993587714,3.7333097507788464
4.75636455572779,3.8419034707860975
4.394952420135992,3.504530298182816
4.087855528440327,3.894564628479901
3.581265163794707,3.430608940178718
3.692716990096292,4.397246400375235
4.343670837198645,3.729713922062742
4.319146992959409,4.436686242816186
4.578431024877828,3.590734102808477
6.4626430904084815,4.703702034524019
6.250755649192423,4.525638150217646
5.395466313082061,5.531896419542617
6.004782215564963,4.909785995180875
6.640028447715097,5.382415417911953
7.569549623297152,6.4549020396041605
8.129759529995455,6.798590985336481
7.66563933827088,6.745363970433192
8.044384142856288,7.243771481104308
7.793104895307921,6.8915925422971664
9.170424215722818,7.254173175901947
7.77774051154927,7.518130309537758
8.88675155166153,6.413917910757772
7.920654853294422,7.353666777717263
9.152164000998765,7.807238880527277
7.829064315618917,5.672281620963785
9.093952708680332,6.992090136506089
9.945551312528824,5.944973410299643
7.940169558446533,6.538411123433348
6.915073026245376,6.582671441517178
9.639615794503753,6.493396657704438
7.628171821019469,5.587695149423177
8.183743222472204,7.30373752851926
8.775140840254595,8.108224149587073
8.10298284016966,7.198581021005336
8.817083464445762,7.382748256744911
8.470355890297194,7.441313027652504
8.74719115892132,7.885662833328229
8.530625443430884,6.536213603197086
8.165151967229908,5.100982930668288
6.868451051395364,8.376521202019905
8.861434499691997,6.268860585091058
5.598834317905334,7.276441832239325
7.211496869408439,6.041367839938355
8.732013444795777,7.323300214478076
7.456969347891713,6.434486495229713
6.916194299817649,5.811851416834449
6.844315913251038,6.574991683480068
6.98125027561463,6.136906238102107
7.328525157723187,6.47120943629952
6.966165962268627,6.420758388450877
6.132458262283503,7.259839365704172
7.245445731252598,6.973458879196407
8.252640966922515,7.12643680180611
8.06632851624888,9.156001003106894
7.780973992976465,6.589967219443916
9.267647684919773,6.471162606726577
8.05611881654152,6.0823530821471605
6.920693642608932,6.899859070408512
7.5968466753553,7.180704153115253
8.030175510039214,7.684895330885562
9.007340995468324,7.468291941366182
7.776027240230857,7.866466700728507
7.228727619981014,6.33896150099476
7.108591755719883,6.707195835843071
7.555446982574205,7.280524006766648
8.393137214305971,7.1540036750000615
8.944269942590143,7.310705870728435
8.335952422767798,6.640555713960902
9.075386314333672,6.997931895145698
8.762863248005504,6.089425692160434
8.123988455631617,7.868670719401827
8.482158700249139,6.190000525666145
7.694074729692166,6.286721400193369
6.967934114937041,5.998239295062394
8.05638706154389,7.061543868423869
9.83702164349467,7.67815559541892
8.942879440779555,6.787293560978207
8.004664101392596,7.100563764885322
7.580622448428605,7.402812453605785
8.335543598207591,8.659287550912257
8.686791133719092,7.253887450213413
9.26891127968552,7.272309721135724
8.318668226339044,7.060811664953686
8.00959181940481,7.4850999999709265
8.384460813610714,7.797891123044
8.94500080584202,6.933876726845803
8.5531931731509,6.781367032004286
7.2347254864693955,7.875551252104501
9.032926984154969,7.302805211136182
8.964104561199566,6.771023201845516
9.274157147171792,6.099042224400893
5.698604680788128,6.494898320801834
8.18641079818727,6.635327965246507
6.02077248861628,7.438363059909565
7.0891639820431065,7.39431393913698
8.718542346652356,8.180668898040974
7.013729956462687,8.285674964046953
8.130942260770123,8.538605430905873
7.772026425260712,7.304578772885684
7.426345413759171,8.040624458266521
7.131956728775719,6.962919003723947
8.11583984169954,7.712193971599857
7.988867695414462,7.605834897195689
8.370878422693863,8.876160737276855
7.646423059210948,6.663484544976086
8.018403882576166,7.764909835825224
7.336918727184889,8.150398060378684
7.222228324424235,7.224805174880284
7.840435016691527,7.075893121671266
7.64947375550497,7.29815677355058
8.262743212622931,8.077120166384743
7.388451651385853,6.537524775694327
8.166579197831409,6.322738640255192
7.827539385354368,6.372083438010495
6.450995989644366,6.90363697269398
8.334549505030038,6.587687010623081
6.060403012363543,7.413643902889241
7.726599479086065,8.066110931900745
8.215799838784287,6.399136388968682
6.564420648804373,6.9716285903796535
7.2600562488096765,6.931846025707057
8.262670576350095,7.373368237374013
7.220909939633967,7.4632111963059184
7.395315829580347,6.079851314003531
6.862306955782793,5.927347977989926
7.813729554883947,7.739076545113491
8.237504009516577,6.5832780276487455
7.70545986332592,7.370504722773287
6.22294815741966,5.597165147235431
6.407276161541465,5.404840694022253
5.749196959934263,5.154004931425119
6.810837452494588,5.951219738606114
6.6473901277530585,5.539716180745896
5.180231219369295,5.783719278324472
5.925704323325164,5.466497160725092
4.792896550613541,5.222523607875916
4.999289544510895,5.184863566965936
5.25033408772776,4.766549830400153
4.131450156574566,4.635764556195274
5.422481397228743,4.963246763210126
4.857279414391756,3.908829029134529
4.486024827629027,4.352376712274956
4.917194601651914,4.438737287823244
4.656534810085393,4.5992061611118045
5.028156714011041,4.311005980194256
5.199147805233675,5.148755507722118
4.517556666876695,4.646471154190155
4.9098445344217305,4.237700534491412
4.615643464174282,4.116733237379862
5.19397370586844,3.633960773930876
4.339704991726028,4.125430597245413
4.127085761747696,3.475256536244507
3.76877314773919,4.046521148606339
4.196378962264456,4.0559666903957465
3.42752699692875,4.00871998546077
4.436589025797093,3.608392427652455
4.141677395897471,3.921350366032272
3.668025187401919,3.638175156246466
4.15319034195686,3.491405359147863
4.297224974321447,3.49616097118066
3.929108150844309,3.9635209207106654
4.683858895582159,4.046191536662899
3.620189527671784,4.008056111628213
4.113589432251342,3.8450251893576337
4.734209660019106,3.734074454545985
4.3018310510400894,4.334498891140243
4.4822302896225255,4.010234146963153
4.299078859756614,4.8056089350176
4.069210846166961,3.609510451742821
3.805102344550038,3.822534451160245
3.981829995431194,3.903859901191018
4.857082973954135,3.313607225181316
3.851279567136529,4.383856656169152
5.347950258072145,4.141852926064438
4.523986811920697,4.009317027765963
5.619475787763532,4.099928608573628
4.611322296044817,4.26486322344824
6.207661468838206,5.614999975586024
5.461459216417862,5.216009988613662
6.884747089647545,5.351116406210293
6.463661501323984,4.517155778636777
5.815311090699972,6.687707074717817
6.357378750939614,5.2398498618154
6.873133356540759,6.038500201164872
8.364916605629523,7.14443364523379
7.666569630482927,6.126631694947772
8.495332628572436,7.950329962242121
7.680921325236553,7.479856015881574
7.3415082963908835,5.973234452266276
8.402475248785613,6.653544880773125
7.458127449652229,7.191972467929602
7.775319358960943,6.891978856128688
7.4672156844480035,6.48740456923786
6.911457838069824,6.575023458510579
10.0048563016996,6.566245923377114
7.730020512698029,6.53460418625195
8.689377703636898,4.948279956528191
8.446223139958681,6.299207212951865
8.119907986223025,5.862103939931516
7.4301337571084,6.870765399405364
7.096875166672495,6.987480296487624
7.802489869535439,6.7087590351000985
10.594740177297329,6.647665694123123
8.133810192037348,7.734155595089544
9.203288098370091,7.128666616195685
8.232728709196588,6.399228084245463
6.075793850425851,6.686957557302823
7.88405405609222,7.038134959628403
6.865727667230569,8.006021252265999
7.8220526433542,7.636516214528836
7.856320222658859,7.525726873301831
8.285905560640709,6.622412621509292
8.299948888924778,6.794371427877897
7.762535749396252,6.853091239835141
7.340212889745945,6.782579763612934
7.0005099234894725,7.7578574835627006
7.642462258354591,5.776986533901796
8.446301587259946,6.488695322824815
5.990182448842458,7.032328871343665
7.639424634167184,6.230677203526724
7.535914586538667,7.092262012775564
7.672988950025176,5.22638001346412
8.095400434286802,7.285240732519774
8.635939849927349,5.395666178188108
6.95157048654912,6.6633241772379534
9.102580722519685,6.821157778881027
7.748768182109015,8.060451160181744
8.830752500866076,6.457164229486724
7.91595245947126,6.769209243066035
7.8571612429468605,7.169848299014451
9.079683038162912,6.3856442166605625
7.198093782412589,7.742798189410982
7.909346706418192,7.156179189628577
7.165254900534154,6.340998706226708
7.840590090747148,8.18074351537263
7.673708853228175,7.776123990622916
8.237883255278076,7.387352899604761
9.32684517526526,6.762796243435308
9.68854200559004,6.868906977105339
8.426480115417,6.899947567021883
8.175347955340118,6.904366228593258
6.120834194374995,7.666441999091223
8.297505737705949,6.898613157531224
7.029102724146606,8.204908305167324
8.240014166688127,6.609198992269655
9.918367958551372,6.363345358990567
7.353448087273006,7.356882071516156
7.541969475419076,6.470490995307813
7.397828955467439,7.644745675270204
6.699915719747566,8.645649698346304
7.126146939627602,8.31572098219614
8.292373610128374,6.227176586735602
7.932241056418484,7.1599115203822965
7.922177597610646,8.084958000741928
7.679498246261168,5.418237779751215
9.263831300142831,6.666941201335407
8.820210146108408,6.594431758220662
7.978873802278395,6.9656658795361
7.441523773146321,7.521358952357583
7.119464151761342,6.09710299143147
8.88485239359645,6.828410466592681
7.188115357610749,7.22323799013711
7.82279359810605,7.056818063730757
7.2936481457389855,6.616003395676579
7.578761838166687,6.986432283703314
6.708927487621273,6.942422993385237
7.449794170693362,7.50341254469105
7.060333145865421,7.377646931222574
6.92154736433694,7.795104858713794
7.638994034165474,7.552370561932601
6.081146359960632,6.53557543714096
8.197886386281809,7.8316205525516995
8.481485721875611,5.925118263783906
7.972715353178884,8.231539786918322
9.45602027573704,6.160983255613669
8.334119756765714,5.984864117881658
7.8465166820701135,7.248693451352843
8.26421576191855,6.399988505760788
6.854683404641834,6.834721702345623
8.15420517337802,7.069757469310266
8.06745132110079,7.314400087065718
6.856945917231867,7.130249826428805
8.294112210056726,6.86099073180465
7.077570857867438,6.883611517064253
8.557264797330253,6.471798701736035
6.907938549257953,6.981342860858922
6.006369109441411,6.854564060539334
8.737225753290822,6.280713088951097
7.557262982705895,5.413283977844102
8.29926261753797,7.144438932751401
7.474796834156079,6.590238682887589
7.493450697571343,6.941884753270225
6.691205601462855,6.800245072317573
7.141548375861669,5.985859717562321
6.349330862208779,5.664790181487938
6.111848193519752,5.975782177618121
6.1386828366866455,5.266512557074014
6.546476233761759,6.335597124789394
6.037995790194788,5.154924556615665
5.786424723541115,5.559102586375934
5.489031148873773,4.838956795651864
5.830666582726068,4.380795061554717
5.621155430818473,5.211868672014549
5.369042286007981,5.074529182316678
5.54948188712877,4.086527311773799
5.334470766673239,4.88294143777306
5.038030980961021,4.715178229951419
5.46739815961725,4.810391754220789
4.447591667851944,4.059772858259629
5.182454915222486,4.942122002823363
4.381790066778552,4.1355876636793365
4.398033492667685,3.2207442180721686
4.304176033574519,4.236909885666991
5.086646080587914,3.814345163356912
5.266632364765656,4.593313357079209
5.021936939238032,4.543435119891883
4.368351978234614,3.978681731364704
4.780747025616154,3.3737398773443528
4.697820852165157,4.408636432840183
4.272441079934446,4.2698993744551865
5.3987940709845805,4.211060287346758
3.268400296658823,4.325098480120123
4.388441426897265,4.714237317775791
4.493876869246902,4.689664876166156
3.718144022322894,3.43485379387417
4.927302269666044,3.228137811727387
4.297531930388306,3.46988277056298
4.258590866166803,4.783271463364176
3.765563485979069,4.062171637620319
3.843612873990263,3.605177831685857
4.362744677393076,3.3871958381720866
3.575284881597299,3.9550700298107615
3.9451479141893766,4.0495711865456
4.145610853830773,3.7057524046610353
3.3241391669792693,3.624573759593441
4.069328836308387,3.908693479492995
4.63028443989489,3.774167560008102
4.069520352048241,4.123001853088754
4.146643221180692,4.009351413811812
4.052764741675862,3.879995777213035
2.9079557192964702,3.5347871424943884
4.935957193338293,3.796220750293422
3.5565473856085745,4.735056081321927
4.508999636788997,2.844583143332224
4.9307351168526,4.766681746348346
4.794523099253121,5.817591328253687
5.898467034304607,6.0643434701291845
5.584748526019366,5.272529969953253
6.892714685904581,6.497442959822651
6.425257227722064,6.460590087449093
6.403738680503504,6.3052021730924
7.88689446044368,6.1936798273714455
6.72161457296757,6.805335864679983
7.552028817438608,7.434140085301575
5.714544268739781,7.354092608100737
6.425840657727386,6.944718486124586
8.164993198578376,6.486571506174118
7.455050876614998,6.8103624902600055
8.69850754479186,7.042118654903488
7.085461464218392,8.696696678143253
6.989887586006304,7.779206223763946
7.65068886457749,7.715241383655907
5.7407071093905495,6.707634716295408
7.992148184078093,7.27727972724481
8.861906078954435,6.156952108062521
7.54206735740351,7.854958723852712
6.8034947849088665,6.734090692064178
5.67528641475299,7.357363811292848
8.246118326265929,8.54143490781696
7.376400368834277,5.853953659822132
8.761819505909676,7.571192662560692
7.276376654908943,8.176825319047806
7.474474059259592,8.042012015874533
6.3096312028161705,6.40435278379583
7.405121505902771,6.622314341161422
7.271893481299298,6.5777753615141865
9.100340913236993,7.401078248350418
6.75183754096837,7.7785263694882145
8.041456510031054,8.173698117984708
7.281791032340206,9.084920789928718
9.008937685080245,7.753473167336688
7.828770569259939,7.869097806153784
