Time,Hourly Residential Production (€),Hourly Industrial Production (€),Hourly Commercial Production (€),Total Production (€),CER (€),TIP,E_shared,Total Production (Wh),Total Consumption (Wh),Net Cost Without Production (€),Net Cost With Production (€),Net Cost With CER (€)
2019-01-02 11:00:00,72.51734298879998,0.554563456,2.4538165760000004,75.52572302079997,141.610730664,0.00012,1180089.4222,1180089.4222,32309664.000000004,2067.8184960000003,1992.2927729792002,1850.6820423152003
2019-01-02 12:00:00,16.96086567,0.12968744670000001,0.5739955263000001,17.664548643,33.64675932,0.00012,280389.661,280389.661,32247988.0,2031.6232439999999,2013.9586953570001,1980.3119360370001
2019-01-02 13:00:00,199.4024027131,1.5457749190999999,6.6877442525,207.63592188470002,422.31034959600004,0.00012,3519252.9133,3519252.9133,31502028.0,1858.6196519999999,1650.9837301153,1228.6733805192998
2019-01-02 14:00:00,29.165728482000002,0.22300875600000006,0.987037608,30.375774846000002,60.751549692000005,0.00012,506262.91410000005,506262.91410000005,31417420.0,1885.0452,1854.669425154,1793.917875462
2019-01-02 15:00:00,2.3444843564999993,0.01790906,0.07939218299999999,2.4417855994999993,4.507911876,0.00012,37565.93229999999,37565.93229999999,30275656.0,1967.91764,1965.4758544004997,1960.9679425244997
2019-01-02 16:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,29465492.0,1974.187964,1974.187964,1974.187964
2019-01-02 17:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,29765682.0,2172.894786,2172.894786,2172.894786
2019-01-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,28948412.0,2113.234076,2113.234076,2113.234076
2019-01-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,26926716.0,1992.5769839999998,1992.5769839999998,1992.5769839999998
2019-01-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,23496466.0,1574.263222,1574.263222,1574.263222
2019-01-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,20766992.0,1266.786512,1266.786512,1266.786512
2019-01-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,18933910.0,1079.23287,1079.23287,1079.23287
2019-01-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,17001958.0,918.105732,918.105732,918.105732
2019-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,15347160.0,537.1505999999999,537.1505999999999,537.1505999999999
2019-01-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,14325368.0,544.3639840000001,544.3639840000001,544.3639840000001
2019-01-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,14132472.000000002,480.50404800000007,480.50404800000007,480.50404800000007
2019-01-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,14140242.0,480.768228,480.768228,480.768228
2019-01-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,14407121.999999998,489.84214799999995,489.84214799999995,489.84214799999995
2019-01-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,15497648.0,526.920032,526.920032,526.920032
2019-01-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,17901114.0,984.56127,984.56127,984.56127
2019-01-03 07:00:00,8.3673729594,0.06396583410000001,0.28311972570000005,8.7144585192,16.598968608,0.00012,138324.7384,138324.7384,22218168.0,1310.8719119999998,1302.7107524343999,1286.1117838264
2019-01-03 08:00:00,118.84115972580001,0.9157030571999999,3.9720579467999997,123.72892072980002,215.180731704,0.00012,1793172.7642,1793172.7642,26288302.0,1551.009818,1445.2126249121998,1230.0318932081998
2019-01-03 09:00:00,155.9613027909,1.1999592176999998,5.2254708435,162.3867328521,282.411709308,0.00012,2353430.9109,2353430.9109,30553586.0,1741.5544020000002,1607.4088400787,1324.9971307707
2019-01-03 10:00:00,189.5862163836,1.4588546421,6.365037652499999,197.4101086782,343.32192813600005,0.00012,2861016.0678000003,2861016.0678000003,33757012.0,1856.6356600000001,1699.279776271,1355.957848135
2019-01-03 11:00:00,122.8771895778,0.9421985601,4.1467018005,127.96608993839999,243.74493321600002,0.00012,2031207.7768,2031207.7768,34531480.0,1553.9166,1462.5122500440002,1218.7673168280003
2019-01-03 12:00:00,205.57763064600002,1.587654348,6.900538847999999,214.06582384200001,428.13164768400003,0.00012,3567763.7307,3567763.7307,34497082.0,1345.386198,1206.2434125027,778.1117648187001
2019-01-03 13:00:00,125.4526125,0.9667269420000001,4.224133950000001,130.643473392,261.286946784,0.00012,2177391.2232,2177391.2232,33518606.0,1307.225634,1222.3073762952,961.0204295111998
2019-01-03 14:00:00,50.207311961100004,0.3850940583,1.6964960229000001,52.2889020423,99.597908652,0.00012,829982.5721,829982.5721,33573336.0,1846.53348,1800.8844385345,1701.2865298825
2019-01-03 15:00:00,10.302769766800001,0.0787004596,0.3488847372,10.730354963600002,18.935920524,0.00012,157799.3377,157799.3377,32405072.0,1879.494176,1870.3418144134,1851.4058938894
2019-01-03 16:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,31594472.0,2053.64068,2053.64068,2053.64068
2019-01-03 17:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,31625284.0,2308.645732,2308.645732,2308.645732
2019-01-03 18:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,30742598.0,2244.209654,2244.209654,2244.209654
2019-01-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,28401276.0,2016.490596,2016.490596,2016.490596
2019-01-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,24971566.0,1698.066488,1698.066488,1698.066488
2019-01-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,22110038.0,1370.8223560000001,1370.8223560000001,1370.8223560000001
2019-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,20053146.0,1203.18876,1203.18876,1203.18876
2019-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,17872300.0,1054.4657,1054.4657,1054.4657
2019-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,15816064.0,885.699584,885.699584,885.699584
2019-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,15006174.0,795.327222,795.327222,795.327222
2019-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,14722226.0,736.1113,736.1113,736.1113
2019-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,14710104.0,691.3748879999999,691.3748879999999,691.3748879999999
2019-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,15000147.999999998,705.0069559999998,705.0069559999998,705.0069559999998
2019-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,16071534.0,851.791302,851.791302,851.791302
2019-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,18785640.0,1221.0665999999999,1221.0665999999999,1221.0665999999999
2019-01-04 07:00:00,8.7360778958,0.0667843118,0.2955963522,9.0984585598,14.754257124,0.00012,122952.1427,122952.1427,22966110.0,1699.4921399999998,1690.3936814401998,1675.6394243161997
2019-01-04 08:00:00,52.3246973175,0.400428795,1.7675467799999998,54.492672892499996,87.188276628,0.00012,726568.9719,726568.9719,27205116.0,2013.178584,1959.4124800793998,1872.2242034513997
2019-01-04 09:00:00,75.30808136899999,0.5761364108,2.5463895624,78.43060734219999,128.92702576800002,0.00012,1074391.8814,1074391.8814,31142774.0,2273.422502,2194.9918946578,2066.0648688898
2019-01-04 10:00:00,47.92081878,0.36641517840000004,1.6217537976,49.908987755999995,83.18164626,0.00012,693180.3855,693180.3855,33910542.0,2441.559024,2391.650036244,2308.468389984
2019-01-04 11:00:00,52.1185773828,0.39851177010000005,1.7638175300999999,54.280906683,94.40157684,0.00012,786679.807,786679.807,35522778.0,2451.071682,2396.790775317,2302.3891984770003
2019-01-04 12:00:00,115.80267053549998,0.8880074384999999,3.9098624694999993,120.60054044349998,222.64715158799999,0.00012,1855392.9298999999,1855392.9298999999,35199984.0,2287.99896,2167.3984195565,1944.7512679684999
2019-01-04 13:00:00,98.37822198099998,0.755172132,3.320886374,102.45428048699998,189.14636397599998,0.00012,1576219.6997999998,1576219.6997999998,34149128.0,2219.69332,2117.2390395129996,1928.0926755369996
2019-01-04 14:00:00,96.7138666056,0.7470328836000002,3.2563872708,100.71728676000001,177.7363884,0.00012,1481136.57,1481136.57,34182948.0,2324.440464,2223.72317724,2045.98678884
2019-01-04 15:00:00,11.284921231999999,0.086202138,0.38214482920000004,11.753268199199999,20.741061528,0.00012,172842.1794,172842.1794,32693056.0,2223.127808,2211.3745398008,2190.6334782728
2019-01-04 16:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,31884030.0,2327.53419,2327.53419,2327.53419
2019-01-04 17:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,31479590.0,2329.4896599999997,2329.4896599999997,2329.4896599999997
2019-01-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,30798730.0,2371.50221,2371.50221,2371.50221
2019-01-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,28734660.0,2183.8341600000003,2183.8341600000003,2183.8341600000003
2019-01-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,25429992.0,1881.8194079999998,1881.8194079999998,1881.8194079999998
2019-01-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,22686070.0,1588.0249,1588.0249,1588.0249
2019-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,20626544.0,1423.231536,1423.231536,1423.231536
2019-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,18611926.0,1172.551338,1172.551338,1172.551338
2019-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,16577954.0,1193.612688,1193.612688,1193.612688
2019-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,15394476.000000002,985.2464640000001,985.2464640000001,985.2464640000001
2019-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,14862242.0,891.73452,891.73452,891.73452
2019-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,14707058.0,823.595248,823.595248,823.595248
2019-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,15008516.0,810.4598639999999,810.4598639999999,810.4598639999999
2019-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,15636978.0,844.396812,844.396812,844.396812
2019-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,17156670.0,1046.55687,1046.55687,1046.55687
2019-01-05 07:00:00,51.746983342300005,0.40018205700000004,1.7226373296,53.869802728900005,91.047553908,0.00012,758729.6159,758729.6159,19960242.0,1417.1771820000001,1363.3073792711002,1272.2598253631002
2019-01-05 08:00:00,109.35921430959999,0.8415646818000001,3.6624261521999992,113.86320514359998,184.64303536800003,0.00012,1538691.9614000001,1538691.9614000001,21951960.0,1624.4450399999998,1510.5818348564,1325.9387994884
2019-01-05 09:00:00,136.6208676331,1.0493049273,4.5904073671,142.2605799275,233.8530081,0.00012,1948775.0675000001,1948775.0675000001,24156466.0,1763.422018,1621.1614380725,1387.3084299725
2019-01-05 10:00:00,167.02293971429998,1.2836791394999998,5.6159642961000005,173.9225831499,302.47405765200006,0.00012,2520617.1471,2520617.1471,26837104.0,1851.760176,1677.8375928500998,1375.3635351980997
2019-01-05 11:00:00,194.331447574,1.4957318624000002,6.5328526296,202.360032066,357.10593894000004,0.00012,2975882.8245,2975882.8245,27725304.0,1885.320672,1682.9606399339998,1325.8547009939998
2019-01-05 12:00:00,198.0131562944,1.5264729283999996,6.656497458,206.1961266808,363.87551767200006,0.00012,3032295.9806000004,3032295.9806000004,27363844.000000004,1860.7413920000001,1654.5452653192003,1290.6697476472002
2019-01-05 13:00:00,134.1976358848,1.0340627968,4.518695488,139.75039416959999,262.03198906800003,0.00012,2183599.9089,2183599.9089,26266694.0,1681.0684159999998,1541.3180218303999,1279.2860327623998
2019-01-05 14:00:00,134.7492569192,1.0466405566,4.524224425400001,140.32012190120003,271.587332712,0.00012,2263227.7726,2263227.7726,25533402.0,1583.070924,1442.7508020988,1171.1634693868
2019-01-05 15:00:00,4.921147073799999,0.0375913254,0.166644933,5.125383332199999,9.920096772,0.00012,82667.4731,82667.4731,24385536.0,1511.9032320000001,1506.7778486678,1496.8577518958
2019-01-05 16:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,23723832.0,1755.5635679999998,1755.5635679999998,1755.5635679999998
2019-01-05 17:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,24321350.0,1872.74395,1872.74395,1872.74395
2019-01-05 18:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,25554634.0,1967.706818,1967.706818,1967.706818
2019-01-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,25057868.0,1954.513704,1954.513704,1954.513704
2019-01-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,23238598.0,1789.372046,1789.372046,1789.372046
2019-01-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,21539306.0,1636.9872560000001,1636.9872560000001,1636.9872560000001
2019-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,20352108.0,1424.6475599999999,1424.6475599999999,1424.6475599999999
2019-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,18698546.0,1215.4054899999999,1215.4054899999999,1215.4054899999999
2019-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,16698842.0,1018.629362,1018.629362,1018.629362
2019-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,15401940.0,847.1067,847.1067,847.1067
2019-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,14818648.0,755.751048,755.751048,755.751048
2019-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,14599754.0,700.788192,700.788192,700.788192
2019-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,14643090.0,702.86832,702.86832,702.86832
2019-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,14991108.000000002,704.582076,704.582076,704.582076
2019-01-06 06:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,15943888.0,765.306624,765.306624,765.306624
2019-01-06 07:00:00,57.5390646476,0.4458085884,1.9096740368,59.8945472728,135.610295712,0.00012,1130085.7976000002,1130085.7976000002,17452066.0,924.959498,865.0649507272,729.4546550151999
2019-01-06 08:00:00,110.914723359,0.855646825,3.6990228110000003,115.469392995,251.93322108,0.00012,2099443.509,2099443.509,18816604.0,1034.9132200000001,919.443827005,667.5106059249999
2019-01-06 09:00:00,161.5714473912,1.2458599608,5.39274722,168.210054572,360.45011694,0.00012,3003750.9745,3003750.9745,20252574.0,1154.396718,983.1829124535001,622.7327955135002
2019-01-06 10:00:00,125.22166592970002,0.9614850174000001,4.215526975200001,130.3986779223,274.523532468,0.00012,2287696.1039,2287696.1039,22489416.0,1281.896712,1151.4980340777001,876.9745016097002
2019-01-06 11:00:00,206.729308356,1.5941766060000002,6.935931798000001,215.25941676,430.51883352,0.00012,3587656.946,3587656.946,23714316.0,1422.85896,1207.59954324,777.08070972
2019-01-06 12:00:00,210.86264686200002,1.628779338,7.076576598,219.568002798,439.1360055960001,0.00012,3659466.7133000004,3659466.7133000004,23535098.0,1412.10588,1192.537877202,753.4018716059998
2019-01-06 13:00:00,127.44557029599999,0.9831477864999999,4.2881168385,132.716834921,289.56400346399994,0.00012,2413033.3621999994,2413033.3621999994,22615096.0,1243.8302800000001,1111.113445079,821.5494416150001
2019-01-06 14:00:00,132.3469821546,1.0292017518,4.4408829474000004,137.81706685380001,306.260148564,0.00012,2552167.9047000003,2552167.9047000003,21834548.0,1179.065592,1041.2485251461999,734.9883765821999
2019-01-06 15:00:00,10.2166381043,0.0780418488,0.34596912059999996,10.640649073699999,21.641998116,0.00012,180349.98429999998,180349.98429999998,21071078.0,1243.193602,1232.5529529263001,1210.9109548103002
2019-01-06 16:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,20366686.0,1262.734532,1262.734532,1262.734532
2019-01-06 17:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,20982330.0,1405.81611,1405.81611,1405.81611
2019-01-06 18:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,22149998.0,1506.199864,1506.199864,1506.199864
2019-01-06 19:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,22387168.0,1567.1017599999998,1567.1017599999998,1567.1017599999998
2019-01-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,20919188.0,1422.504784,1422.504784,1422.504784
2019-01-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,19599198.0,1293.547068,1293.547068,1293.547068
2019-01-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,18310250.0,1116.92525,1116.92525,1116.92525
2019-01-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,16731062.0,987.132658,987.132658,987.132658
2019-01-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,15198974.0,942.336388,942.336388,942.336388
2019-01-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,14550904.0,829.4015280000001,829.4015280000001,829.4015280000001
2019-01-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,14354302.0,717.7151,717.7151,717.7151
2019-01-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,14470388.0,723.5194,723.5194,723.5194
2019-01-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,14805174.0,740.2587000000001,740.2587000000001,740.2587000000001
2019-01-07 05:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,15989378.0,911.3945460000001,911.3945460000001,911.3945460000001
2019-01-07 06:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,18723040.0,1273.16672,1273.16672,1273.16672
2019-01-07 07:00:00,42.593103371,0.32912844899999993,1.4194447669999999,44.341676587,81.861556776,0.00012,682179.6398,682179.6398,23390476.0,1520.3809399999998,1476.0392634129998,1394.1777066369998
2019-01-07 08:00:00,103.3849346956,0.795721686,3.4611769683999998,107.64183334999998,189.9561765,0.00012,1582968.1375,1582968.1375,28739002.0,1954.252136,1846.61030265,1656.65412615
2019-01-07 09:00:00,178.57106072079998,1.3757070956000002,5.9690890348,185.91585685119998,328.086806208,0.00012,2734056.7183999997,2734056.7183999997,34568336.0,2246.94184,2069.2281533039995,1741.1413470959997
2019-01-07 10:00:00,208.3341502352,1.6061363438000003,6.9767921782,216.9170787572,419.839507272,0.00012,3498662.5606,3498662.5606,38079366.0,2322.8413259999998,2109.4229098034,1689.5834025314002
2019-01-07 11:00:00,217.9831737296,1.6811830906,7.3123820706,226.9767388908,439.309817208,0.00012,3660915.1434,3660915.1434,39080904.0,2227.611528,2018.9393648262003,1579.6295476182004
2019-01-07 12:00:00,218.7161204998,1.6893463144,7.340415215599999,227.74588202980001,440.798481348,0.00012,3673320.6779,3673320.6779,38862478.0,2292.8862019999997,2076.1602820038997,1635.3618006558997
2019-01-07 13:00:00,161.41783577240003,1.2468232736000002,5.426520537600001,168.09117958360002,325.3377669360001,0.00012,2711148.0578000005,2711148.0578000005,37736316.0,2226.4426439999997,2066.4849085898,1741.1471416537997
2019-01-07 14:00:00,89.26230560920001,0.6892910698000001,3.0058795050000007,92.95747618400001,179.91769584,0.00012,1499314.132,1499314.132,37073630.0,2224.4178,2134.45895208,1954.54125624
2019-01-07 15:00:00,16.918207593700004,0.1292339885,0.5729035263,17.620345108500004,31.55882706000001,0.00012,262990.22550000006,262990.22550000006,35317198.0,2330.9350680000002,2313.577713117,2282.0188860569997
2019-01-07 16:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,34479952.0,2689.436256,2689.436256,2689.436256
2019-01-07 17:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,34364066.0,2749.12528,2749.12528,2749.12528
2019-01-07 18:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,32981742.0,2572.575876,2572.575876,2572.575876
2019-01-07 19:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,30093530.000000004,2347.29534,2347.29534,2347.29534
2019-01-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,25898432.0,1994.179264,1994.179264,1994.179264
2019-01-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,22528796.0,1577.0157199999999,1577.0157199999999,1577.0157199999999
2019-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,20107822.0,1327.116252,1327.116252,1327.116252
2019-01-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.00012,0.0,0.0,17809062.0,1121.970906,1121.970906,1121.970906
