Time,Hourly Residential Net Cost (€),Hourly Industrial Net Cost (€),Hourly Commercial Net Cost (€),Total Net Cost (€)
2019-01-05 15:00:00,1125.9588529262,6.6296406746,374.18935506700006,1506.7778486678003
2019-01-05 16:00:00,1313.056,7.842668,434.6649,1755.563568
2019-01-05 17:00:00,1400.784,8.2544,463.70555,1872.74395
2019-01-05 18:00:00,1472.163,8.214668,487.32915,1967.706818
2019-01-05 19:00:00,1462.422,7.984704,484.10699999999997,1954.513704
2019-01-05 20:00:00,1338.953,7.172396,443.24665,1789.372046
2019-01-05 21:00:00,1224.816,6.7112560000000006,405.46000000000004,1636.9872560000001
2019-01-05 22:00:00,1065.8899999999999,5.922560000000001,352.835,1424.6475599999999
2019-01-05 23:00:00,909.155,5.280989999999998,300.9695,1215.4054899999999
2019-01-06 00:00:00,761.585,4.934412,252.10995,1018.629362
2019-01-06 01:00:00,633.105,4.4242,209.57750000000001,847.1067
2019-01-06 02:00:00,564.774,4.023798,186.95325,755.7510480000001
2019-01-06 03:00:00,523.6800000000001,3.751392,173.3568,700.7881920000001
2019-01-06 04:00:00,525.216,3.79632,173.856,702.86832
2019-01-06 05:00:00,526.447,3.866126,174.26895,704.582076
2019-01-06 06:00:00,571.8240000000001,4.182624000000001,189.3,765.306624
2019-01-06 07:00:00,633.7399353524,4.4018894116,226.92312596320002,865.0649507272001
2019-01-06 08:00:00,662.6602766410001,4.397073175,252.38647718900003,919.4438270050001
2019-01-06 09:00:00,698.5803481911,4.4019105399,280.2006537225,983.1829124535
2019-01-06 10:00:00,833.4613340703,4.9018769826,313.1348230248,1151.4980340777001
2019-01-06 11:00:00,857.610691644,4.595783394,345.393068202,1207.59954324
2019-01-06 12:00:00,845.4373531379999,4.500100662,342.600423402,1192.537877202
2019-01-06 13:00:00,802.9344297040001,4.4808822135,303.6981331615,1111.113445079
2019-01-06 14:00:00,749.4730178453999,4.3004902482,287.4750170526,1041.2485251461999
2019-01-06 15:00:00,919.5643618957,5.5522101512,307.4363808794,1232.5529529263001
2019-01-06 16:00:00,944.26,5.895332000000001,312.5792,1262.734532
2019-01-06 17:00:00,1051.297,6.497660000000001,348.02145,1405.81611
2019-01-06 18:00:00,1126.692,6.527864,372.98,1506.199864
2019-01-06 19:00:00,1172.4299999999998,6.55676,388.11499999999995,1567.1017599999998
2019-01-06 20:00:00,1063.996,6.2823839999999995,352.2264,1422.5047840000002
2019-01-06 21:00:00,967.494,5.778168000000001,320.2749,1293.547068
2019-01-06 22:00:00,835.273,5.15145,276.50079999999997,1116.92525
2019-01-06 23:00:00,737.972,4.868208000000001,244.29245,987.132658
2019-01-07 00:00:00,704.134,5.116488,233.0859,942.336388
2019-01-07 01:00:00,619.419,4.944978,205.03755,829.401528
2019-01-07 02:00:00,535.9,4.4176,177.3975,717.7151
2019-01-07 03:00:00,540.3000000000001,4.3669,178.85250000000002,723.5194000000001
2019-01-07 04:00:00,552.6,4.7337,182.925,740.2587000000001
2019-01-07 05:00:00,680.409,5.7414960000000015,225.24405000000002,911.394546
2019-01-07 06:00:00,950.7079999999999,7.74452,314.7142,1273.1667199999997
2019-01-07 07:00:00,1092.631896629,9.026061551,374.381305233,1476.039263413
2019-01-07 08:00:00,1354.3310653044,13.198814314,479.0804230316,1846.61030265
2019-01-07 09:00:00,1505.3320743109998,14.781325864499998,549.1147531285,2069.228153304
2019-01-07 10:00:00,1528.2800779943998,14.2471950811,566.8956367279001,2109.4229098033998
2019-01-07 11:00:00,1462.2861144744002,12.969674190900001,543.6835761609001,2018.9393648262003
2019-01-07 12:00:00,1503.8699175888999,12.551098249200002,559.7392661658,2076.1602820038997
2019-01-07 13:00:00,1509.0127046681998,12.260550884799999,545.2116530367999,2066.4849085898
2019-01-07 14:00:00,1573.9971236039999,13.728744126,546.73308435,2134.45895208
2019-01-07 15:00:00,1723.0283029674001,15.207662877,575.3417472726,2313.5777131170003
2019-01-07 16:00:00,2007.252,17.710055999999998,664.4742,2689.436256
2019-01-07 17:00:00,2053.6800000000003,15.60528,679.84,2749.1252800000007
2019-01-07 18:00:00,1923.012,12.982476,636.5814,2572.575876
2019-01-07 19:00:00,1755.2340000000002,11.02374,581.0376,2347.29534
2019-01-07 20:00:00,1491.336,9.157764,493.6855,1994.179264
2019-01-07 21:00:00,1179.29,7.339219999999999,390.38649999999996,1577.0157199999999
2019-01-07 22:00:00,992.3760000000001,6.231852000000001,328.50840000000005,1327.1162520000003
2019-01-07 23:00:00,838.656,5.699106,277.6158,1121.970906
2019-01-08 00:00:00,829.9899999999999,6.32954,274.743,1111.06254
2019-01-08 01:00:00,786.17,6.3462,260.253,1052.7692
2019-01-08 02:00:00,746.776,6.199288,247.197,1000.172288
2019-01-08 03:00:00,748.952,6.360856,247.9348,1003.247656
2019-01-08 04:00:00,766.9719999999999,6.704664,253.9018,1027.578464
2019-01-08 05:00:00,944.034,8.096556,312.507,1264.637556
2019-01-08 06:00:00,1119.4299999999998,9.525188,370.5653,1499.520488
2019-01-08 07:00:00,1409.1266567925,12.365851424400002,475.45649239140005,1896.9490006083001
2019-01-08 08:00:00,1926.9521703485998,18.8822262072,668.6530618355999,2614.4874583913997
2019-01-08 09:00:00,2089.560609592,20.425151542500004,729.1187460085,2839.104507143
2019-01-08 10:00:00,2003.9776967574,18.5903747562,739.8559873926,2762.4240589062
2019-01-08 11:00:00,2187.4872357312,19.28081532,768.7902239784,2975.5582750296
2019-01-08 12:00:00,1973.7334226329997,16.251872097999996,691.922735,2681.9080297309997
2019-01-08 13:00:00,1799.5155318656,14.5693249024,613.5379330047999,2427.6227897728
2019-01-08 14:00:00,1959.8004858066,16.6636619568,655.2081510864,2631.6722988498
2019-01-08 15:00:00,2112.8749514028,18.4758627222,702.4408986894,2833.7917128144
2019-01-08 16:00:00,2044.536,17.997875999999998,676.7982,2739.3320759999997
2019-01-08 17:00:00,2144.956,16.44838,710.0544,2871.45878
2019-01-08 18:00:00,2010.1550000000002,13.394765999999999,665.4327999999999,2688.982566
2019-01-08 19:00:00,1828.008,11.334648,605.1318,2444.474448
2019-01-08 20:00:00,1472.256,8.68608,487.36080000000004,1968.3028800000002
2019-01-08 21:00:00,1176.846,6.939900000000001,389.57160000000005,1573.3575
2019-01-08 22:00:00,1019.712,6.039552,337.5584,1363.309952
2019-01-08 23:00:00,855.2809999999998,5.488536,283.1254,1143.8949359999997
2019-01-09 00:00:00,773.514,5.735016,256.0635,1035.312516
2019-01-09 01:00:00,708.288,5.693088,234.4685,948.449588
2019-01-09 02:00:00,686.555,5.576986,227.27075,919.402736
2019-01-09 03:00:00,692.411,5.756692,229.20445,927.3721419999999
2019-01-09 04:00:00,716.1,5.992424000000001,237.0508,959.143224
2019-01-09 05:00:00,784.854,6.558174,259.8057,1051.217874
2019-01-09 06:00:00,956.2080000000001,8.038404,316.52610000000004,1280.772504
2019-01-09 07:00:00,1303.8566154563998,11.0840810929,439.8658743717,1754.806570921
2019-01-09 08:00:00,1661.9272508981999,16.297186542,567.3213557232,2245.5457931634
2019-01-09 09:00:00,1920.3463555692,18.556180772999998,657.0023762249999,2595.9049125672
2019-01-09 10:00:00,1906.1735834032002,17.334169983200002,656.3257406644001,2579.8334940508003
2019-01-09 11:00:00,1829.7784835719997,15.960485852999998,625.509715155,2471.2486845799995
2019-01-09 12:00:00,1899.0510391644002,15.640362724800001,638.921812188,2553.6132140772
2019-01-09 13:00:00,1799.687538571,14.399527531999999,605.8606786699999,2419.947744773
2019-01-09 14:00:00,1779.4941554214,15.199120008600001,612.9769919658,2407.6702673958
2019-01-09 15:00:00,1831.1314149379998,16.150023064,611.723643748,2459.0050817499996
2019-01-09 16:00:00,2007.798,18.006144,664.6536,2690.457744
2019-01-09 17:00:00,2085.993,16.417404,690.5209500000001,2792.931354
2019-01-09 18:00:00,2038.527,13.5999,674.8109999999999,2726.9379
2019-01-09 19:00:00,1835.8809999999999,11.22827,607.7430499999999,2454.85232
2019-01-09 20:00:00,1451.304,8.50608,480.4236,1940.2336800000003
2019-01-09 21:00:00,1175.381,6.980462,389.09915,1571.460612
2019-01-09 22:00:00,1007.232,6.008191999999999,333.424,1346.664192
2019-01-09 23:00:00,860.25,5.541684,284.766,1150.557684
2019-01-10 00:00:00,736.453,5.475726,243.7926,985.721326
2019-01-10 01:00:00,662.865,5.278257999999999,219.4269,887.570158
2019-01-10 02:00:00,616.56,5.055904,204.0976,825.7135040000001
2019-01-10 03:00:00,593.892,4.8903479999999995,196.5924,795.3747480000001
2019-01-10 04:00:00,615.6700000000001,5.31212,203.79975000000002,824.7818700000001
2019-01-10 05:00:00,671.496,5.757808,222.2892,899.5430079999999
2019-01-10 06:00:00,891.968,7.70048,295.2736,1194.9420799999998
2019-01-10 07:00:00,1213.9183765969,10.633782897100001,412.1357276393,1636.6878871333001
2019-01-10 08:00:00,1584.6485675046,15.8524893072,546.0423948252001,2146.5434516369996
2019-01-10 09:00:00,1480.7289046851,14.5737306126,506.502728254,2001.8053635516999
2019-01-10 10:00:00,1580.8919676360001,14.475326646,546.567387678,2141.93468196
2019-01-10 11:00:00,1603.6972968793998,14.173657308200001,556.9843334525999,2174.8552876402
2019-01-10 12:00:00,1594.958921532,13.320904944,563.368389888,2171.648216364
2019-01-10 13:00:00,1707.4039075504002,13.770064088200002,607.8692567982,2329.0432284368
2019-01-10 14:00:00,1768.9270981481,15.327290082100003,638.4246455999,2422.6790338301
2019-01-10 15:00:00,1877.6560352249999,16.700850359999997,642.7796955899998,2537.1365811749997
2019-01-10 16:00:00,1980.732,17.393376,655.6875,2653.812876
2019-01-10 17:00:00,2059.5060000000003,15.699744,681.7689,2756.9746440000004
2019-01-10 18:00:00,2015.928,13.42413,667.3266,2696.67873
2019-01-10 19:00:00,1819.8439999999998,11.23222,602.4303,2433.50652
2019-01-10 20:00:00,1564.758,9.343932,517.9746,2092.076532
2019-01-10 21:00:00,1217.5739999999998,7.254798,403.06005,1627.8888479999998
2019-01-10 22:00:00,1094.754,6.586878,362.40524999999997,1463.746128
2019-01-10 23:00:00,898.6879999999999,5.875456,297.4944,1202.057856
2019-01-11 00:00:00,760.6159999999999,5.6480760000000005,251.79750000000004,1018.0615759999998
2019-01-11 01:00:00,682.38,5.48196,225.88500000000002,913.74696
2019-01-11 02:00:00,631.902,5.215728,209.17575000000002,846.293478
2019-01-11 03:00:00,646.41,5.308623999999999,213.9852,865.7038239999999
2019-01-11 04:00:00,657.604,5.667528,217.6798,880.951328
2019-01-11 05:00:00,715.3159999999999,6.02272,236.78175,958.12047
2019-01-11 06:00:00,940.83,7.868388,311.45070000000004,1260.1490880000001
2019-01-11 07:00:00,1237.6923492219998,10.212845712999998,417.90540494499993,1665.8105998799997
2019-01-11 08:00:00,1507.6440228642002,15.042592344,557.2472033076,2079.9338185158003
2019-01-11 09:00:00,1765.3536221232002,17.2188106404,645.6673005684,2428.2397333320005
2019-01-11 10:00:00,1843.9485386669999,16.996238193,688.0679987038,2549.0127755637996
2019-01-11 11:00:00,1968.5035185447,17.257667105099998,705.8936664033,2691.6548520531
2019-01-11 12:00:00,1924.0817713263,15.667081612199999,667.2579952596,2607.0068481980998
2019-01-11 13:00:00,1813.6534324184,14.408994406,627.2045114684,2455.2669382927998
2019-01-11 14:00:00,1882.9027112584001,15.4859632244,631.9154681556,2530.3041426384
2019-01-11 15:00:00,1850.5697627192,15.5327454233,625.8440285525,2491.946536695
2019-01-11 16:00:00,1934.85,16.22505,640.4849999999999,2591.56005
2019-01-11 17:00:00,2011.4979999999996,14.855159999999996,665.87915,2692.2323099999994
2019-01-11 18:00:00,1942.902,12.563616,643.1684999999999,2598.6341159999997
2019-01-11 19:00:00,1794.1559999999997,10.891608,593.9349,2398.9825079999996
2019-01-11 20:00:00,1436.259,8.206606,475.44795000000005,1919.913556
2019-01-11 21:00:00,1205.028,6.864464,398.9084,1610.800864
2019-01-11 22:00:00,1057.7820000000002,6.015504000000001,350.16630000000004,1413.9638040000002
2019-01-11 23:00:00,923.52,5.595008,305.7056,1234.820608
2019-01-12 00:00:00,830.7649999999999,5.699199999999999,275.00525,1111.4694499999998
2019-01-12 01:00:00,721.8039999999999,5.468276000000001,238.94490000000002,966.2171759999999
2019-01-12 02:00:00,659.443,5.413132,218.2941,883.150232
2019-01-12 03:00:00,654.074,5.349176,216.52705,875.950226
2019-01-12 04:00:00,638.7420000000001,5.134788,211.44150000000002,855.318288
2019-01-12 05:00:00,662.226,5.520564,219.222,886.968564
2019-01-12 06:00:00,793.3520000000001,6.42258,262.6196,1062.3941800000002
2019-01-12 07:00:00,927.1762162898,7.2281118622000005,328.02026477580006,1262.4245929278
2019-01-12 08:00:00,1036.8995640994,8.1105004799,392.86422724629995,1437.8742918256003
2019-01-12 09:00:00,1120.6843594127,8.4437883382,442.08596329999995,1571.2141110508999
2019-01-12 10:00:00,1086.2180093374998,7.1615133134999995,438.9319057305,1532.3114283814998
2019-01-12 11:00:00,1095.8812743752999,6.8536429605,445.1465368035,1547.8814541392999
2019-01-12 12:00:00,1039.330025994,6.066472878000001,421.87350215400005,1467.270001026
2019-01-12 13:00:00,1014.234558768,5.7699529620000005,403.386721722,1423.391233452
2019-01-12 14:00:00,998.0896689501001,5.7157454064,373.9280266374,1377.7334409939
2019-01-12 15:00:00,1102.9912078020002,6.5295020256,390.542097456,1500.0628072836003
2019-01-12 16:00:00,1220.472,7.470672,404.0124,1631.955072
2019-01-12 17:00:00,1472.6399999999999,8.66346,487.5,1968.8034599999999
2019-01-12 18:00:00,1555.164,8.751288,514.8078,2078.7230879999997
2019-01-12 19:00:00,1551.086,8.40481,513.4526,2072.94341
2019-01-12 20:00:00,1331.666,7.1252379999999995,440.8251,1779.616338
2019-01-12 21:00:00,1131.563,6.1531460000000004,374.58695,1512.303096
2019-01-12 22:00:00,1020.8,5.51424,337.9136,1364.22784
2019-01-12 23:00:00,871.14,4.9968,288.384,1164.5208
2019-01-13 00:00:00,816.48,5.1786,270.2763,1091.9349
2019-01-13 01:00:00,721.1419999999999,4.898422,238.7235,964.7639219999999
2019-01-13 02:00:00,662.983,4.76366,219.48,887.2266599999999
2019-01-13 03:00:00,583.795,4.209048,193.25390000000002,781.257948
2019-01-13 04:00:00,553.85,3.9934000000000003,183.3475,741.1908999999999
2019-01-13 05:00:00,566.2,4.2564,187.425,757.8814
2019-01-13 06:00:00,605.85,4.42,200.55,810.8199999999999
2019-01-13 07:00:00,756.9246047078,5.4178860993999995,253.112383815,1015.4548746221999
2019-01-13 08:00:00,744.6175511664,5.1148987278,270.8151461582,1020.5475960524
2019-01-13 09:00:00,760.1959280564,5.1420629697999995,291.2600333946,1056.5980244208
2019-01-13 10:00:00,777.6176583480001,4.6185186792,324.7346992616,1106.9708762888
2019-01-13 11:00:00,762.9669633924,4.3183982452,309.24755771,1076.5329193476
2019-01-13 12:00:00,888.7436333344001,4.8957164842,369.733674165,1263.3730239836
2019-01-13 13:00:00,848.141748474,4.658641746,346.583625894,1199.384016114
2019-01-13 14:00:00,905.8264898066001,5.076789307,352.8950994474,1263.7983785610002
2019-01-13 15:00:00,992.1832348672,5.7732267007999996,357.68733923839994,1355.6438008064
2019-01-13 16:00:00,1185.2640000000001,7.3370880000000005,392.36400000000003,1584.9650880000002
2019-01-13 17:00:00,1336.048,8.092444,442.28544999999997,1786.425894
2019-01-13 18:00:00,1434.429,8.313030000000001,474.85035000000005,1917.59238
2019-01-13 19:00:00,1423.17,8.056098,471.10815,1902.3342480000001
2019-01-13 20:00:00,1273.74,7.4262239999999995,421.6602,1702.826424
2019-01-13 21:00:00,1138.875,6.8058,377.00249999999994,1522.6833000000001
2019-01-13 22:00:00,936.2100000000002,5.687484,309.91290000000004,1251.8103840000003
2019-01-13 23:00:00,777.4200000000001,5.05848,257.349,1039.8274800000002
2019-01-14 00:00:00,613.528,4.5051060000000005,203.09335000000002,821.126456
2019-01-14 01:00:00,537.6279999999999,4.300534,177.9778,719.9063339999999
2019-01-14 02:00:00,429.48000000000013,3.5519200000000004,142.17000000000002,575.2019200000002
2019-01-14 03:00:00,432.59999999999997,3.6336000000000004,143.208,579.4416
2019-01-14 04:00:00,439.9600000000001,3.83136,145.64000000000001,589.4313600000002
2019-01-14 05:00:00,559.0179999999999,4.73572,185.05075,748.8044699999999
2019-01-14 06:00:00,845.399,7.001946,279.85275,1132.253696
2019-01-14 07:00:00,1101.8916006779,9.498835112800002,384.3604863054,1495.7509220960999
2019-01-14 08:00:00,1507.5574681246,14.814788367199998,512.6242133308,2034.9964698226
2019-01-14 09:00:00,1812.4210457573997,18.0706386744,637.1090211251999,2467.600705557
2019-01-14 10:00:00,1986.0578403496002,18.568504528000002,675.6792792320001,2680.3056241096
2019-01-14 11:00:00,1789.9265669221995,16.3446905854,670.2599441842,2476.5312016917997
2019-01-14 12:00:00,1600.1710088204,13.762831888800003,613.3044776464,2227.2383183556
2019-01-14 13:00:00,1725.4716809436002,14.3619770488,592.0348817864001,2331.8685397788004
2019-01-14 14:00:00,1631.1900147654,14.505340701,600.6325323762001,2246.3278878426
2019-01-14 15:00:00,1773.0894683117995,16.4768566648,620.9246296316,2410.4909546081994
2019-01-14 16:00:00,1916.9279999999997,17.39868,634.5534,2568.88008
2019-01-14 17:00:00,1976.5620000000001,15.464196000000001,654.3018000000001,2646.327996
2019-01-14 18:00:00,1856.712,12.702767999999999,614.64,2484.054768
2019-01-14 19:00:00,1700.556,10.929516,562.9338,2274.419316
2019-01-14 20:00:00,1364.04,8.49888,451.5516,1824.09048
2019-01-14 21:00:00,1110.123,6.86348,367.49165,1484.47813
2019-01-14 22:00:00,947.968,6.045184,313.81759999999997,1267.8307839999998
2019-01-14 23:00:00,771.8969999999999,5.314719999999999,255.5172,1032.72892
2019-01-15 00:00:00,712.876,5.505972,235.9813,954.363272
2019-01-15 01:00:00,636.61,5.175479999999999,210.74505,852.53053
2019-01-15 02:00:00,559.3619999999999,4.741274,185.17405,749.2773239999998
2019-01-15 03:00:00,550.836,4.786703999999999,182.3458,737.9685039999999
2019-01-15 04:00:00,570.545,5.150222,188.8655,764.5607219999999
2019-01-15 05:00:00,668.566,5.992444,221.3135,895.871944
2019-01-15 06:00:00,887.7049999999999,7.919339999999999,293.852,1189.47634
2019-01-15 07:00:00,1243.9685803194,10.951954946399999,439.8253709772,1694.745906243
2019-01-15 08:00:00,1428.4312271892,14.780451059399999,530.496743205,1973.7084214536
2019-01-15 09:00:00,1652.769025167,16.991596985999998,627.4676135208,2297.2282356738
2019-01-15 10:00:00,1498.2636782916004,14.237659860600003,580.7415232806001,2093.2428614328005
2019-01-15 11:00:00,1365.2029767596,12.530898672900001,535.9909900385,1913.7248654710002
2019-01-15 12:00:00,1345.9353530246,11.5075321138,526.0280819678,1883.4709671062
2019-01-15 13:00:00,1329.7958356292004,10.8940320272,510.77140399760003,1851.4612716540005
