time,P,G(i),H_sun,T2m,WS10m,Int
20190119:0710,16.66,32.21,5.65,1.87,0.55,0.0
20190119:0810,51.11,73.64,14.23,1.91,1.1,0.0
20190119:0910,98.09,127.63,21.12,3.22,1.03,0.0
20190119:1010,162.24,200.35,25.76,4.29,1.24,0.0
20190119:1110,256.89,309.1,27.6,4.94,1.38,0.0
20190119:1210,289.06,351.66,26.4,5.53,1.45,0.0
20190119:1310,72.58,99.51,22.32,5.29,1.45,0.0
20190119:1410,53.77,77.62,15.85,4.96,1.31,0.0
20190119:1510,23.24,40.65,7.59,4.41,1.1,0.0
20190119:1610,0.0,0.0,0.0,3.13,1.03,0.0
20190119:1710,0.0,0.0,0.0,2.09,0.97,0.0
20190119:1810,0.0,0.0,0.0,2.31,0.83,0.0
20190119:1910,0.0,0.0,0.0,2.04,0.55,0.0
20190119:2010,0.0,0.0,0.0,1.73,0.48,0.0
20190119:2110,0.0,0.0,0.0,1.45,0.48,0.0
20190119:2210,0.0,0.0,0.0,1.17,0.48,0.0
20190119:2310,0.0,0.0,0.0,0.92,0.48,0.0
20190120:0010,0.0,0.0,0.0,0.86,0.48,0.0
20190120:0110,0.0,0.0,0.0,0.31,0.48,0.0
20190120:0210,0.0,0.0,0.0,0.24,0.55,0.0
20190120:0310,0.0,0.0,0.0,-0.04,0.62,0.0
20190120:0410,0.0,0.0,0.0,-0.3,0.62,0.0
20190120:0510,0.0,0.0,0.0,-0.68,0.69,0.0
20190120:0610,0.0,0.0,0.0,-0.67,0.55,0.0
20190120:0710,16.2,31.39,5.77,0.07,0.55,0.0
20190120:0810,149.07,187.14,14.36,0.44,0.62,0.0
20190120:0910,121.92,153.85,21.29,2.05,0.76,0.0
20190120:1010,105.16,135.34,25.95,2.73,0.9,0.0
20190120:1110,212.24,256.01,27.81,3.32,1.17,0.0
20190120:1210,190.21,231.36,26.62,3.17,1.24,0.0
20190120:1310,112.89,144.59,22.54,3.33,0.9,0.0
20190120:1410,74.97,102.12,16.07,3.25,0.62,0.0
20190120:1510,29.22,48.13,7.8,3.01,0.62,0.0
20190120:1610,0.0,0.0,0.0,1.91,0.69,0.0
20190120:1710,0.0,0.0,0.0,1.31,0.76,0.0
20190120:1810,0.0,0.0,0.0,1.11,0.83,0.0
20190120:1910,0.0,0.0,0.0,0.74,0.9,0.0
20190120:2010,0.0,0.0,0.0,0.91,0.83,0.0
20190120:2110,0.0,0.0,0.0,0.82,1.03,0.0
20190120:2210,0.0,0.0,0.0,0.65,0.97,0.0
20190120:2310,0.0,0.0,0.0,0.49,0.97,0.0
20190121:0010,0.0,0.0,0.0,0.44,0.9,0.0
20190121:0110,0.0,0.0,0.0,0.74,0.83,0.0
20190121:0210,0.0,0.0,0.0,0.78,0.9,0.0
20190121:0310,0.0,0.0,0.0,0.4,0.97,0.0
20190121:0410,0.0,0.0,0.0,0.55,0.9,0.0
20190121:0510,0.0,0.0,0.0,0.49,0.9,0.0
20190121:0610,0.0,0.0,0.0,0.28,0.9,0.0
20190121:0710,3.12,11.94,5.89,0.77,0.83,0.0
20190121:0810,65.03,89.61,14.51,1.36,1.1,0.0
20190121:0910,56.81,80.6,21.46,3.2,1.31,0.0
20190121:1010,216.85,261.98,26.15,4.2,1.31,0.0
20190121:1110,201.86,246.01,28.03,5.28,1.45,0.0
20190121:1210,86.5,115.43,26.85,5.31,1.45,0.0
20190121:1310,127.09,161.56,22.77,4.81,1.45,0.0
20190121:1410,67.18,93.1,16.29,4.27,1.45,0.0
20190121:1510,28.57,47.42,8.01,3.64,1.17,0.0
20190121:1610,0.0,0.0,0.0,2.95,1.1,0.0
20190121:1710,0.0,0.0,0.0,2.02,1.17,0.0
20190121:1810,0.0,0.0,0.0,1.56,1.31,0.0
20190121:1910,0.0,0.0,0.0,0.74,1.24,0.0
20190121:2010,0.0,0.0,0.0,0.1,1.38,0.0
20190121:2110,0.0,0.0,0.0,0.19,1.31,0.0
20190121:2210,0.0,0.0,0.0,-0.24,1.45,0.0
20190121:2310,0.0,0.0,0.0,-0.01,1.45,0.0
20190122:0010,0.0,0.0,0.0,0.1,1.31,0.0
20190122:0110,0.0,0.0,0.0,0.12,1.38,0.0
20190122:0210,0.0,0.0,0.0,-0.25,1.38,0.0
20190122:0310,0.0,0.0,0.0,0.0,1.38,0.0
20190122:0410,0.0,0.0,0.0,0.07,1.31,0.0
20190122:0510,0.0,0.0,0.0,0.17,1.38,0.0
20190122:0610,0.0,0.0,0.0,0.2,1.38,0.0
20190122:0710,3.13,11.94,6.01,0.34,1.31,0.0
20190122:0810,72.72,98.11,14.66,0.62,1.17,0.0
20190122:0910,53.1,75.63,21.63,0.92,1.24,0.0
20190122:1010,47.02,68.66,26.35,1.18,1.24,0.0
20190122:1110,72.19,97.52,28.26,1.26,1.1,0.0
20190122:1210,168.42,204.99,27.09,1.15,0.9,0.0
20190122:1310,36.84,56.72,23.01,1.21,0.69,0.0
20190122:1410,33.51,52.74,16.52,1.21,0.62,0.0
20190122:1510,35.16,55.63,8.23,0.96,0.76,0.0
20190122:1610,0.0,0.0,0.0,0.79,0.9,0.0
20190122:1710,0.0,0.0,0.0,0.7,1.1,0.0
20190122:1810,0.0,0.0,0.0,0.57,1.03,0.0
20190122:1910,0.0,0.0,0.0,0.66,1.1,0.0
20190122:2010,0.0,0.0,0.0,0.59,1.17,0.0
20190122:2110,0.0,0.0,0.0,0.49,1.38,0.0
20190122:2210,0.0,0.0,0.0,-0.3,1.03,0.0
20190122:2310,0.0,0.0,0.0,-0.94,1.03,0.0
20190123:0010,0.0,0.0,0.0,-1.17,0.83,0.0
20190123:0110,0.0,0.0,0.0,-1.32,0.69,0.0
20190123:0210,0.0,0.0,0.0,-1.31,0.55,0.0
20190123:0310,0.0,0.0,0.0,-1.69,0.48,0.0
20190123:0410,0.0,0.0,0.0,-2.19,0.41,0.0
20190123:0510,0.0,0.0,0.0,-2.47,0.48,0.0
20190123:0610,0.0,0.0,0.0,-3.13,0.55,0.0
20190123:0710,70.15,103.89,6.14,-2.68,0.69,0.0
20190123:0810,132.39,164.3,14.81,-2.8,1.03,0.0
20190123:0910,186.12,222.06,21.82,-1.56,1.31,0.0
20190123:1010,183.45,219.76,26.56,-0.19,1.45,0.0
20190123:1110,208.26,248.01,28.49,0.43,1.38,0.0
20190123:1210,88.17,115.43,27.33,1.31,1.45,0.0
20190123:1310,45.24,66.67,23.25,1.51,1.38,0.0
20190123:1410,117.29,153.74,16.75,1.57,1.52,0.0
20190123:1510,9.86,33.72,8.45,0.99,1.17,0.0
20190123:1610,0.0,0.0,0.0,0.39,0.97,0.0
20190123:1710,0.0,0.0,0.0,0.42,0.9,0.0
20190123:1810,0.0,0.0,0.0,-0.71,0.97,0.0
20190123:1910,0.0,0.0,0.0,-1.32,1.03,0.0
20190123:2010,0.0,0.0,0.0,-1.68,1.03,0.0
20190123:2110,0.0,0.0,0.0,-1.56,0.97,0.0
20190123:2210,0.0,0.0,0.0,-1.72,0.9,0.0
20190123:2310,0.0,0.0,0.0,-2.27,0.97,0.0
20190124:0010,0.0,0.0,0.0,-3.02,1.1,0.0
20190124:0110,0.0,0.0,0.0,-5.46,1.38,0.0
20190124:0210,0.0,0.0,0.0,-7.21,1.52,0.0
20190124:0310,0.0,0.0,0.0,-8.19,1.59,0.0
20190124:0410,0.0,0.0,0.0,-8.19,1.66,0.0
20190124:0510,0.0,0.0,0.0,-8.41,1.86,0.0
20190124:0610,0.0,0.0,0.0,-8.2,2.0,0.0
20190124:0710,4.49,13.93,6.28,-6.32,1.93,0.0
20190124:0810,71.55,94.57,14.97,-4.75,1.86,0.0
20190124:0910,154.86,186.14,22.01,-2.57,2.41,0.0
20190124:1010,95.92,123.39,26.78,0.29,2.28,0.0
20190124:1110,44.44,65.68,28.72,1.52,2.41,0.0
20190124:1210,182.04,219.54,27.57,1.71,2.48,0.0
20190124:1310,59.85,83.59,23.49,1.91,2.41,0.0
20190124:1410,95.22,124.79,16.98,1.9,2.28,0.0
20190124:1510,28.46,46.75,8.67,1.52,1.86,0.0
20190124:1610,0.0,0.0,0.0,0.88,1.66,0.0
20190124:1710,0.0,0.0,0.0,0.36,1.72,0.0
20190124:1810,0.0,0.0,0.0,0.0,1.79,0.0
20190124:1910,0.0,0.0,0.0,-0.38,1.93,0.0
20190124:2010,0.0,0.0,0.0,-0.33,1.79,0.0
20190124:2110,0.0,0.0,0.0,0.0,1.79,0.0
20190124:2210,0.0,0.0,0.0,0.0,1.79,0.0
20190124:2310,0.0,0.0,0.0,0.15,1.93,0.0
20190125:0010,0.0,0.0,0.0,0.01,1.93,0.0
20190125:0110,0.0,0.0,0.0,-0.73,1.93,0.0
20190125:0210,0.0,0.0,0.0,-1.09,2.0,0.0
20190125:0310,0.0,0.0,0.0,-1.27,2.07,0.0
20190125:0410,0.0,0.0,0.0,-1.51,2.07,0.0
20190125:0510,0.0,0.0,0.0,-1.82,2.07,0.0
20190125:0610,0.0,0.0,0.0,-2.13,2.0,0.0
20190125:0710,41.57,64.96,6.43,-1.69,2.14,0.0
20190125:0810,40.75,60.7,15.14,-1.26,2.28,0.0
20190125:0910,93.78,120.41,22.2,-0.96,2.34,0.0
20190125:1010,152.15,184.68,27.0,-0.3,2.48,0.0
20190125:1110,309.25,359.5,28.96,0.19,2.41,0.0
20190125:1210,203.21,241.45,27.82,-0.04,2.34,0.0
20190125:1310,236.6,286.69,23.74,-0.26,2.28,0.0
20190125:1410,80.01,105.62,17.22,-0.77,2.21,0.0
20190125:1510,18.57,33.83,8.9,-1.33,2.07,0.0
20190125:1610,0.0,0.0,0.0,-2.18,1.86,0.0
20190125:1710,0.0,0.0,0.0,-2.82,1.72,0.0
20190125:1810,0.0,0.0,0.0,-3.51,1.72,0.0
20190125:1910,0.0,0.0,0.0,-3.64,1.72,0.0
20190125:2010,0.0,0.0,0.0,-3.92,1.72,0.0
20190125:2110,0.0,0.0,0.0,-4.27,1.72,0.0
20190125:2210,0.0,0.0,0.0,-4.13,1.72,0.0
20190125:2310,0.0,0.0,0.0,-3.82,1.79,0.0
20190126:0010,0.0,0.0,0.0,-3.76,1.79,0.0
20190126:0110,0.0,0.0,0.0,-3.88,1.66,0.0
20190126:0210,0.0,0.0,0.0,-4.49,1.66,0.0
20190126:0310,0.0,0.0,0.0,-5.36,1.66,0.0
20190126:0410,0.0,0.0,0.0,-6.2,1.66,0.0
20190126:0510,0.0,0.0,0.0,-6.54,1.72,0.0
20190126:0610,0.0,0.0,0.0,-7.08,1.79,0.0
20190126:0710,128.38,179.72,6.58,-6.61,1.79,0.0
20190126:0810,257.24,305.16,15.32,-5.45,1.72,0.0
20190126:0910,356.96,409.98,22.4,-4.15,1.79,0.0
20190126:1010,432.49,499.83,27.23,-1.31,1.72,0.0
20190126:1110,425.37,496.31,29.21,0.3,1.66,0.0
20190126:1210,363.21,430.94,28.08,1.05,1.45,0.0
20190126:1310,271.65,339.07,23.99,1.32,1.31,0.0
20190126:1410,133.97,198.1,17.46,1.37,1.31,0.0
20190126:1510,34.17,61.13,9.12,0.82,1.1,0.0
20190126:1610,0.0,0.0,0.0,0.98,1.03,0.0
20190126:1710,0.0,0.0,0.0,0.2,1.03,0.0
20190126:1810,0.0,0.0,0.0,-0.83,0.97,0.0
20190126:1910,0.0,0.0,0.0,-0.92,1.1,0.0
20190126:2010,0.0,0.0,0.0,-1.39,0.97,0.0
20190126:2110,0.0,0.0,0.0,-1.55,0.97,0.0
20190126:2210,0.0,0.0,0.0,-1.49,0.9,0.0
20190126:2310,0.0,0.0,0.0,-1.48,0.83,0.0
20190127:0010,0.0,0.0,0.0,-1.58,0.76,0.0
20190127:0110,0.0,0.0,0.0,-1.04,0.69,0.0
20190127:0210,0.0,0.0,0.0,-1.15,0.55,0.0
20190127:0310,0.0,0.0,0.0,-0.8,0.41,0.0
20190127:0410,0.0,0.0,0.0,-0.19,0.34,0.0
20190127:0510,0.0,0.0,0.0,0.12,0.55,0.0
20190127:0610,0.0,0.0,0.0,0.07,0.76,0.0
20190127:0710,100.99,145.88,6.73,0.12,0.76,0.0
20190127:0810,129.53,163.62,15.5,1.43,0.83,0.0
20190127:0910,200.02,242.76,22.61,3.54,1.1,0.0
20190127:1010,147.48,182.57,27.46,3.01,1.45,0.0
20190127:1110,96.92,126.38,29.46,3.72,1.72,0.0
20190127:1210,82.86,110.46,28.34,3.61,1.79,0.0
20190127:1310,30.74,49.76,24.25,3.43,1.79,0.0
20190127:1410,14.41,28.86,17.71,2.9,1.66,0.0
20190127:1510,6.74,17.91,9.35,2.7,1.72,0.0
20190127:1610,0.0,0.0,0.0,1.98,1.45,0.0
20190127:1710,0.0,0.0,0.0,1.94,1.66,0.0
20190127:1810,0.0,0.0,0.0,2.13,1.79,0.0
20190127:1910,0.0,0.0,0.0,2.13,1.66,0.0
20190127:2010,0.0,0.0,0.0,1.92,1.38,0.0
20190127:2110,0.0,0.0,0.0,1.86,1.45,0.0
20190127:2210,0.0,0.0,0.0,1.61,1.31,0.0
20190127:2310,0.0,0.0,0.0,1.37,1.38,0.0
20190128:0010,0.0,0.0,0.0,1.13,1.24,0.0
20190128:0110,0.0,0.0,0.0,1.11,1.17,0.0
20190128:0210,0.0,0.0,0.0,0.99,1.24,0.0
20190128:0310,0.0,0.0,0.0,0.99,1.45,0.0
20190128:0410,0.0,0.0,0.0,0.74,1.38,0.0
20190128:0510,0.0,0.0,0.0,0.14,1.31,0.0
20190128:0610,0.0,0.0,0.0,-0.3,1.24,0.0
20190128:0710,6.88,17.91,6.89,-0.93,1.24,0.0
20190128:0810,107.91,137.12,15.68,-0.92,1.17,0.0
20190128:0910,114.19,143.8,22.83,0.3,1.52,0.0
20190128:1010,100.57,129.36,27.7,1.75,2.0,0.0
20190128:1110,225.17,268.02,29.72,2.33,2.21,0.0
20190128:1210,242.21,288.35,28.6,2.55,2.14,0.0
20190128:1310,155.16,191.17,24.51,2.52,2.07,0.0
20190128:1410,78.58,105.07,17.96,1.92,1.59,0.0
20190128:1510,41.29,62.9,9.59,1.25,1.17,0.0
20190128:1610,0.0,0.0,0.0,0.4,0.97,0.0
20190128:1710,0.0,0.0,0.0,-0.21,0.83,0.0
20190128:1810,0.0,0.0,0.0,-0.3,0.62,0.0
20190128:1910,0.0,0.0,0.0,-0.03,0.48,0.0
20190128:2010,0.0,0.0,0.0,-0.49,0.55,0.0
20190128:2110,0.0,0.0,0.0,-0.89,0.62,0.0
20190128:2210,0.0,0.0,0.0,-1.35,0.62,0.0
20190128:2310,0.0,0.0,0.0,-1.87,0.55,0.0
20190129:0010,0.0,0.0,0.0,-3.07,0.55,0.0
20190129:0110,0.0,0.0,0.0,-3.47,0.62,0.0
20190129:0210,0.0,0.0,0.0,-4.07,0.76,0.0
20190129:0310,0.0,0.0,0.0,-5.01,0.9,0.0
20190129:0410,0.0,0.0,0.0,-6.5,0.97,0.0
20190129:0510,0.0,0.0,0.0,-7.71,0.97,0.0
20190129:0610,0.0,0.0,0.0,-8.28,1.03,0.0
20190129:0710,80.66,112.31,7.06,-7.39,0.97,0.0
20190129:0810,179.46,215.0,15.88,-4.94,0.97,0.0
20190129:0910,273.3,319.24,23.05,-1.94,0.9,0.0
20190129:1010,376.27,442.23,27.95,1.17,0.76,0.0
20190129:1110,435.28,515.61,29.99,1.97,0.76,0.0
20190129:1210,379.71,459.8,28.87,3.92,0.48,0.0
20190129:1310,283.93,360.29,24.77,4.35,0.28,0.0
20190129:1410,143.69,210.54,18.21,4.46,0.07,0.0
20190129:1510,45.01,73.94,9.82,4.38,0.07,0.0
20190129:1610,0.0,0.0,0.0,3.57,0.14,0.0
20190129:1710,0.0,0.0,0.0,2.4,0.28,0.0
20190129:1810,0.0,0.0,0.0,1.33,0.48,0.0
20190129:1910,0.0,0.0,0.0,0.31,0.62,0.0
20190129:2010,0.0,0.0,0.0,-0.76,0.69,0.0
20190129:2110,0.0,0.0,0.0,-1.69,0.69,0.0
20190129:2210,0.0,0.0,0.0,-2.35,0.62,0.0
20190129:2310,0.0,0.0,0.0,-2.42,0.55,0.0
20190130:0010,0.0,0.0,0.0,-2.15,0.48,0.0
20190130:0110,0.0,0.0,0.0,-2.1,0.34,0.0
20190130:0210,0.0,0.0,0.0,-2.23,0.28,0.0
20190130:0310,0.0,0.0,0.0,-2.41,0.34,0.0
20190130:0410,0.0,0.0,0.0,-2.61,0.41,0.0
20190130:0510,0.0,0.0,0.0,-2.85,0.48,0.0
20190130:0610,0.0,0.0,0.0,-2.93,0.41,0.0
20190130:0710,50.7,75.31,7.24,-3.03,0.34,0.0
20190130:0810,96.73,124.42,16.07,-1.38,0.34,0.0
20190130:0910,294.14,346.93,23.27,0.25,0.62,0.0
20190130:1010,266.81,314.95,28.2,1.42,1.1,0.0
20190130:1110,181.03,218.02,30.26,0.86,1.45,0.0
20190130:1210,110.45,140.31,29.15,1.41,1.45,0.0
20190130:1310,120.89,151.84,25.04,1.3,1.72,0.0
20190130:1410,43.62,64.68,18.46,1.28,1.79,0.0
20190130:1510,46.38,69.19,10.06,0.74,1.31,0.0
20190130:1610,0.0,0.0,0.0,0.23,0.97,0.0
20190130:1710,0.0,0.0,0.0,-0.42,0.97,0.0
20190130:1810,0.0,0.0,0.0,-0.91,1.03,0.0
20190130:1910,0.0,0.0,0.0,-1.13,1.17,0.0
20190130:2010,0.0,0.0,0.0,-2.25,0.97,0.0
20190130:2110,0.0,0.0,0.0,-2.77,1.03,0.0
20190130:2210,0.0,0.0,0.0,-2.14,0.48,0.0
20190130:2310,0.0,0.0,0.0,-2.51,0.83,0.0
20190131:0010,0.0,0.0,0.0,-3.1,0.9,0.0
20190131:0110,0.0,0.0,0.0,-3.21,1.1,0.0
20190131:0210,0.0,0.0,0.0,-3.19,1.17,0.0
20190131:0310,0.0,0.0,0.0,-2.9,1.17,0.0
20190131:0410,0.0,0.0,0.0,-2.64,1.17,0.0
20190131:0510,0.0,0.0,0.0,-2.7,1.24,0.0
20190131:0610,0.0,0.0,0.0,-2.75,1.1,0.0
20190131:0710,69.69,99.99,7.41,-1.82,0.55,0.0
20190131:0810,99.29,127.38,16.28,-0.95,0.55,0.0
20190131:0910,171.88,208.2,23.5,0.59,0.9,0.0
20190131:1010,250.25,293.79,28.46,-0.18,1.31,0.0
20190131:1110,293.81,345.4,30.53,1.88,1.66,0.0
20190131:1210,267.63,318.1,29.43,3.42,2.28,0.0
20190131:1310,64.67,89.56,25.31,3.2,2.14,0.0
20190131:1410,49.25,71.65,18.72,2.69,1.72,0.0
20190131:1510,14.45,28.86,10.3,2.44,1.66,0.0
20190131:1610,0.0,0.0,0.0,1.48,1.24,0.0
20190131:1710,0.0,0.0,0.0,1.05,1.03,0.0
20190131:1810,0.0,0.0,0.0,1.19,1.38,0.0
20190131:1910,0.0,0.0,0.0,1.19,1.45,0.0
20190131:2010,0.0,0.0,0.0,1.22,1.52,0.0
20190131:2110,0.0,0.0,0.0,1.23,1.45,0.0
20190131:2210,0.0,0.0,0.0,1.3,1.45,0.0
20190131:2310,0.0,0.0,0.0,1.42,1.38,0.0
20190201:0010,0.0,0.0,0.0,1.6,1.31,0.0
20190201:0110,0.0,0.0,0.0,1.75,1.1,0.0
20190201:0210,0.0,0.0,0.0,2.2,0.9,0.0
20190201:0310,0.0,0.0,0.0,2.47,0.9,0.0
20190201:0410,0.0,0.0,0.0,2.68,0.9,0.0
20190201:0510,0.0,0.0,0.0,2.84,1.03,0.0
20190201:0610,0.0,0.0,0.0,2.84,1.17,0.0
20190201:0710,1.0,7.96,7.6,3.42,1.17,0.0
20190201:0810,25.89,43.78,16.49,3.54,1.45,0.0
20190201:0910,96.14,125.38,23.74,3.46,1.66,0.0
20190201:1010,87.13,115.43,28.72,3.8,1.45,0.0
20190201:1110,66.12,91.55,30.81,3.87,1.45,0.0
20190201:1210,48.21,70.65,29.71,3.47,1.66,0.0
20190201:1310,47.36,69.66,25.59,3.5,1.66,0.0
20190201:1410,70.53,96.53,18.98,3.77,1.72,0.0
20190201:1510,11.44,24.88,10.55,4.02,1.93,0.0
20190201:1610,0.0,0.0,0.0,4.36,2.21,0.0
20190201:1710,0.0,0.0,0.0,3.81,2.0,0.0
20190201:1810,0.0,0.0,0.0,3.61,1.86,0.0
20190201:1910,0.0,0.0,0.0,3.85,1.79,0.0
20190201:2010,0.0,0.0,0.0,3.99,1.79,0.0
20190201:2110,0.0,0.0,0.0,3.85,1.79,0.0
20190201:2210,0.0,0.0,0.0,3.96,1.86,0.0
20190201:2310,0.0,0.0,0.0,3.73,2.07,0.0
20190202:0010,0.0,0.0,0.0,3.88,2.21,0.0
20190202:0110,0.0,0.0,0.0,4.1,2.28,0.0
20190202:0210,0.0,0.0,0.0,4.57,2.62,0.0
20190202:0310,0.0,0.0,0.0,4.24,2.21,0.0
20190202:0410,0.0,0.0,0.0,4.33,1.86,0.0
20190202:0510,0.0,0.0,0.0,4.82,1.52,0.0
20190202:0610,0.0,0.0,0.0,4.27,1.52,0.0
20190202:0710,12.11,25.87,7.79,4.65,1.59,0.0
20190202:0810,66.23,92.01,16.7,4.74,1.66,0.0
20190202:0910,46.95,69.66,23.98,5.28,1.66,0.0
20190202:1010,64.5,90.56,28.99,6.31,1.59,0.0
20190202:1110,135.17,170.17,31.1,5.18,1.93,0.0
20190202:1210,77.77,105.48,30.0,5.53,1.93,0.0
20190202:1310,81.21,109.46,25.87,5.73,2.21,0.0
20190202:1410,20.19,36.82,19.24,5.53,2.21,0.0
20190202:1510,49.05,73.73,10.79,4.98,2.07,0.0
20190202:1610,0.0,0.0,0.0,5.26,1.45,0.0
20190202:1710,0.0,0.0,0.0,5.17,1.38,0.0
20190202:1810,0.0,0.0,0.0,4.62,1.45,0.0
20190202:1910,0.0,0.0,0.0,4.91,1.31,0.0
20190202:2010,0.0,0.0,0.0,3.83,1.45,0.0
20190202:2110,0.0,0.0,0.0,2.61,1.17,0.0
20190202:2210,0.0,0.0,0.0,2.29,1.1,0.0
20190202:2310,0.0,0.0,0.0,1.52,1.31,0.0
20190203:0010,0.0,0.0,0.0,1.23,1.38,0.0
20190203:0110,0.0,0.0,0.0,1.07,1.38,0.0
20190203:0210,0.0,0.0,0.0,0.9,1.03,0.0
20190203:0310,0.0,0.0,0.0,0.89,1.17,0.0
20190203:0410,0.0,0.0,0.0,0.26,0.97,0.0
20190203:0510,0.0,0.0,0.0,0.73,0.9,0.0
20190203:0610,0.0,0.0,0.0,0.71,0.97,0.0
20190203:0710,107.72,149.17,7.99,1.09,1.38,0.0
20190203:0810,150.23,185.62,16.92,1.14,1.72,0.0
20190203:0910,118.34,149.75,24.23,2.51,1.45,0.0
20190203:1010,332.0,390.66,29.26,3.08,1.59,0.0
20190203:1110,105.19,135.34,31.39,3.02,1.52,0.0
20190203:1210,237.15,283.98,30.3,3.43,1.52,0.0
20190203:1310,48.26,70.65,26.15,3.22,1.45,0.0
20190203:1410,13.67,27.86,19.51,2.93,1.38,0.0
20190203:1510,15.18,29.85,11.04,2.47,1.17,0.0
20190203:1610,0.0,0.0,0.0,2.88,0.97,0.0
20190203:1710,0.0,0.0,0.0,3.48,0.9,0.0
20190203:1810,0.0,0.0,0.0,3.09,0.83,0.0
20190203:1910,0.0,0.0,0.0,2.65,1.03,0.0
20190203:2010,0.0,0.0,0.0,2.43,0.97,0.0
20190203:2110,0.0,0.0,0.0,2.23,0.97,0.0
20190203:2210,0.0,0.0,0.0,2.03,0.97,0.0
20190203:2310,0.0,0.0,0.0,1.54,1.03,0.0
20190204:0010,0.0,0.0,0.0,0.89,1.1,0.0
20190204:0110,0.0,0.0,0.0,0.02,1.17,0.0
20190204:0210,0.0,0.0,0.0,-0.82,1.24,0.0
20190204:0310,0.0,0.0,0.0,-1.71,1.38,0.0
20190204:0410,0.0,0.0,0.0,-1.67,1.38,0.0
20190204:0510,0.0,0.0,0.0,-1.86,1.45,0.0
20190204:0610,0.0,0.0,0.0,-2.03,1.45,0.0
20190204:0710,103.3,140.46,8.19,-2.65,1.45,0.0
20190204:0810,216.73,260.4,17.15,-0.39,1.45,0.0
20190204:0910,223.92,266.07,24.48,1.42,1.72,0.0
20190204:1010,354.17,417.32,29.54,4.23,1.93,0.0
20190204:1110,324.16,383.68,31.69,4.29,1.72,0.0
20190204:1210,158.47,195.7,30.59,4.3,1.86,0.0
20190204:1310,169.95,208.85,26.44,4.03,2.0,0.0
20190204:1410,99.62,129.83,19.78,3.73,2.21,0.0
20190204:1510,44.9,67.06,11.28,3.01,2.07,0.0
20190204:1610,0.0,0.0,0.0,2.35,1.79,0.0
20190204:1710,0.0,0.0,0.0,1.94,2.0,0.0
20190204:1810,0.0,0.0,0.0,1.67,2.28,0.0
20190204:1910,0.0,0.0,0.0,1.36,2.0,0.0
20190204:2010,0.0,0.0,0.0,1.14,1.93,0.0
20190204:2110,0.0,0.0,0.0,0.96,1.86,0.0
20190204:2210,0.0,0.0,0.0,0.63,1.79,0.0
20190204:2310,0.0,0.0,0.0,0.28,1.66,0.0
20190205:0010,0.0,0.0,0.0,0.12,1.59,0.0
20190205:0110,0.0,0.0,0.0,-0.48,1.59,0.0
20190205:0210,0.0,0.0,0.0,-1.33,1.59,0.0
20190205:0310,0.0,0.0,0.0,-1.74,1.59,0.0
20190205:0410,0.0,0.0,0.0,-1.99,1.59,0.0
20190205:0510,0.0,0.0,0.0,-2.24,1.59,0.0
20190205:0610,0.0,0.0,0.0,-2.49,1.59,0.0
20190205:0710,137.56,184.66,8.39,-1.94,1.59,0.0
20190205:0810,305.67,364.12,17.38,-0.69,1.59,0.0
20190205:0910,422.71,495.08,24.74,1.46,1.66,0.0
20190205:1010,477.99,565.98,29.83,4.75,1.66,0.0
20190205:1110,469.26,555.99,31.99,4.84,1.72,0.0
20190205:1210,427.16,511.98,30.9,5.21,1.66,0.0
20190205:1310,316.86,393.96,26.72,5.17,1.59,0.0
20190205:1410,168.85,239.17,20.05,5.02,1.59,0.0
20190205:1510,31.64,78.94,11.53,4.94,1.45,0.0
20190205:1610,0.0,0.0,0.0,4.39,1.38,0.0
20190205:1710,0.0,0.0,0.0,3.56,1.45,0.0
20190205:1810,0.0,0.0,0.0,1.95,1.52,0.0
20190205:1910,0.0,0.0,0.0,0.55,1.52,0.0
20190205:2010,0.0,0.0,0.0,-0.25,1.59,0.0
20190205:2110,0.0,0.0,0.0,-1.04,1.59,0.0
20190205:2210,0.0,0.0,0.0,-1.85,1.72,0.0
20190205:2310,0.0,0.0,0.0,-2.42,1.72,0.0
20190206:0010,0.0,0.0,0.0,-3.07,1.79,0.0
20190206:0110,0.0,0.0,0.0,-3.96,1.79,0.0
20190206:0210,0.0,0.0,0.0,-4.25,1.86,0.0
20190206:0310,0.0,0.0,0.0,-4.5,1.93,0.0
20190206:0410,0.0,0.0,0.0,-4.74,1.93,0.0
20190206:0510,0.0,0.0,0.0,-4.97,2.0,0.0
20190206:0610,0.0,0.0,0.0,-4.99,2.0,0.0
20190206:0710,157.84,207.41,8.61,-4.04,2.07,0.0
20190206:0810,322.28,378.77,17.62,-2.46,2.14,0.0
20190206:0910,427.54,496.11,25.01,0.88,2.41,0.0
20190206:1010,485.29,568.02,30.11,3.84,2.48,0.0
20190206:1110,500.08,587.99,32.29,4.35,2.41,0.0
20190206:1210,442.86,526.16,31.2,4.64,2.34,0.0
20190206:1310,327.78,403.12,27.02,4.57,2.28,0.0
20190206:1410,177.6,246.44,20.32,4.33,2.21,0.0
20190206:1510,35.4,84.02,11.78,3.42,1.93,0.0
20190206:1610,0.0,0.0,0.0,2.28,1.72,0.0
20190206:1710,0.0,0.0,0.0,1.09,1.59,0.0
20190206:1810,0.0,0.0,0.0,-0.25,1.52,0.0
20190206:1910,0.0,0.0,0.0,-0.38,1.45,0.0
